ORF_ID	FC_U	FC_T
ENST00000234111.8_10445032_10445247_111	30.0	-13.0097586313797
ENST00000234111.8_10448125_10448283_159	20.5261948038849	-13.0097586313797
ENST00000234170.9_37231504_37231581_78	18.496284492063	-11.1083151466712
ENST00000234831.9_54053367_54053438_72	17.9235008217263	-12.0335627286842
ENST00000235790.8_202773123_202773284_162	11.0946144711062	-11.880225406622
ENST00000237853.8_95961726_95961824_99	16.5320554727242	-9.67419197322036
ENST00000238616.9_75126827_75126958_132	11.64626799111	-11.1678683147494
ENST00000238633.6_74484578_74493281_207	11.2678123669606	-11.5671073695312
ENST00000238855.11_64551449_64551520_72	16.3795510330119	-10.9521052801764
ENST00000238856.8_64551449_64551520_72	16.3795510330119	-10.9480936299976
ENST00000240333.10_49707826_49708197_372	17.1895628456903	-10.9598639256326
ENST00000240333.10_49708053_49708148_96	16.0402853889391	-10.9598639256326
ENST00000241052.4_34438937_34449204_156	13.0138617124207	-11.4965003972592
ENST00000242728.4_26124908_26125000_93	16.347069294878	-9.72126308833468
ENST00000245441.9_50821939_50822070_132	23.0311301844285	-24.9988214072707
ENST00000247843.6_69359902_69360018_117	15.6983833146878	-10.368818813046
ENST00000247866.8_140696689_140696754_66	18.5538079217132	-12.0089191086099
ENST00000248600.5_76047848_76047979_132	17.1783135948371	-10.3583344570986
ENST00000251241.8_59565638_59565724_87	30.0	-9.79573353497464
ENST00000251849.8_12618657_12664051_330	17.3099779318297	-10.4998238649458
ENST00000252594.10_73308550_73308804_111	14.7007361132698	-8.48508057348784
ENST00000253003.6_62302918_62303690_255	12.2284935594524	-12.0996447627673
ENST00000253099.10_10252057_10252221_165	15.9267234218522	-11.1905121426856
ENST00000255006.10_19886651_19889654_219	18.7676503337652	-12.141852192724
ENST00000256108.9_81681524_81686463_273	30.0	-23.481351796456
ENST00000256108.9_81681556_81686336_114	30.0	-23.481351796456
ENST00000256682.8_48940083_48957532_489	30.0	-11.5710483088708
ENST00000256682.8_48957325_48957450_126	17.5186427840659	-11.5710483088708
ENST00000256682.8_48957399_48957518_120	18.6466931613874	-11.5710483088708
ENST00000257694.12_108521489_108526106_111	16.7453870743636	-10.3182310964415
ENST00000257694.12_108526052_108526165_114	16.1239358069874	-10.3182310964415
ENST00000257934.8_53268305_53268822_141	16.8592034936652	-10.4067985776303
ENST00000258149.9_68808189_68808422_234	16.3030932655268	-9.85732152323183
ENST00000258149.9_68808205_68808288_84	16.3030932655268	-9.85732152323183
ENST00000258149.9_68808209_68808442_234	16.010143019088	-9.85732152323183
ENST00000258886.12_78438208_78439804_159	15.880575988158	-10.4480973527505
ENST00000259008.6_61861569_61863504_222	16.4720603381062	-11.3771568235229
ENST00000259021.8_49788734_49792015_246	11.7589466999105	-11.3711026101661
ENST00000259253.10_128091341_128091409_69	17.3510104712747	-11.8758181291321
ENST00000260361.8_41402219_41402323_105	15.7300056733752	-9.42363666827019
ENST00000260506.12_93448185_93499508_162	16.0033010886047	-10.2103842581916
ENST00000260563.4_100266254_100266536_180	16.4058206392478	-9.41701992316779
ENST00000260746.5_102705465_102714394_147	16.3103319127871	-9.4887230216308
ENST00000260753.8_89701611_89705376_153	16.8744408444356	-11.2984147454425
ENST00000261191.11_26936790_26938160_390	19.5776331922782	-11.5432852836155
ENST00000261191.11_26938167_26938298_132	13.378093190021	-11.5432852836155
ENST00000261191.11_26938180_26938311_132	16.6646386478165	-11.5432852836155
ENST00000261247.13_59484453_59484551_99	25.9257373204773	-24.7745864192951
ENST00000261247.13_59484458_59484556_99	25.7431470755046	-24.7745864192951
ENST00000261247.13_59484475_59486767_174	30.0	-24.7745864192951
ENST00000261413.9_72314158_72320249_102	12.5928166755586	-11.0699613932005
ENST00000261483.4_109689564_109689899_336	16.3868311669409	-12.1047942468406
ENST00000261483.4_109690263_109690418_156	12.4527920809961	-12.1047942468406
ENST00000261530.11_76151958_76154385_66	15.9672849616841	-10.2421274211791
ENST00000261596.8_2960776_3011886_243	30.0	-10.3639225402183
ENST00000261597.8_2571523_2571618_96	14.4657970621322	-12.5093616971039
ENST00000261636.12_101405934_101407731_138	30.0	-11.870598428801
ENST00000261637.4_101280222_101281129_120	18.4514973239751	-12.0638071867877
ENST00000261755.9_80152810_80159856_354	16.9048066753121	-9.74899700501446
ENST00000261845.6_52019205_52019315_111	14.9511454201422	-8.54683139217012
ENST00000261973.11_73058461_73071636_255	21.2274688358351	-12.9078292575256
ENST00000262126.8_9136789_9182414_210	30.0	-10.0293503275828
ENST00000262126.8_9136824_9182389_150	30.0	-10.0293503275828
ENST00000262127.6_12701100_12702576_105	30.0	-22.7872272761936
ENST00000262173.7_13731475_13731546_72	19.0384509112774	-11.3300454482119
ENST00000262173.7_13731498_13731581_84	14.208130735783	-11.3300454482119
ENST00000262348.8_68232372_68232539_168	16.4552418347824	-11.2485290765406
ENST00000262498.7_58129159_58129308_150	16.2731350813586	-9.35874172921872
ENST00000262519.12_30957750_30961297_507	14.5057607498539	-8.85090033326285
ENST00000262544.6_18507650_18507799_150	17.5666257055988	-11.9763143550332
ENST00000262544.6_18508008_18510867_69	12.1358447594637	-11.9763143550332
ENST00000262584.7_144792062_144792451_165	30.0	-14.9970692300118
ENST00000262650.10_34363321_34369433_69	19.0941569495144	-11.9954040761921
ENST00000262713.6_22982392_22982466_75	15.8221440898874	-9.9620867848879
ENST00000262879.10_38472849_38472998_150	17.392555304823	-11.6581387692378
ENST00000262879.10_38472875_38472967_93	16.8027240690046	-11.6581387692378
ENST00000262879.10_38472961_38488422_129	16.2818331400635	-11.6581387692378
ENST00000262879.10_38473008_38488463_123	16.6490865400481	-11.6581387692378
ENST00000262960.13_4722505_4723803_177	19.3704915435169	-11.531586346993
ENST00000262960.13_4723731_4723853_123	17.7007040999928	-11.531586346993
ENST00000262975.8_47310079_47347885_156	16.4078262214909	-10.9675478789863
ENST00000262975.8_47347910_47356679_111	15.798083205455	-10.9675478789863
ENST00000263239.6_117814661_117814732_72	18.4213482564014	-11.2581366881809
ENST00000263239.6_117814728_117814793_66	18.2916910265312	-11.2581366881809
ENST00000263461.10_120851297_120852574_261	11.7674883466798	-10.8441451153836
ENST00000263552.10_139778249_139780807_291	17.4377738994837	-10.6977665666849
ENST00000263552.10_139778275_139782683_300	16.5774143934494	-10.6977665666849
ENST00000263552.10_139778328_139780799_204	16.4450882816964	-10.6977665666849
ENST00000263552.10_139787405_139829388_99	16.5774143934494	-10.6977665666849
ENST00000263688.3_172533227_172533289_63	30.0	-24.5794393374009
ENST00000263688.3_172533252_172533320_69	23.5934495901234	-24.5794393374009
ENST00000263688.3_172533365_172533436_72	21.5317274870164	-24.5794393374009
ENST00000263736.4_45605393_45611271_102	16.1303112827859	-10.3670976590097
ENST00000263753.8_20184009_20186185_153	15.8561226602789	-9.77243306246209
ENST00000263791.9_39934161_39939529_204	17.4941103485556	-11.0177224415186
ENST00000263791.9_39934165_39939518_189	17.4941103485556	-11.0177224415186
ENST00000263847.5_59615649_59615717_69	16.7219028652588	-11.9190481131631
ENST00000263881.7_39378113_39437012_132	11.5940276386745	-10.7239250683231
ENST00000264001.8_66552571_66552720_150	17.5745112306081	-9.54326020764727
ENST00000264052.9_230416092_230417599_246	16.6251243990779	-10.7939397965912
ENST00000264107.11_172427595_172427885_291	13.2642222433936	-13.6379391711697
ENST00000264161.8_135983421_135985572_204	19.4763231102224	-12.152251196952
ENST00000264198.4_20503305_20508124_225	15.8467352323287	-9.90998329762344
ENST00000264221.6_56435763_56435828_66	17.8715693442801	-13.419353988319
ENST00000264221.6_56435768_56435833_66	17.8715693442801	-13.419353988319
ENST00000264265.3_158672512_158672607_96	17.2876789765992	-10.3229455208381
ENST00000264265.3_158672522_158672599_78	16.5555073403798	-10.3229455208381
ENST00000264454.7_42569040_42581907_96	15.7361629966953	-9.71677455777163
ENST00000264758.11_2843892_2844020_129	16.290773530594	-11.2025506434449
ENST00000264758.11_2843905_2875916_141	16.467099291436	-11.2025506434449
ENST00000264864.7_25234006_25234302_297	14.5562551673421	-8.6476031910346
ENST00000264883.7_76144407_76148408_168	12.5483240363786	-10.2003298142909
ENST00000264951.8_142432889_142448062_198	30.0	-10.0554393825878
ENST00000264995.7_131501695_131502876_168	12.6099132937342	-10.9359230073968
ENST00000264995.7_131502828_131502962_135	16.3560303683195	-10.9359230073968
ENST00000265069.12_32444232_32444740_216	20.9136843191638	-12.3690375811589
ENST00000265109.7_34656272_34686889_222	30.0	-23.4825556707767
ENST00000265109.7_34656348_34686875_132	30.0	-23.4825556707767
ENST00000265260.7_101574100_101579816_207	22.6836486433753	-23.7522581901106
ENST00000265361.7_80918871_80919035_165	17.5180515209339	-11.3994596716314
ENST00000265388.9_129018051_129054840_297	11.4778923112747	-11.8059590759748
ENST00000265393.10_27740110_27748525_168	13.7384055584596	-12.7493726260506
ENST00000265431.7_90082067_90082810_228	23.2273263392457	-25.1011564255065
ENST00000265433.7_89982838_89984716_210	12.3293077263809	-12.1636601211258
ENST00000265523.8_43758688_43771159_69	17.0311990352874	-11.1592139638103
ENST00000265562.4_47381033_47381149_117	16.13006658673	-10.7706568100544
ENST00000265631.9_96296923_96322089_177	16.0034851517784	-10.48291950931
ENST00000265872.10_68721215_68722464_78	14.2070933605198	-11.6604303552801
ENST00000266014.9_52705500_52705613_114	15.5446175536856	-10.0572080413812
ENST00000266671.9_76032296_76032424_129	17.2054012415148	-12.8792934555261
ENST00000266970.8_55966777_55966986_210	12.1532581394521	-10.6065126834755
ENST00000267163.4_48303801_48303998_198	15.6588262482772	-10.942832474693
ENST00000267176.8_123350405_123364819_156	17.3628482058034	-11.5895024892962
ENST00000267257.11_120224195_120265640_207	24.8298271307843	-13.2371466388053
ENST00000267257.11_120224203_120265654_213	24.8226558450526	-13.2371466388053
ENST00000267973.6_78295705_78299684_144	16.62737909815	-10.811176678758
ENST00000267973.6_78299564_78299773_210	16.5109882062242	-10.811176678758
ENST00000268379.8_21953414_21957266_75	13.125351507354	-12.0794493137604
ENST00000269195.5_35654576_35654635_60	17.7645895957001	-10.8692165873569
ENST00000269932.10_19033630_19033821_192	12.5689517096528	-10.2888485492079
ENST00000270460.10_55675226_55675393_168	15.7531372209236	-10.8536419894988
ENST00000270460.10_55675333_55675422_90	17.4853455779541	-10.8536419894988
ENST00000270625.6_49496404_49497922_282	24.4811774400655	-14.6428854200993
ENST00000271234.11_93448185_93499508_162	16.0033010886047	-10.223025078428
ENST00000272163.8_225424042_225428022_117	16.4369673849552	-9.14493778680565
ENST00000272542.7_112646029_112646614_153	13.2043543552085	-12.7692917075596
ENST00000272638.13_135741794_135748267_219	18.8027528830042	-11.4675691016382
ENST00000272748.8_175993186_176002290_258	18.0022937924723	-10.5098704780286
ENST00000272748.8_175995591_176002319_216	17.3401784778884	-10.5098704780286
ENST00000272793.9_169827465_169827650_186	16.0129718337955	-11.6356435348783
ENST00000273258.3_69084986_69085153_168	18.1912121751362	-10.8249876898385
ENST00000273398.7_113747056_113781094_198	12.9945247666639	-12.5376155369769
ENST00000273968.4_88523697_88523807_111	30.0	-8.89806978942444
ENST00000274026.9_121823659_121823757_99	16.3807915405845	-11.2481906153715
ENST00000274203.13_16935897_16936271_375	17.7242811642565	-11.1548059498635
ENST00000274217.3_14581797_14600991_189	15.9510539354454	-10.20275032439
ENST00000274255.10_36152148_36152800_153	30.0	-8.77420444335126
ENST00000274457.4_115543598_115544541_105	30.0	-23.4521100319892
ENST00000274562.13_146177563_146177625_63	12.2644069533836	-11.9661784267571
ENST00000274891.10_57317692_57318489_63	16.0315805578151	-9.33829673615151
ENST00000275603.8_56051704_56052454_315	25.3142336579491	-13.3328546631385
ENST00000276654.9_104509033_104588908_189	30.0	-9.53227393230405
ENST00000276654.9_104531939_104588910_117	21.4033997318609	-9.53227393230405
ENST00000278174.9_13463116_13463271_156	15.7896110594315	-9.07876384858621
ENST00000278616.8_108222966_108223184_219	15.7551640874014	-11.603019045619
ENST00000279873.11_61901525_61902267_315	18.1104649053034	-12.3865180969646
ENST00000279873.11_61901658_61902223_138	13.3140981193389	-12.3865180969646
ENST00000280154.11_110871860_110875986_180	17.3819442605366	-12.0487588515972
ENST00000280377.9_62260362_62294183_147	17.3495354210837	-11.3497655489634
ENST00000280800.4_113358576_113358842_267	16.8779917760215	-11.2152796133085
ENST00000280800.4_113358590_113358649_60	12.4192134427541	-11.2152796133085
ENST00000280904.10_31102241_31102333_93	15.8112212537723	-11.4320630385922
ENST00000281038.9_78574358_78574639_282	30.0	-8.89396134258438
ENST00000281038.9_78574569_78574691_123	30.0	-8.89396134258438
ENST00000281419.7_9206803_9279350_462	18.2235443793312	-11.5161453610259
ENST00000281419.7_9206826_9207053_228	16.0108943896537	-11.5161453610259
ENST00000281828.6_222656051_222656197_147	12.3596228682702	-11.7926561343166
ENST00000281828.6_222656058_222656228_171	12.1441752518657	-11.7926561343166
ENST00000282441.9_102110480_102110797_318	17.6173290271116	-11.0844644828903
ENST00000283943.9_229879992_229880087_96	18.8743477573865	-12.5709193958478
ENST00000283943.9_229880066_229880125_60	19.2384532391141	-12.5709193958478
ENST00000283943.9_229880122_229921986_114	17.642539714487	-12.5709193958478
ENST00000283943.9_229921883_229921990_108	17.9350687153155	-12.5709193958478
ENST00000284273.5_122655707_122776266_552	16.1010471973787	-9.51136242695619
ENST00000284320.5_100401064_100401147_84	13.2688634950197	-12.4892771494336
ENST00000284320.5_100401187_100401312_126	15.3307309876475	-12.4892771494336
ENST00000284320.5_100401198_100401350_153	15.1908300563892	-12.4892771494336
ENST00000284719.7_174246808_174248686_243	30.0	-9.75845108756658
ENST00000285737.8_48244318_48244398_81	17.4111759429177	-11.543713041272
ENST00000285896.10_154858637_154863236_162	30.0	-9.27110670569153
ENST00000285896.10_154858645_154863250_168	30.0	-9.27110670569153
ENST00000285896.10_154858656_154863246_153	30.0	-9.27110670569153
ENST00000286627.9_77637575_77637841_267	30.0	-12.1769040609434
ENST00000286627.9_77637648_77638196_549	30.0	-12.1769040609434
ENST00000287394.9_123380629_123396455_318	13.8804844710316	-13.0436233584651
ENST00000287394.9_123396281_123396457_177	12.6301690237825	-13.0436233584651
ENST00000287394.9_123396370_123396444_75	18.9834270948244	-13.0436233584651
ENST00000287437.7_125102129_125102388_90	18.6684976784915	-10.9671053392693
ENST00000287844.6_151226379_151226471_93	12.9708213728632	-11.4055856464719
ENST00000287844.6_151226484_151227205_60	17.7155601173711	-11.4055856464719
ENST00000290155.7_32612348_32612452_105	13.0236792916168	-10.9377855534977
ENST00000290155.7_32612480_32612725_246	16.8139061890571	-10.9377855534977
ENST00000290295.7_48728691_48728807_117	19.6354105185483	-11.8660636184612
ENST00000290399.10_36699172_36699747_576	18.1346921974514	-10.2302915876774
ENST00000290810.7_66826772_66830987_150	13.9673596481063	-10.9425783411583
ENST00000290810.7_66830851_66830961_111	17.836917690628	-10.9425783411583
ENST00000292807.9_184174865_184176981_126	26.8286692901	-13.4130711567283
ENST00000292807.9_184174884_184176994_120	26.8089578639201	-13.4130711567283
ENST00000293362.7_42833520_42834345_156	20.1770531234393	-11.2906610737535
ENST00000293648.8_9660734_9660853_120	14.8926897265967	-8.15783314095749
ENST00000295736.9_27452450_27456739_138	15.053335471777	-13.2280249081765
ENST00000295920.7_155870653_155903863_246	18.1646181428013	-11.824579127719
ENST00000295920.7_155870660_155903870_246	18.1646181428013	-11.824579127719
ENST00000295924.11_156674459_156677669_351	15.9619821058858	-11.3403741340861
ENST00000295924.11_156674605_156674703_99	15.4313767064105	-11.3403741340861
ENST00000295924.11_156674616_156674729_114	15.4313767064105	-11.3403741340861
ENST00000295951.7_57756230_57756764_330	16.0768042913272	-9.17472179663001
ENST00000296051.6_149129611_149140015_342	21.5472818870316	-23.467344104033
ENST00000296088.11_43286596_43303333_378	17.4759583020564	-10.329113081473
ENST00000296088.11_43299780_43303151_90	16.8169556376707	-10.329113081473
ENST00000296255.7_128650710_128650823_114	14.9219336041406	-12.8016847139088
ENST00000296484.6_52149949_52154398_168	15.9586874614986	-9.88786371562697
ENST00000296701.10_148383985_148394754_96	15.6622105951527	-11.2554803033995
ENST00000296794.10_73626191_73684858_150	16.0509159975837	-10.9900805515763
ENST00000296930.9_171387879_171390054_132	18.9414465733427	-10.9468326103802
ENST00000297071.8_23531824_23532018_195	18.4680768606419	-11.3009679663
ENST00000297578.8_103414870_103415082_213	11.4899693929631	-10.8074160004074
ENST00000297578.8_103414937_103415044_108	16.9767046091998	-10.8074160004074
ENST00000297591.9_94553404_94553490_87	13.6757855623046	-12.8639961134489
ENST00000297591.9_94553414_94553518_105	14.3758453642957	-12.8639961134489
ENST00000298281.8_83157010_83157324_315	16.2197484189126	-10.1535192116657
ENST00000298281.8_83157126_83157524_399	16.4299778862774	-10.1535192116657
ENST00000298316.6_49893599_49893685_87	17.1524381342543	-12.1075819692757
ENST00000298875.8_92122075_92130957_120	17.4353707557421	-12.3693862011847
ENST00000299204.4_103561187_103562747_138	15.6464193853452	-10.2521640231587
ENST00000299957.10_44288933_44289349_417	11.2673371263373	-9.9642813202224
ENST00000299977.8_35243074_35258691_111	17.0158580644367	-10.5677677695851
ENST00000300291.9_56451293_56451364_72	17.0627157713958	-11.2742418087769
ENST00000300935.7_16111831_16111938_108	23.2756533030432	-24.5466349817034
ENST00000301964.6_9791462_9792282_99	17.3205366440419	-9.81471000934026
ENST00000302078.9_154548893_154550391_135	11.9690729406505	-11.4142426467967
ENST00000302216.12_88563094_88563658_84	17.8900634407676	-11.2685759722795
ENST00000302291.8_23094267_23109033_126	16.8732545195916	-10.7043479486846
ENST00000302291.8_23109095_23177504_306	17.1374472453683	-10.7043479486846
ENST00000302291.8_23109109_23169001_255	17.0757953488817	-10.7043479486846
ENST00000302313.9_39052000_39063125_150	11.6817656543304	-11.0730001578364
ENST00000302313.9_39052019_39063069_75	17.5900104654454	-11.0730001578364
ENST00000302345.6_78997606_78997719_114	15.2572684882081	-10.8466749816672
ENST00000302418.4_32055943_32056083_141	13.2801250875557	-12.8322157562698
ENST00000302418.4_32056022_32056258_237	19.0291346004094	-12.8322157562698
ENST00000302418.4_32056191_32056427_237	20.6170847172123	-12.8322157562698
ENST00000302418.4_32056249_32056356_108	13.7267335339852	-12.8322157562698
ENST00000303088.8_19193008_19194094_249	30.0	-8.30759734152295
ENST00000303622.13_103385599_103386015_417	15.5557409866884	-10.2546250928137
ENST00000304449.5_119592500_119605869_153	15.9776177401355	-10.2356261809483
ENST00000304658.9_28211552_28211812_261	16.4893364853489	-9.64557043729175
ENST00000304716.12_77821238_77842507_75	15.67097519643	-8.25808691211665
ENST00000304743.6_70907672_70907941_270	12.5838089336732	-11.7432856988759
ENST00000305123.5_226798542_226798964_423	15.237537656486	-10.6480736206816
ENST00000305123.5_226799332_226799721_390	17.6950538982739	-10.6480736206816
ENST00000305123.5_226799523_226799744_222	15.6720787986436	-10.6480736206816
ENST00000305386.3_49620803_49620922_120	11.10558393277	-10.6542186980267
ENST00000305386.3_49620903_49620980_78	16.5584608969371	-10.6542186980267
ENST00000305544.8_49132564_49132988_297	18.7243567454128	-11.8083716786791
ENST00000306256.13_2391850_2395795_162	17.5601159108125	-11.5513123278019
ENST00000306560.1_69107659_69109688_330	12.6132988432015	-12.3198718122444
ENST00000306698.6_20184009_20186185_153	15.0087791940259	-8.83440983527183
ENST00000306801.7_80545509_80545679_171	16.8652659610432	-10.6792161068672
ENST00000306846.7_43556949_43557074_126	15.8170757913297	-9.66038554787363
ENST00000307017.8_143184996_143185094_99	15.8661459175799	-9.36980108315539
ENST00000307363.9_33072694_33097191_201	17.5381953997985	-10.6621090984708
ENST00000307677.4_31722623_31722751_129	13.8060304127534	-12.1170779267623
ENST00000307768.4_9890562_9890807_246	17.0615236556289	-10.3693724998402
ENST00000307768.4_9890566_9892929_261	17.353797745011	-10.3693724998402
ENST00000308025.7_48852086_48852163_78	22.5679067159064	-23.4240204510832
ENST00000308639.13_65662888_65663079_192	17.0205116452346	-10.0357424655606
ENST00000308783.9_67121274_67131986_120	16.9616614156296	-10.7556001689112
ENST00000309007.9_177468885_177473525_105	17.2723532830057	-11.0807102524738
ENST00000309007.9_177473464_177473715_252	15.7471288747838	-11.0807102524738
ENST00000309295.8_65576043_65576303_261	15.8964106460478	-9.71906024530586
ENST00000309334.5_62049320_62049430_111	16.189192897358	-11.9733262122975
ENST00000309983.4_18149058_18155074_156	20.8652346237931	-9.19692384072614
ENST00000310015.10_173965182_173965538_357	30.0	-23.8142990964562
ENST00000310144.10_63827312_63829494_276	14.7593968749489	-13.2124371603431
ENST00000310144.10_63827343_63827498_156	15.5067770800854	-13.2124371603431
ENST00000310144.10_63827395_63827478_84	20.1777925074037	-13.2124371603431
ENST00000310326.8_73308550_73308804_111	14.727534749179	-8.49251367053751
ENST00000310450.8_20017363_20017449_87	23.5962455103066	-23.7684070615085
ENST00000310931.8_241315607_241315696_90	13.2705202778191	-13.6318535289593
ENST00000311275.11_47310079_47347885_156	16.4149084820287	-10.9835034716565
ENST00000312010.10_78838587_78840838_267	30.0	-8.977132883824
ENST00000312184.5_73976217_73976279_63	19.3996929724145	-10.9450808509856
ENST00000312263.10_167936713_167936781_69	15.8653037942223	-9.80087852988948
ENST00000312858.9_76151958_76154385_66	15.9321949710181	-10.2444131670782
ENST00000313010.7_82860116_82900463_231	13.1985581140508	-11.7549677054016
ENST00000313146.10_156728276_156728389_114	15.5562122712178	-8.43418789750874
ENST00000313244.13_6739730_6741070_117	16.1626001821254	-10.2758972062055
ENST00000313285.12_6739694_6741070_153	16.1626001821254	-10.2664353189706
ENST00000313288.8_1721557_1723459_126	17.4018457515436	-11.1881600984897
ENST00000313349.3_64636736_64636873_138	18.7461691806733	-9.98741489605776
ENST00000313478.11_50648805_50686804_474	17.3048052470511	-9.69049755677234
ENST00000313478.11_50686695_50686754_60	16.2243110121047	-9.69049755677234
ENST00000313654.13_23689501_23689584_84	16.2031867791957	-11.6870009132775
ENST00000314103.5_36385434_36386137_96	16.6776656633041	-10.2048494028243
ENST00000314174.5_23094329_23168815_102	16.4828656169466	-10.594146797293
ENST00000314328.13_24270859_24276721_147	15.6888946906658	-10.4863670220165
ENST00000314328.13_24270950_24276761_96	15.5353178307102	-10.4863670220165
ENST00000314425.9_71253245_71254139_141	16.1547386070089	-10.8055645100411
ENST00000314595.5_56978978_56986419_93	14.7597591513015	-13.4029909993271
ENST00000314754.12_207321714_207322382_153	16.5296199171944	-12.1776710632174
ENST00000314761.8_189441468_189441548_81	11.4472323135062	-11.4016909628219
ENST00000314797.10_129249621_129249713_93	12.7403767841771	-12.3350633659845
ENST00000314797.10_129249676_129249735_60	12.4743459871177	-12.3350633659845
ENST00000315050.11_151065014_151087149_183	17.5701816764429	-10.2636034256225
ENST00000315050.11_151065022_151087157_183	17.4617992567142	-10.2636034256225
ENST00000315212.3_3556902_3558339_210	15.5445241379462	-8.47635785388274
ENST00000315273.4_9206803_9279350_462	18.2235443793312	-11.5140867935754
ENST00000315273.4_9206826_9207053_228	16.0108943896537	-11.5140867935754
ENST00000315579.9_6493633_6493695_63	17.8581370288591	-12.849043405964
ENST00000315579.9_6493664_6493735_72	17.9745537774106	-12.849043405964
ENST00000315579.9_6493735_6494142_408	18.6286917279416	-12.849043405964
ENST00000315579.9_6493958_6495088_210	13.6275834319171	-12.849043405964
ENST00000315596.14_32586455_32648866_252	15.7725854755735	-10.8119040315461
ENST00000316308.8_178618771_178627109_333	-30.0	8.63817232175966
ENST00000316881.8_56913876_56914022_147	11.5361572789052	-11.2126353560473
ENST00000316881.8_56913880_56914011_132	11.49531254544	-11.2126353560473
ENST00000317147.9_58599330_58599395_66	13.1972851043459	-12.4954109038823
ENST00000317147.9_58599442_58629801_144	19.0182043304713	-12.4954109038823
ENST00000318304.12_27524225_27524338_114	16.1508470217304	-11.3923293436215
ENST00000318410.11_125091621_125091713_93	13.0173788736148	-12.0593443902677
ENST00000318607.9_100721903_100722052_150	17.3891924923323	-12.9281444228972
ENST00000319176.11_116738317_116740443_153	15.0356037199868	-7.46239362532315
ENST00000319380.11_76452739_76453179_441	12.0435462824112	-12.2431781467698
ENST00000319410.9_75644400_75647661_147	13.5413202857667	-12.4038666613792
ENST00000319410.9_75644456_75647642_72	13.5413202857667	-12.4038666613792
ENST00000319788.11_31091313_31094862_528	21.7003051221671	-23.5260880135206
ENST00000319788.11_31094732_31094887_156	20.7181269312556	-23.5260880135206
ENST00000319801.9_20326332_20327369_114	30.0	-9.73268945062328
ENST00000320027.9_31161534_31161716_183	19.927143613908	-13.2849862167098
ENST00000320474.8_161086712_161103440_186	15.3910267119976	-10.2950392671512
ENST00000321037.4_46130102_46139630_168	15.9723586960566	-9.90655150724421
ENST00000321265.9_26921830_26941620_342	12.124342202478	-11.9737230174505
