gene_id	SRX026871	SRX1149649	SRX1900396	SRX2255510	SRX3110803
ENSMUSG00000031347	1	1	1	1	1
ENSMUSG00000031349	1	1	1	1	1
ENSMUSG00000031351	0	1	1	1	0
ENSMUSG00000031352	1	1	1	1	1
ENSMUSG00000031353	1	1	1	1	1
ENSMUSG00000031355	1	1	1	0	1
ENSMUSG00000031357	1	1	1	1	1
ENSMUSG00000031358	1	1	1	1	1
ENSMUSG00000031360	1	1	1	1	1
ENSMUSG00000031364	0	1	0	0	0
ENSMUSG00000031365	1	1	1	1	0
ENSMUSG00000031367	1	1	1	1	1
ENSMUSG00000031370	1	1	1	1	1
ENSMUSG00000031371	1	1	1	1	1
ENSMUSG00000031373	0	1	0	1	1
ENSMUSG00000031374	0	1	0	0	0
ENSMUSG00000031375	0	1	1	1	1
ENSMUSG00000031376	0	1	0	0	0
ENSMUSG00000031377	1	1	0	0	0
ENSMUSG00000031378	1	1	1	1	1
ENSMUSG00000031379	1	1	1	1	1
ENSMUSG00000031380	0	1	1	0	0
ENSMUSG00000031381	1	1	1	1	1
ENSMUSG00000031382	0	1	0	0	0
ENSMUSG00000031383	0	1	0	1	0
ENSMUSG00000031385	0	1	0	1	0
ENSMUSG00000031386	1	1	1	1	1
ENSMUSG00000031387	1	1	1	1	1
ENSMUSG00000031388	1	1	1	1	1
ENSMUSG00000031389	1	1	1	1	1
ENSMUSG00000031391	1	1	0	1	1
ENSMUSG00000031392	1	1	1	1	1
ENSMUSG00000031393	1	1	1	1	1
ENSMUSG00000031397	0	0	0	1	0
ENSMUSG00000031398	0	1	0	1	0
ENSMUSG00000031399	1	1	1	1	1
ENSMUSG00000031400	1	1	1	1	1
ENSMUSG00000031402	1	1	1	1	1
ENSMUSG00000031403	1	1	1	1	1
ENSMUSG00000031409	0	1	0	1	0
ENSMUSG00000031410	0	0	0	1	0
ENSMUSG00000031422	1	1	1	1	1
ENSMUSG00000031425	0	1	0	1	0
ENSMUSG00000031428	0	1	0	1	0
ENSMUSG00000031429	1	1	1	1	1
ENSMUSG00000031431	1	1	1	1	1
ENSMUSG00000031432	1	1	1	1	1
ENSMUSG00000031433	1	1	0	1	1
ENSMUSG00000031434	1	1	1	1	1
ENSMUSG00000031438	1	1	1	1	1
ENSMUSG00000031441	1	1	1	1	1
ENSMUSG00000031442	1	1	0	1	1
ENSMUSG00000031443	1	0	1	0	1
ENSMUSG00000031444	1	0	1	0	1
ENSMUSG00000031445	0	0	1	0	1
ENSMUSG00000031446	1	1	1	1	1
ENSMUSG00000031447	1	1	1	1	1
ENSMUSG00000031448	0	1	0	0	0
ENSMUSG00000031451	0	1	1	1	1
ENSMUSG00000031453	1	1	1	1	1
ENSMUSG00000031458	1	1	1	1	1
ENSMUSG00000031461	0	0	0	1	0
ENSMUSG00000031465	0	1	0	1	1
ENSMUSG00000031467	1	1	1	1	1
ENSMUSG00000031478	1	1	1	1	0
ENSMUSG00000031479	1	1	1	1	1
ENSMUSG00000031480	0	1	1	1	1
ENSMUSG00000031482	1	1	1	1	1
ENSMUSG00000031483	1	1	1	1	1
ENSMUSG00000031485	1	1	1	1	1
ENSMUSG00000031486	0	1	1	1	1
ENSMUSG00000031487	1	1	1	1	1
ENSMUSG00000031488	1	1	1	1	1
ENSMUSG00000031489	0	1	0	1	1
ENSMUSG00000031490	1	1	1	1	1
ENSMUSG00000031491	0	1	0	0	0
ENSMUSG00000031492	0	1	0	0	0
ENSMUSG00000031493	1	1	0	0	0
ENSMUSG00000031494	0	1	0	0	0
ENSMUSG00000031497	1	0	0	0	0
ENSMUSG00000031502	1	1	1	1	1
ENSMUSG00000031503	1	1	1	1	1
ENSMUSG00000031504	1	1	1	1	1
ENSMUSG00000031505	1	1	1	1	1
ENSMUSG00000031506	1	0	0	1	0
ENSMUSG00000031508	1	1	1	1	0
ENSMUSG00000031511	1	1	1	1	1
ENSMUSG00000031513	1	1	1	1	1
ENSMUSG00000031516	1	1	1	1	1
ENSMUSG00000031517	0	1	1	1	1
ENSMUSG00000031519	0	1	0	0	0
ENSMUSG00000031520	0	1	1	1	0
ENSMUSG00000031521	1	1	1	1	1
ENSMUSG00000031523	0	1	1	1	1
ENSMUSG00000031527	1	1	1	1	1
ENSMUSG00000031529	1	1	1	1	1
ENSMUSG00000031530	1	1	1	1	1
ENSMUSG00000031532	1	1	1	1	1
ENSMUSG00000031533	1	1	1	1	1
ENSMUSG00000031534	1	1	1	1	1
ENSMUSG00000031536	1	1	1	1	1
ENSMUSG00000031537	1	1	1	1	1
ENSMUSG00000031538	0	1	1	1	1
ENSMUSG00000031539	1	1	1	1	1
ENSMUSG00000031540	1	1	1	1	1
ENSMUSG00000031543	0	1	0	1	1
ENSMUSG00000031545	1	1	1	1	1
ENSMUSG00000031546	1	1	1	1	1
ENSMUSG00000031548	0	1	0	1	1
ENSMUSG00000031549	0	1	1	0	1
ENSMUSG00000031551	0	0	0	1	0
ENSMUSG00000031552	0	1	0	0	0
ENSMUSG00000031553	1	1	0	0	0
ENSMUSG00000031554	0	1	0	0	0
ENSMUSG00000031555	1	1	1	1	1
ENSMUSG00000031556	1	1	1	1	1
ENSMUSG00000031557	1	1	1	1	0
ENSMUSG00000031558	0	1	0	0	1
ENSMUSG00000031561	0	1	1	1	1
ENSMUSG00000031562	1	1	0	1	1
ENSMUSG00000031563	1	1	0	1	1
ENSMUSG00000031565	0	1	1	1	1
ENSMUSG00000031568	1	1	1	1	1
ENSMUSG00000031570	1	1	1	1	1
ENSMUSG00000031575	1	1	1	1	1
ENSMUSG00000031576	0	1	0	0	0
ENSMUSG00000031577	1	1	1	1	1
ENSMUSG00000031578	1	1	1	1	1
ENSMUSG00000031583	1	1	1	1	1
ENSMUSG00000031584	1	1	1	1	1
ENSMUSG00000031585	1	1	1	1	1
ENSMUSG00000031586	1	1	1	1	1
ENSMUSG00000031590	1	1	1	1	1
ENSMUSG00000031591	1	1	1	1	1
ENSMUSG00000031592	1	1	1	1	1
ENSMUSG00000031594	0	0	1	1	1
ENSMUSG00000031595	1	1	0	1	1
ENSMUSG00000031596	1	1	1	1	1
ENSMUSG00000031600	1	1	1	1	1
ENSMUSG00000031601	1	1	1	1	1
ENSMUSG00000031604	1	1	1	1	1
ENSMUSG00000031605	1	1	1	1	1
ENSMUSG00000031608	1	1	1	1	1
ENSMUSG00000031609	1	1	1	1	1
ENSMUSG00000031610	0	1	0	0	0
ENSMUSG00000031613	0	1	1	1	1
ENSMUSG00000031616	0	1	1	1	1
ENSMUSG00000031617	1	1	0	1	1
ENSMUSG00000031618	0	1	1	1	1
ENSMUSG00000031622	1	1	1	1	1
ENSMUSG00000031626	0	1	1	1	1
ENSMUSG00000031627	1	1	1	1	1
ENSMUSG00000031628	1	1	1	1	1
ENSMUSG00000031629	1	1	1	1	0
ENSMUSG00000031631	1	1	1	1	1
ENSMUSG00000031633	1	1	0	1	1
ENSMUSG00000031634	1	1	1	1	1
ENSMUSG00000031636	0	1	0	1	1
ENSMUSG00000031637	0	0	0	1	1
ENSMUSG00000031639	0	1	0	1	0
ENSMUSG00000031640	0	0	1	0	1
ENSMUSG00000031641	1	1	1	1	1
ENSMUSG00000031642	0	1	1	1	0
ENSMUSG00000031644	1	1	1	1	1
ENSMUSG00000031645	0	0	1	0	1
ENSMUSG00000031647	1	1	0	1	0
ENSMUSG00000031652	1	1	1	1	1
ENSMUSG00000031654	0	1	0	1	0
ENSMUSG00000031657	1	1	1	1	1
ENSMUSG00000031659	1	1	1	1	0
ENSMUSG00000031660	1	1	1	1	1
ENSMUSG00000031661	0	1	1	1	1
ENSMUSG00000031662	1	1	1	1	1
ENSMUSG00000031665	0	1	1	1	1
ENSMUSG00000031666	1	1	1	0	1
ENSMUSG00000031667	1	1	1	1	1
ENSMUSG00000031668	1	1	1	1	1
ENSMUSG00000031669	1	1	0	1	1
ENSMUSG00000031671	1	1	1	1	1
ENSMUSG00000031672	1	1	1	1	1
ENSMUSG00000031673	0	1	0	1	0
ENSMUSG00000031681	1	1	1	1	1
ENSMUSG00000031683	1	1	1	1	1
ENSMUSG00000031684	1	1	1	1	1
ENSMUSG00000031688	0	0	0	1	0
ENSMUSG00000031691	1	1	1	1	1
ENSMUSG00000031696	1	1	1	1	1
ENSMUSG00000031697	1	1	1	1	1
ENSMUSG00000031698	0	1	0	1	1
ENSMUSG00000031700	1	1	1	1	1
ENSMUSG00000031701	1	1	1	1	1
ENSMUSG00000031703	1	1	1	1	1
ENSMUSG00000031706	1	1	0	1	1
ENSMUSG00000031708	1	1	1	1	1
ENSMUSG00000031709	1	1	1	1	1
ENSMUSG00000031710	0	0	0	1	0
ENSMUSG00000031711	1	1	1	1	1
ENSMUSG00000031714	1	1	1	1	1
ENSMUSG00000031715	1	1	1	1	1
ENSMUSG00000031722	1	1	1	0	1
ENSMUSG00000031723	1	1	1	1	1
ENSMUSG00000031725	0	0	1	0	1
ENSMUSG00000031727	0	1	0	1	0
ENSMUSG00000031728	1	1	1	1	1
ENSMUSG00000031729	1	1	1	1	1
ENSMUSG00000031730	1	1	1	1	1
ENSMUSG00000031731	1	1	1	1	1
ENSMUSG00000031732	1	1	1	1	1
ENSMUSG00000031734	0	1	0	0	1
ENSMUSG00000031740	0	1	1	1	1
ENSMUSG00000031748	0	1	0	1	1
ENSMUSG00000031749	1	1	0	1	1
ENSMUSG00000031750	0	1	1	0	1
ENSMUSG00000031751	1	1	1	1	1
ENSMUSG00000031753	1	1	1	1	1
ENSMUSG00000031754	0	0	0	1	0
ENSMUSG00000031755	1	1	1	1	0
ENSMUSG00000031756	1	1	0	1	1
ENSMUSG00000031757	0	0	0	1	0
ENSMUSG00000031758	1	1	1	1	1
ENSMUSG00000031760	0	1	0	1	0
ENSMUSG00000031762	1	1	1	1	1
ENSMUSG00000031765	1	1	1	1	1
ENSMUSG00000031767	1	1	1	1	1
ENSMUSG00000031770	1	1	1	1	1
ENSMUSG00000031772	0	1	0	0	0
ENSMUSG00000031774	1	1	1	1	1
ENSMUSG00000031775	0	1	1	1	1
ENSMUSG00000031776	1	1	1	1	1
ENSMUSG00000031778	0	1	0	1	1
ENSMUSG00000031780	0	1	0	0	0
ENSMUSG00000031781	1	1	1	1	1
ENSMUSG00000031782	1	1	1	1	1
ENSMUSG00000031783	1	1	0	1	1
ENSMUSG00000031785	1	1	1	1	1
ENSMUSG00000031786	0	1	0	1	0
ENSMUSG00000031787	1	1	1	1	0
ENSMUSG00000031788	1	1	1	1	1
ENSMUSG00000031789	0	1	0	1	0
ENSMUSG00000031790	0	1	1	1	1
ENSMUSG00000031791	1	1	0	1	1
ENSMUSG00000031792	1	1	1	1	1
ENSMUSG00000031796	1	1	1	1	1
ENSMUSG00000031799	1	1	1	1	1
ENSMUSG00000031803	1	0	1	0	1
ENSMUSG00000031805	1	1	1	1	1
ENSMUSG00000031807	1	1	1	1	1
ENSMUSG00000031808	1	1	1	1	1
ENSMUSG00000031812	0	0	0	1	0
ENSMUSG00000031813	1	1	1	1	1
ENSMUSG00000031816	1	1	1	1	1
ENSMUSG00000031818	1	1	1	1	1
ENSMUSG00000031819	1	1	1	1	1
ENSMUSG00000031820	1	1	1	1	1
ENSMUSG00000031821	1	1	1	1	1
ENSMUSG00000031822	1	1	1	1	1
ENSMUSG00000031823	1	1	1	1	1
ENSMUSG00000031824	1	1	1	1	1
ENSMUSG00000031825	1	1	1	1	1
ENSMUSG00000031826	1	1	1	1	1
ENSMUSG00000031827	1	1	1	1	1
ENSMUSG00000031828	1	1	1	1	1
ENSMUSG00000031831	0	1	0	1	0
ENSMUSG00000031832	1	1	0	1	1
ENSMUSG00000031833	1	1	1	1	1
ENSMUSG00000031834	1	1	1	1	1
ENSMUSG00000031835	1	1	1	1	1
ENSMUSG00000031837	0	1	0	1	0
ENSMUSG00000031838	1	1	1	1	1
ENSMUSG00000031839	1	1	1	1	1
ENSMUSG00000031840	0	1	1	1	1
ENSMUSG00000031841	0	1	1	1	1
ENSMUSG00000031842	0	1	1	1	1
ENSMUSG00000031843	1	1	1	1	1
ENSMUSG00000031844	0	0	1	0	1
ENSMUSG00000031845	0	0	1	0	1
ENSMUSG00000031847	0	1	0	1	0
ENSMUSG00000031848	1	1	1	1	1
ENSMUSG00000031849	0	1	0	1	0
ENSMUSG00000031851	1	1	1	1	1
ENSMUSG00000031853	0	1	1	1	1
ENSMUSG00000031858	1	1	1	1	1
ENSMUSG00000031860	0	1	0	1	1
ENSMUSG00000031861	1	1	0	1	0
ENSMUSG00000031862	1	1	1	1	1
ENSMUSG00000031864	1	1	1	1	1
ENSMUSG00000031865	1	1	1	1	1
ENSMUSG00000031870	1	1	0	0	0
ENSMUSG00000031871	0	1	1	1	1
ENSMUSG00000031872	0	1	0	0	0
ENSMUSG00000031875	1	1	1	1	1
ENSMUSG00000031877	1	1	1	0	1
ENSMUSG00000031878	1	1	1	1	1
ENSMUSG00000031879	1	1	1	1	1
ENSMUSG00000031880	1	1	0	1	0
ENSMUSG00000031883	0	1	0	1	0
ENSMUSG00000031885	1	1	1	1	1
ENSMUSG00000031886	0	0	1	0	1
ENSMUSG00000031887	1	1	1	1	1
ENSMUSG00000031889	1	1	1	1	1
ENSMUSG00000031891	0	0	0	1	0
ENSMUSG00000031893	0	1	0	1	0
ENSMUSG00000031896	0	0	0	1	0
ENSMUSG00000031897	1	1	1	1	1
ENSMUSG00000031898	0	0	0	1	0
ENSMUSG00000031901	1	1	1	1	1
ENSMUSG00000031902	1	1	0	0	0
ENSMUSG00000031903	1	1	1	1	1
ENSMUSG00000031904	1	1	0	1	0
ENSMUSG00000031906	0	1	1	1	1
ENSMUSG00000031907	0	1	0	0	0
ENSMUSG00000031910	0	1	0	1	0
ENSMUSG00000031913	1	1	1	1	1
ENSMUSG00000031916	1	1	1	1	1
ENSMUSG00000031917	1	1	1	1	1
ENSMUSG00000031918	1	1	1	1	1
ENSMUSG00000031921	1	1	1	1	1
ENSMUSG00000031922	1	1	1	1	1
ENSMUSG00000031924	1	1	1	1	1
ENSMUSG00000031925	0	1	0	1	1
ENSMUSG00000031927	0	1	0	0	0
ENSMUSG00000031928	1	1	1	1	1
ENSMUSG00000031930	1	1	1	1	1
ENSMUSG00000031931	1	1	1	0	0
ENSMUSG00000031932	0	1	0	0	0
ENSMUSG00000031934	1	1	0	1	1
ENSMUSG00000031935	1	1	1	1	1
ENSMUSG00000031938	1	1	1	1	1
ENSMUSG00000031939	1	1	0	0	1
ENSMUSG00000031948	1	1	1	1	1
ENSMUSG00000031949	1	1	1	1	1
ENSMUSG00000031951	0	1	0	1	0
ENSMUSG00000031952	0	1	0	0	0
ENSMUSG00000031953	0	1	1	1	1
ENSMUSG00000031954	1	1	1	1	1
ENSMUSG00000031955	0	1	1	1	1
ENSMUSG00000031958	0	1	1	1	1
ENSMUSG00000031959	1	1	1	1	1
ENSMUSG00000031960	1	1	1	1	1
ENSMUSG00000031962	0	1	0	1	1
ENSMUSG00000031963	0	1	1	0	1
ENSMUSG00000031965	0	0	1	1	1
ENSMUSG00000031967	1	1	1	1	1
ENSMUSG00000031969	1	1	1	1	1
ENSMUSG00000031970	0	1	0	1	0
ENSMUSG00000031971	1	1	0	1	1
ENSMUSG00000031972	1	1	0	1	0
ENSMUSG00000031974	1	1	1	1	1
ENSMUSG00000031976	1	1	0	1	1
ENSMUSG00000031979	1	1	1	1	1
ENSMUSG00000031980	0	1	1	0	1
ENSMUSG00000031981	0	1	0	0	0
ENSMUSG00000031982	1	1	1	1	1
ENSMUSG00000031983	1	1	1	1	1
ENSMUSG00000031984	1	1	1	1	1
ENSMUSG00000031985	1	1	1	1	1
ENSMUSG00000031986	1	1	1	1	1
ENSMUSG00000031987	1	1	1	1	1
ENSMUSG00000031988	1	1	1	1	1
ENSMUSG00000031990	0	1	1	1	1
ENSMUSG00000031993	1	1	1	1	1
ENSMUSG00000031994	0	1	0	1	0
ENSMUSG00000031995	1	1	0	1	0
ENSMUSG00000031996	1	1	1	1	1
ENSMUSG00000031997	1	1	0	0	0
ENSMUSG00000032000	1	1	1	1	1
ENSMUSG00000032002	1	1	1	1	1
ENSMUSG00000032006	0	1	1	0	1
ENSMUSG00000032009	1	1	1	1	1
ENSMUSG00000032010	1	1	1	1	1
ENSMUSG00000032011	1	1	0	1	1
ENSMUSG00000032012	1	1	1	1	1
ENSMUSG00000032013	0	0	0	1	0
ENSMUSG00000032014	1	1	1	1	1
ENSMUSG00000032015	0	0	0	1	0
ENSMUSG00000032017	0	1	0	0	0
ENSMUSG00000032018	1	1	1	1	1
ENSMUSG00000032020	1	1	0	1	1
ENSMUSG00000032023	0	1	0	0	0
ENSMUSG00000032024	0	1	1	1	0
ENSMUSG00000032026	1	1	1	1	1
ENSMUSG00000032028	1	0	1	0	1
ENSMUSG00000032030	1	1	1	1	1
ENSMUSG00000032033	0	1	0	1	0
ENSMUSG00000032034	0	1	0	0	0
ENSMUSG00000032035	1	1	1	1	1
ENSMUSG00000032036	0	1	0	0	0
ENSMUSG00000032038	1	1	1	1	1
ENSMUSG00000032040	1	1	1	1	1
ENSMUSG00000032041	1	1	1	1	1
ENSMUSG00000032042	1	1	1	1	1
ENSMUSG00000032044	1	1	1	1	1
ENSMUSG00000032046	1	1	1	1	1
ENSMUSG00000032047	1	1	1	1	1
ENSMUSG00000032050	1	1	1	1	1
ENSMUSG00000032051	1	1	1	1	1
ENSMUSG00000032058	1	1	1	1	1
ENSMUSG00000032059	1	1	1	1	1
ENSMUSG00000032060	0	1	0	1	1
ENSMUSG00000032062	0	1	1	1	1
ENSMUSG00000032064	0	1	1	1	1
ENSMUSG00000032065	0	0	1	0	0
ENSMUSG00000032066	1	1	1	0	1
ENSMUSG00000032067	1	1	1	1	1
ENSMUSG00000032068	0	1	0	1	1
ENSMUSG00000032076	0	1	1	1	1
ENSMUSG00000032077	1	1	1	1	1
ENSMUSG00000032078	1	1	1	1	1
ENSMUSG00000032079	0	0	1	0	1
ENSMUSG00000032080	0	0	1	0	1
ENSMUSG00000032081	0	1	1	0	1
ENSMUSG00000032083	0	1	1	1	1
ENSMUSG00000032085	0	1	1	1	1
ENSMUSG00000032086	1	1	1	1	1
ENSMUSG00000032087	0	1	0	0	0
ENSMUSG00000032089	1	1	0	0	1
ENSMUSG00000032092	0	1	1	1	1
ENSMUSG00000032093	0	0	0	1	1
ENSMUSG00000032094	1	0	0	0	1
ENSMUSG00000032096	1	1	1	1	1
ENSMUSG00000032097	1	1	1	1	1
ENSMUSG00000032098	0	0	1	0	1
ENSMUSG00000032101	0	1	0	1	0
ENSMUSG00000032103	1	1	1	1	1
ENSMUSG00000032105	0	1	0	0	0
ENSMUSG00000032109	1	1	1	1	1
ENSMUSG00000032112	1	1	1	1	1
ENSMUSG00000032113	1	1	1	1	1
ENSMUSG00000032114	1	1	1	1	1
ENSMUSG00000032115	1	1	1	1	1
ENSMUSG00000032116	1	1	1	1	1
ENSMUSG00000032118	0	1	0	1	0
ENSMUSG00000032119	1	1	1	1	1
ENSMUSG00000032120	1	1	1	1	1
ENSMUSG00000032121	1	1	1	1	1
ENSMUSG00000032122	1	1	0	1	1
ENSMUSG00000032123	1	1	1	1	1
ENSMUSG00000032125	0	1	1	1	1
ENSMUSG00000032126	1	1	1	1	1
ENSMUSG00000032127	1	1	1	1	1
ENSMUSG00000032128	0	1	0	0	0
ENSMUSG00000032131	0	1	0	1	0
ENSMUSG00000032135	1	1	1	1	1
ENSMUSG00000032171	1	1	1	1	1
ENSMUSG00000032172	0	1	0	1	0
ENSMUSG00000032174	0	1	0	1	0
ENSMUSG00000032175	1	1	1	1	1
ENSMUSG00000032177	1	1	1	1	0
ENSMUSG00000032178	1	1	1	1	1
ENSMUSG00000032179	0	1	1	0	1
ENSMUSG00000032180	1	1	1	1	1
ENSMUSG00000032181	0	1	0	1	0
ENSMUSG00000032182	1	1	1	1	0
ENSMUSG00000032184	1	1	0	1	1
ENSMUSG00000032185	1	1	1	1	1
ENSMUSG00000032186	0	1	0	1	0
ENSMUSG00000032187	1	1	1	1	1
ENSMUSG00000032192	1	1	0	1	1
ENSMUSG00000032193	1	1	1	1	1
ENSMUSG00000032194	1	1	1	1	1
ENSMUSG00000032198	1	1	1	1	1
ENSMUSG00000032199	1	1	1	1	1
ENSMUSG00000032202	1	1	0	1	1
ENSMUSG00000032204	1	1	1	0	1
ENSMUSG00000032207	0	0	1	1	1
ENSMUSG00000032212	1	1	1	1	1
ENSMUSG00000032215	1	1	0	1	1
ENSMUSG00000032216	1	1	1	1	1
ENSMUSG00000032217	1	1	1	1	1
ENSMUSG00000032218	1	1	1	1	1
ENSMUSG00000032220	1	1	1	1	1
ENSMUSG00000032221	1	1	0	1	1
ENSMUSG00000032224	0	1	0	1	0
ENSMUSG00000032228	1	1	1	1	1
ENSMUSG00000032231	1	1	1	1	1
ENSMUSG00000032232	1	1	1	1	1
ENSMUSG00000032235	1	1	1	1	1
ENSMUSG00000032238	0	1	1	1	1
ENSMUSG00000032239	1	1	1	1	1
ENSMUSG00000032243	0	1	0	1	1
ENSMUSG00000032244	1	1	1	1	1
ENSMUSG00000032245	1	1	1	1	1
ENSMUSG00000032246	0	1	0	1	1
ENSMUSG00000032249	1	1	1	1	1
ENSMUSG00000032251	0	1	1	1	0
ENSMUSG00000032252	1	1	0	1	1
ENSMUSG00000032253	1	1	1	1	1
ENSMUSG00000032254	1	1	1	1	0
ENSMUSG00000032258	0	1	0	1	0
ENSMUSG00000032259	0	1	0	0	0
ENSMUSG00000032261	0	1	1	1	1
ENSMUSG00000032262	0	1	0	1	0
ENSMUSG00000032263	1	1	1	1	1
ENSMUSG00000032264	1	1	1	1	1
ENSMUSG00000032265	1	1	1	1	1
ENSMUSG00000032267	1	1	1	1	1
ENSMUSG00000032268	0	1	0	0	0
ENSMUSG00000032269	0	1	0	0	0
ENSMUSG00000032271	1	1	1	0	1
ENSMUSG00000032278	0	1	0	1	0
ENSMUSG00000032279	1	1	1	1	1
ENSMUSG00000032280	1	1	1	1	1
ENSMUSG00000032281	0	1	0	0	0
ENSMUSG00000032285	0	1	1	1	1
ENSMUSG00000032288	1	1	1	1	1
ENSMUSG00000032289	0	1	0	1	1
ENSMUSG00000032290	1	1	1	1	1
ENSMUSG00000032291	0	1	0	1	0
ENSMUSG00000032293	1	1	1	1	1
ENSMUSG00000032294	1	1	1	1	1
ENSMUSG00000032295	1	1	1	1	1
ENSMUSG00000032297	0	1	0	0	0
ENSMUSG00000032298	1	1	1	1	1
ENSMUSG00000032299	1	1	1	1	1
ENSMUSG00000032300	1	1	1	1	1
ENSMUSG00000032301	1	1	1	1	1
ENSMUSG00000032303	0	1	0	0	0
ENSMUSG00000032305	1	1	0	1	1
ENSMUSG00000032306	1	1	1	1	1
ENSMUSG00000032307	1	1	1	1	1
ENSMUSG00000032308	1	1	1	1	1
ENSMUSG00000032309	1	1	1	1	1
ENSMUSG00000032310	0	0	1	0	1
ENSMUSG00000032311	1	0	1	1	0
ENSMUSG00000032312	1	1	1	1	1
ENSMUSG00000032313	0	1	0	0	0
ENSMUSG00000032314	1	1	1	1	1
ENSMUSG00000032315	0	0	0	1	1
ENSMUSG00000032316	1	1	1	1	1
ENSMUSG00000032318	0	0	0	1	0
ENSMUSG00000032320	1	1	1	1	1
ENSMUSG00000032322	1	1	0	1	0
ENSMUSG00000032323	1	0	0	1	0
ENSMUSG00000032324	1	1	1	1	1
ENSMUSG00000032327	0	1	0	1	0
ENSMUSG00000032328	1	1	1	1	1
ENSMUSG00000032329	1	1	1	1	1
ENSMUSG00000032330	1	1	1	1	1
ENSMUSG00000032332	0	1	1	1	1
ENSMUSG00000032333	1	1	1	0	1
ENSMUSG00000032334	0	1	0	1	1
ENSMUSG00000032336	1	1	1	1	1
ENSMUSG00000032338	0	1	0	1	0
ENSMUSG00000032340	0	1	1	1	1
ENSMUSG00000032342	1	1	1	1	1
ENSMUSG00000032344	1	0	0	0	1
ENSMUSG00000032346	0	1	0	1	0
ENSMUSG00000032348	1	1	1	1	1
ENSMUSG00000032349	1	1	1	1	1
ENSMUSG00000032350	1	1	1	1	1
ENSMUSG00000032352	1	1	0	1	1
ENSMUSG00000032353	1	1	1	1	1
ENSMUSG00000032355	0	1	0	0	0
ENSMUSG00000032356	0	1	0	0	0
ENSMUSG00000032358	0	0	0	1	0
ENSMUSG00000032359	1	1	1	1	1
ENSMUSG00000032360	0	1	0	0	0
ENSMUSG00000032363	0	1	1	1	1
ENSMUSG00000032366	1	1	1	1	1
ENSMUSG00000032368	0	1	0	0	0
ENSMUSG00000032369	1	1	1	1	1
ENSMUSG00000032370	1	1	1	1	1
ENSMUSG00000032372	0	1	1	0	1
ENSMUSG00000032373	1	1	0	1	0
ENSMUSG00000032374	1	1	1	1	1
ENSMUSG00000032375	1	1	0	0	1
ENSMUSG00000032376	1	1	1	1	1
ENSMUSG00000032377	0	1	1	1	1
ENSMUSG00000032380	1	1	1	1	1
ENSMUSG00000032381	1	1	1	1	0
ENSMUSG00000032382	1	1	1	1	1
ENSMUSG00000032383	1	1	1	1	1
ENSMUSG00000032384	1	1	1	1	1
ENSMUSG00000032386	1	1	1	1	1
ENSMUSG00000032387	0	1	1	1	1
ENSMUSG00000032388	1	1	1	1	1
ENSMUSG00000032392	1	1	1	1	1
ENSMUSG00000032393	1	1	1	1	1
ENSMUSG00000032394	0	1	0	1	0
ENSMUSG00000032396	1	1	1	1	1
ENSMUSG00000032397	1	1	1	1	1
ENSMUSG00000032398	1	1	1	1	1
ENSMUSG00000032399	1	1	1	1	1
ENSMUSG00000032400	1	1	1	1	0
ENSMUSG00000032401	0	0	0	1	0
ENSMUSG00000032402	1	1	1	1	1
ENSMUSG00000032403	0	1	1	0	0
ENSMUSG00000032405	1	1	1	1	1
ENSMUSG00000032407	1	1	1	1	1
ENSMUSG00000032409	1	1	1	1	1
ENSMUSG00000032410	1	1	1	1	1
ENSMUSG00000032411	1	1	1	1	1
ENSMUSG00000032412	1	1	1	1	1
ENSMUSG00000032413	1	1	1	1	1
ENSMUSG00000032415	1	1	1	1	1
ENSMUSG00000032417	1	1	0	1	0
ENSMUSG00000032418	0	1	1	1	1
ENSMUSG00000032419	0	1	0	0	0
ENSMUSG00000032420	1	1	1	1	1
ENSMUSG00000032422	1	1	1	1	1
ENSMUSG00000032423	1	1	1	1	1
ENSMUSG00000032425	1	1	1	1	1
ENSMUSG00000032431	1	1	1	1	1
ENSMUSG00000032434	1	1	1	1	1
ENSMUSG00000032435	1	1	1	1	1
ENSMUSG00000032436	1	1	1	1	1
ENSMUSG00000032437	1	1	1	1	1
ENSMUSG00000032440	1	1	1	1	1
ENSMUSG00000032446	0	1	0	1	0
ENSMUSG00000032449	0	1	0	1	0
ENSMUSG00000032452	0	1	1	0	1
ENSMUSG00000032454	0	1	0	0	0
ENSMUSG00000032456	1	1	1	1	1
ENSMUSG00000032458	1	1	1	1	1
ENSMUSG00000032459	1	1	1	1	1
ENSMUSG00000032462	1	1	1	1	1
ENSMUSG00000032463	1	1	1	1	1
ENSMUSG00000032468	1	1	1	1	1
ENSMUSG00000032469	1	1	1	1	1
ENSMUSG00000032470	0	1	1	1	1
ENSMUSG00000032475	1	1	1	1	1
ENSMUSG00000032477	1	1	1	1	1
ENSMUSG00000032478	1	1	1	1	1
ENSMUSG00000032479	1	1	1	1	1
ENSMUSG00000032480	1	1	1	1	1
ENSMUSG00000032481	1	1	1	1	1
ENSMUSG00000032482	0	1	0	1	1
ENSMUSG00000032484	1	1	0	0	0
ENSMUSG00000032485	1	1	1	1	1
ENSMUSG00000032487	1	1	0	1	0
ENSMUSG00000032489	1	1	1	0	1
ENSMUSG00000032491	0	1	0	1	0
ENSMUSG00000032492	0	1	1	1	1
ENSMUSG00000032494	0	0	0	1	0
