gene_id	SRX026871	SRX1149649	SRX1900396	SRX2255510	SRX3110803
ENSMUSG00000022332	0	0	0	1	1
ENSMUSG00000022339	0	1	0	0	0
ENSMUSG00000022346	1	0	0	1	0
ENSMUSG00000022350	0	1	0	0	1
ENSMUSG00000022351	1	1	1	0	1
ENSMUSG00000022353	1	1	1	1	1
ENSMUSG00000022361	1	1	1	1	1
ENSMUSG00000022362	1	1	0	0	1
ENSMUSG00000022365	1	0	0	1	0
ENSMUSG00000022367	0	0	0	1	0
ENSMUSG00000022369	1	0	0	1	0
ENSMUSG00000022370	1	0	0	0	0
ENSMUSG00000022371	0	0	1	0	1
ENSMUSG00000022376	0	1	0	0	0
ENSMUSG00000022377	1	0	0	0	0
ENSMUSG00000022382	0	1	0	0	0
ENSMUSG00000022383	0	0	1	0	1
ENSMUSG00000022385	1	0	0	1	0
ENSMUSG00000022390	1	1	1	1	0
ENSMUSG00000022391	0	0	0	0	1
ENSMUSG00000022403	1	1	0	1	0
ENSMUSG00000022412	1	1	1	1	1
ENSMUSG00000022420	0	0	1	1	0
ENSMUSG00000022425	0	1	0	0	0
ENSMUSG00000022426	1	1	0	1	1
ENSMUSG00000022428	1	1	0	1	0
ENSMUSG00000022429	0	0	0	1	0
ENSMUSG00000022437	1	1	1	1	1
ENSMUSG00000022440	1	0	0	1	0
ENSMUSG00000022442	0	1	0	1	1
ENSMUSG00000022453	1	1	1	0	0
ENSMUSG00000022456	0	1	0	1	0
ENSMUSG00000022462	1	1	1	0	1
ENSMUSG00000022471	0	0	0	1	0
ENSMUSG00000022472	1	0	0	0	0
ENSMUSG00000022476	1	0	0	1	0
ENSMUSG00000022489	0	1	0	0	0
ENSMUSG00000022498	0	0	0	1	0
ENSMUSG00000022500	0	0	0	1	0
ENSMUSG00000022505	0	1	0	0	0
ENSMUSG00000022507	1	1	1	1	1
ENSMUSG00000022508	1	1	1	0	1
ENSMUSG00000022514	1	0	0	0	0
ENSMUSG00000022515	1	0	0	0	0
ENSMUSG00000022517	1	1	0	1	0
ENSMUSG00000022521	0	1	0	1	1
ENSMUSG00000022525	0	1	0	0	0
ENSMUSG00000022526	1	1	0	1	0
ENSMUSG00000022528	0	0	0	0	1
ENSMUSG00000022529	1	1	0	1	1
ENSMUSG00000022533	1	1	0	1	0
ENSMUSG00000022546	0	0	1	0	0
ENSMUSG00000022548	0	1	0	0	0
ENSMUSG00000022552	1	1	0	0	0
ENSMUSG00000022553	1	1	1	1	1
ENSMUSG00000022555	1	0	0	0	0
ENSMUSG00000022556	1	1	0	1	1
ENSMUSG00000022558	1	1	1	1	1
ENSMUSG00000022560	1	1	0	0	1
ENSMUSG00000022568	1	0	0	1	1
ENSMUSG00000022574	0	0	1	0	1
ENSMUSG00000022587	1	1	1	1	0
ENSMUSG00000022594	0	1	0	0	0
ENSMUSG00000022602	0	1	0	1	0
ENSMUSG00000022607	0	1	0	1	0
ENSMUSG00000022614	0	0	1	0	0
ENSMUSG00000022620	0	1	1	1	1
ENSMUSG00000022629	0	1	0	1	1
ENSMUSG00000022636	1	1	0	0	1
ENSMUSG00000022641	1	1	0	0	1
ENSMUSG00000022651	1	0	0	0	0
ENSMUSG00000022656	0	1	0	0	1
ENSMUSG00000022661	0	1	0	0	0
ENSMUSG00000022663	0	1	1	1	1
ENSMUSG00000022664	0	1	0	1	1
ENSMUSG00000022665	0	1	1	0	1
ENSMUSG00000022671	1	1	1	1	0
ENSMUSG00000022678	1	0	0	1	0
ENSMUSG00000022680	1	1	0	1	0
ENSMUSG00000022683	0	0	0	1	0
ENSMUSG00000022684	1	1	1	0	1
ENSMUSG00000022686	0	0	0	1	0
ENSMUSG00000022687	0	1	0	0	0
ENSMUSG00000022696	0	1	0	0	0
ENSMUSG00000022698	0	1	1	1	0
ENSMUSG00000022702	1	1	0	0	0
ENSMUSG00000022708	0	1	1	0	1
ENSMUSG00000022718	1	0	0	1	1
ENSMUSG00000022721	1	1	1	1	0
ENSMUSG00000022722	1	1	1	1	0
ENSMUSG00000022723	1	0	0	1	0
ENSMUSG00000022724	1	0	0	0	0
ENSMUSG00000022744	1	0	0	0	0
ENSMUSG00000022747	0	1	0	0	0
ENSMUSG00000022750	0	1	0	0	0
ENSMUSG00000022757	0	1	0	1	1
ENSMUSG00000022760	0	0	0	1	0
ENSMUSG00000022761	0	1	0	0	0
ENSMUSG00000022763	0	1	0	1	0
ENSMUSG00000022766	0	0	0	0	1
ENSMUSG00000022770	1	0	0	0	1
ENSMUSG00000022772	1	0	0	1	0
ENSMUSG00000022773	0	1	0	1	0
ENSMUSG00000022779	1	1	0	1	1
ENSMUSG00000022781	1	0	0	1	0
ENSMUSG00000022787	0	1	0	1	1
ENSMUSG00000022788	1	1	1	1	1
ENSMUSG00000022791	0	1	0	1	0
ENSMUSG00000022793	1	1	0	0	0
ENSMUSG00000022797	1	0	1	1	1
ENSMUSG00000022799	0	1	0	0	0
ENSMUSG00000022807	1	1	0	1	1
ENSMUSG00000022809	0	0	1	0	1
ENSMUSG00000022811	1	1	1	1	0
ENSMUSG00000022812	1	1	1	1	1
ENSMUSG00000022821	0	0	0	0	1
ENSMUSG00000022822	1	1	0	1	0
ENSMUSG00000022824	1	0	0	0	0
ENSMUSG00000022837	0	1	0	0	0
ENSMUSG00000022840	0	1	0	0	0
ENSMUSG00000022841	1	0	0	0	1
ENSMUSG00000022861	1	1	0	0	0
ENSMUSG00000022864	1	1	1	1	0
ENSMUSG00000022871	0	0	1	1	0
ENSMUSG00000022883	0	1	1	1	0
ENSMUSG00000022884	0	1	0	0	0
ENSMUSG00000022885	0	1	1	1	1
ENSMUSG00000022889	0	0	0	0	1
ENSMUSG00000022890	1	1	1	1	1
ENSMUSG00000022893	0	1	0	0	1
ENSMUSG00000022894	0	1	0	0	0
ENSMUSG00000022895	1	0	0	0	0
ENSMUSG00000022897	1	0	1	1	1
ENSMUSG00000022900	0	0	0	1	0
ENSMUSG00000022905	1	0	0	1	0
ENSMUSG00000022906	1	0	1	1	1
ENSMUSG00000022914	0	1	0	1	0
ENSMUSG00000022935	0	1	0	0	0
ENSMUSG00000022945	0	0	0	1	0
ENSMUSG00000022947	0	0	0	1	0
ENSMUSG00000022948	0	1	0	1	0
ENSMUSG00000022952	1	0	0	0	0
ENSMUSG00000022957	0	0	0	1	0
ENSMUSG00000022961	1	0	0	0	0
ENSMUSG00000022964	1	1	1	1	1
ENSMUSG00000022971	1	1	0	1	1
ENSMUSG00000022978	1	1	0	0	0
ENSMUSG00000022983	1	0	0	1	1
ENSMUSG00000022992	1	1	1	1	1
ENSMUSG00000022995	0	1	0	0	0
ENSMUSG00000023009	1	1	0	1	0
ENSMUSG00000023010	1	1	1	1	0
ENSMUSG00000023011	0	1	0	0	0
ENSMUSG00000023015	1	0	0	1	0
ENSMUSG00000023017	0	1	0	0	0
ENSMUSG00000023020	1	1	1	1	0
ENSMUSG00000023022	0	0	0	0	1
ENSMUSG00000023027	0	0	0	1	0
ENSMUSG00000023033	0	1	0	0	0
ENSMUSG00000023044	0	1	1	0	1
ENSMUSG00000023046	0	1	0	0	0
ENSMUSG00000023048	1	1	1	0	0
ENSMUSG00000023050	0	1	0	1	0
ENSMUSG00000023051	0	0	0	1	0
ENSMUSG00000023057	0	0	0	0	1
ENSMUSG00000023068	0	1	0	1	0
ENSMUSG00000023073	0	0	0	0	1
ENSMUSG00000023074	1	0	0	0	0
ENSMUSG00000023079	0	0	1	1	0
ENSMUSG00000023087	0	0	0	1	0
ENSMUSG00000023092	0	0	0	1	0
ENSMUSG00000023106	1	1	0	1	1
ENSMUSG00000023118	0	0	0	1	0
ENSMUSG00000023150	1	1	1	0	1
ENSMUSG00000023156	1	0	0	1	0
ENSMUSG00000023169	1	1	0	1	0
ENSMUSG00000023170	1	0	0	1	0
ENSMUSG00000023186	1	0	0	0	0
ENSMUSG00000023192	0	1	0	0	0
ENSMUSG00000023206	0	0	1	0	1
ENSMUSG00000023243	0	0	1	1	0
ENSMUSG00000023249	1	0	0	0	0
ENSMUSG00000023259	0	1	0	1	0
ENSMUSG00000023262	1	0	1	0	0
ENSMUSG00000023284	1	1	0	1	0
ENSMUSG00000023286	1	1	1	1	1
ENSMUSG00000023307	1	1	1	0	1
ENSMUSG00000023330	0	0	0	1	0
ENSMUSG00000023348	0	0	0	1	0
ENSMUSG00000023349	1	0	0	0	0
ENSMUSG00000023495	0	1	0	1	0
ENSMUSG00000023505	1	0	0	0	0
ENSMUSG00000023571	1	1	0	0	0
ENSMUSG00000023572	0	0	0	1	0
ENSMUSG00000023809	0	1	0	1	0
ENSMUSG00000023827	0	1	0	0	0
ENSMUSG00000023852	1	0	0	1	0
ENSMUSG00000023868	0	1	0	0	0
ENSMUSG00000023882	1	0	1	0	0
ENSMUSG00000023902	0	0	0	1	0
ENSMUSG00000023904	1	1	1	1	1
ENSMUSG00000023906	0	0	0	1	0
ENSMUSG00000023908	1	1	0	0	0
ENSMUSG00000023909	0	1	0	0	0
ENSMUSG00000023911	0	0	0	1	0
ENSMUSG00000023913	1	1	0	0	1
ENSMUSG00000023915	1	1	0	1	1
ENSMUSG00000023919	1	1	1	1	0
ENSMUSG00000023923	1	0	0	0	0
ENSMUSG00000023927	0	1	0	1	0
ENSMUSG00000023939	1	0	0	0	1
ENSMUSG00000023940	0	0	0	1	0
ENSMUSG00000023942	1	1	1	1	1
ENSMUSG00000023947	1	0	0	0	0
ENSMUSG00000023951	1	0	0	0	1
ENSMUSG00000023953	1	1	0	1	1
ENSMUSG00000023960	0	1	0	1	0
ENSMUSG00000023963	0	0	1	1	1
ENSMUSG00000023977	1	0	0	1	0
ENSMUSG00000023988	0	0	0	1	0
ENSMUSG00000023990	1	0	0	1	0
ENSMUSG00000023991	0	0	1	1	0
ENSMUSG00000023994	1	0	0	1	1
ENSMUSG00000024002	1	1	0	1	1
ENSMUSG00000024007	1	0	0	1	0
ENSMUSG00000024011	1	0	0	0	0
ENSMUSG00000024013	1	0	0	0	0
ENSMUSG00000024014	1	0	0	0	1
ENSMUSG00000024019	1	0	0	0	0
ENSMUSG00000024036	1	1	0	0	0
ENSMUSG00000024039	0	1	1	1	1
ENSMUSG00000024042	0	0	0	1	1
ENSMUSG00000024048	1	1	1	1	1
ENSMUSG00000024050	0	1	0	0	0
ENSMUSG00000024052	1	0	0	0	1
ENSMUSG00000024054	1	0	0	0	0
ENSMUSG00000024056	1	0	0	1	0
ENSMUSG00000024063	1	0	0	0	1
ENSMUSG00000024064	0	1	0	0	0
ENSMUSG00000024065	0	1	1	1	1
ENSMUSG00000024067	1	1	0	1	1
ENSMUSG00000024070	1	1	0	1	1
ENSMUSG00000024072	1	0	0	1	1
ENSMUSG00000024074	0	1	1	1	1
ENSMUSG00000024078	1	0	0	1	0
ENSMUSG00000024079	1	0	0	1	1
ENSMUSG00000024083	1	0	0	1	1
ENSMUSG00000024084	0	1	0	0	0
ENSMUSG00000024085	0	0	1	1	0
ENSMUSG00000024091	1	1	0	1	0
ENSMUSG00000024095	1	1	0	1	1
ENSMUSG00000024096	1	1	0	1	0
ENSMUSG00000024109	0	1	0	0	1
ENSMUSG00000024112	0	1	0	1	0
ENSMUSG00000024122	0	1	0	1	0
ENSMUSG00000024127	1	1	0	0	0
ENSMUSG00000024130	1	1	1	1	1
ENSMUSG00000024134	0	0	0	1	0
ENSMUSG00000024140	0	0	0	0	1
ENSMUSG00000024143	1	1	0	0	1
ENSMUSG00000024150	1	1	0	1	1
ENSMUSG00000024168	0	1	0	0	1
ENSMUSG00000024169	0	1	0	1	1
ENSMUSG00000024170	1	1	1	0	1
ENSMUSG00000024172	0	0	0	1	0
ENSMUSG00000024176	0	1	0	1	0
ENSMUSG00000024182	1	0	0	1	0
ENSMUSG00000024187	1	0	1	1	1
ENSMUSG00000024193	0	1	0	0	0
ENSMUSG00000024201	1	1	0	0	0
ENSMUSG00000024213	1	1	0	1	1
ENSMUSG00000024218	1	1	0	1	0
ENSMUSG00000024220	0	1	0	1	1
ENSMUSG00000024231	1	0	0	0	0
ENSMUSG00000024232	0	1	0	0	0
ENSMUSG00000024236	1	0	0	0	1
ENSMUSG00000024240	1	1	0	1	0
ENSMUSG00000024241	0	1	0	0	1
ENSMUSG00000024242	0	0	0	1	0
ENSMUSG00000024247	0	0	0	1	1
ENSMUSG00000024268	0	1	0	0	0
ENSMUSG00000024269	0	0	0	1	0
ENSMUSG00000024270	1	1	0	1	1
ENSMUSG00000024276	1	0	0	0	0
ENSMUSG00000024283	1	1	0	1	1
ENSMUSG00000024286	1	0	1	1	1
ENSMUSG00000024290	1	1	0	1	1
ENSMUSG00000024292	0	0	0	0	1
ENSMUSG00000024293	1	0	0	1	0
ENSMUSG00000024294	1	1	1	1	1
ENSMUSG00000024298	1	0	1	0	0
ENSMUSG00000024301	1	0	0	1	0
ENSMUSG00000024302	0	1	0	0	0
ENSMUSG00000024304	0	0	0	0	1
ENSMUSG00000024309	1	0	1	1	1
ENSMUSG00000024319	1	1	1	1	0
ENSMUSG00000024327	1	1	1	1	1
ENSMUSG00000024335	1	1	1	1	1
ENSMUSG00000024339	1	0	0	0	0
ENSMUSG00000024349	1	0	0	0	0
ENSMUSG00000024359	0	0	1	1	0
ENSMUSG00000024369	1	1	0	1	0
ENSMUSG00000024376	0	1	0	1	0
ENSMUSG00000024378	1	1	1	1	1
ENSMUSG00000024383	0	1	0	1	0
ENSMUSG00000024392	1	0	1	1	0
ENSMUSG00000024393	1	0	0	0	0
ENSMUSG00000024400	1	1	1	1	1
ENSMUSG00000024403	0	1	0	0	0
ENSMUSG00000024424	1	0	0	0	0
ENSMUSG00000024425	1	0	0	0	0
ENSMUSG00000024427	0	1	0	0	0
ENSMUSG00000024431	1	1	0	0	1
ENSMUSG00000024440	0	0	1	0	1
ENSMUSG00000024456	1	0	0	0	0
ENSMUSG00000024457	1	1	0	1	1
ENSMUSG00000024474	1	0	1	1	0
ENSMUSG00000024487	1	0	0	1	0
ENSMUSG00000024500	0	1	0	0	0
ENSMUSG00000024502	0	1	0	1	0
ENSMUSG00000024507	0	0	1	1	0
ENSMUSG00000024511	0	1	0	0	0
ENSMUSG00000024515	1	1	0	1	1
ENSMUSG00000024517	0	1	0	0	0
ENSMUSG00000024524	0	1	0	0	0
ENSMUSG00000024526	0	1	0	0	0
ENSMUSG00000024542	0	0	0	1	0
ENSMUSG00000024544	0	1	1	1	1
ENSMUSG00000024548	0	1	0	0	0
ENSMUSG00000024558	0	1	0	1	0
ENSMUSG00000024560	1	1	1	1	1
ENSMUSG00000024561	1	1	1	1	0
ENSMUSG00000024563	0	0	0	1	1
ENSMUSG00000024571	1	1	1	1	1
ENSMUSG00000024576	1	0	1	0	0
ENSMUSG00000024583	1	0	0	0	0
ENSMUSG00000024587	1	1	0	1	0
ENSMUSG00000024590	1	0	0	0	0
ENSMUSG00000024592	1	1	0	1	0
ENSMUSG00000024594	0	0	0	1	0
ENSMUSG00000024608	0	0	0	1	0
ENSMUSG00000024617	0	1	0	0	0
ENSMUSG00000024620	0	1	0	0	1
ENSMUSG00000024639	0	0	0	0	1
ENSMUSG00000024640	1	0	0	1	0
ENSMUSG00000024642	1	0	0	0	0
ENSMUSG00000024645	0	1	0	1	0
ENSMUSG00000024646	1	1	0	1	1
ENSMUSG00000024647	0	1	0	0	0
ENSMUSG00000024650	0	1	0	0	0
ENSMUSG00000024659	1	0	0	0	0
ENSMUSG00000024660	1	0	0	0	0
ENSMUSG00000024666	1	1	0	0	0
ENSMUSG00000024668	1	0	0	0	0
ENSMUSG00000024678	0	0	0	1	0
ENSMUSG00000024681	1	0	0	0	0
ENSMUSG00000024691	1	0	0	1	0
ENSMUSG00000024695	1	0	0	1	0
ENSMUSG00000024697	0	0	0	1	0
ENSMUSG00000024712	1	1	0	0	1
ENSMUSG00000024725	1	1	0	0	1
ENSMUSG00000024735	1	0	0	0	0
ENSMUSG00000024736	0	1	0	1	0
ENSMUSG00000024737	1	0	0	0	0
ENSMUSG00000024742	1	1	0	1	0
ENSMUSG00000024743	0	1	0	0	0
ENSMUSG00000024750	1	0	0	0	0
ENSMUSG00000024754	1	1	0	1	1
ENSMUSG00000024764	0	0	0	1	0
ENSMUSG00000024774	1	0	0	0	0
ENSMUSG00000024776	1	1	0	1	0
ENSMUSG00000024777	0	1	0	1	1
ENSMUSG00000024789	0	1	0	0	0
ENSMUSG00000024799	1	1	1	1	1
ENSMUSG00000024805	1	1	0	0	1
ENSMUSG00000024807	1	1	1	1	1
ENSMUSG00000024810	0	1	0	0	0
ENSMUSG00000024816	1	0	0	1	1
ENSMUSG00000024818	1	0	0	0	0
ENSMUSG00000024827	0	1	0	0	0
ENSMUSG00000024831	1	0	0	0	0
ENSMUSG00000024833	1	0	0	1	1
ENSMUSG00000024835	1	0	0	0	0
ENSMUSG00000024837	0	0	0	1	0
ENSMUSG00000024841	0	1	1	0	0
ENSMUSG00000024843	0	0	0	1	0
ENSMUSG00000024847	0	1	0	1	0
ENSMUSG00000024851	1	1	0	0	0
ENSMUSG00000024855	1	0	0	1	0
ENSMUSG00000024856	0	1	0	0	0
ENSMUSG00000024862	0	1	0	1	0
ENSMUSG00000024863	0	0	1	0	0
ENSMUSG00000024866	0	0	1	0	0
ENSMUSG00000024875	1	1	1	1	1
ENSMUSG00000024887	0	1	0	0	1
ENSMUSG00000024892	0	0	0	0	1
ENSMUSG00000024897	1	1	0	0	0
ENSMUSG00000024899	0	1	1	0	1
ENSMUSG00000024906	1	1	0	1	1
ENSMUSG00000024907	0	0	0	1	0
ENSMUSG00000024908	1	1	1	1	1
ENSMUSG00000024914	0	0	0	1	1
ENSMUSG00000024921	1	1	0	0	0
ENSMUSG00000024924	0	0	0	1	0
ENSMUSG00000024927	1	0	0	1	1
ENSMUSG00000024937	1	0	0	1	0
ENSMUSG00000024939	1	0	0	1	0
ENSMUSG00000024949	1	0	0	1	0
ENSMUSG00000024953	1	1	1	0	1
ENSMUSG00000024957	0	1	0	0	0
ENSMUSG00000024958	0	1	0	0	1
ENSMUSG00000024959	0	1	1	1	0
ENSMUSG00000024962	0	1	0	0	0
ENSMUSG00000024965	1	0	0	0	0
ENSMUSG00000024968	0	0	0	1	0
ENSMUSG00000024969	1	1	0	1	1
ENSMUSG00000024970	0	0	0	1	0
ENSMUSG00000024974	1	0	0	0	0
ENSMUSG00000024975	0	0	0	1	1
ENSMUSG00000024976	1	1	1	1	1
ENSMUSG00000024981	1	1	1	1	1
ENSMUSG00000024982	1	1	0	1	0
ENSMUSG00000024985	0	0	0	1	0
ENSMUSG00000024989	0	0	0	1	0
ENSMUSG00000024990	0	0	0	0	1
ENSMUSG00000024991	1	1	0	0	0
ENSMUSG00000024998	0	1	1	0	1
ENSMUSG00000025007	1	0	0	0	0
ENSMUSG00000025019	1	1	1	1	1
ENSMUSG00000025026	1	0	0	1	0
ENSMUSG00000025027	0	0	0	1	0
ENSMUSG00000025034	1	1	1	1	1
ENSMUSG00000025041	0	1	0	1	0
ENSMUSG00000025059	0	0	0	0	1
ENSMUSG00000025060	1	1	0	0	1
ENSMUSG00000025077	1	0	0	1	1
ENSMUSG00000025082	0	0	0	1	0
ENSMUSG00000025089	0	1	1	0	1
ENSMUSG00000025127	0	0	0	0	1
ENSMUSG00000025128	0	1	0	0	0
ENSMUSG00000025132	1	1	0	1	0
ENSMUSG00000025135	1	1	1	1	0
ENSMUSG00000025140	0	0	0	1	0
ENSMUSG00000025141	0	1	0	0	0
ENSMUSG00000025145	0	0	0	1	0
ENSMUSG00000025151	1	0	1	0	0
ENSMUSG00000025153	0	0	0	1	0
ENSMUSG00000025155	1	0	1	1	1
ENSMUSG00000025157	1	1	0	1	0
ENSMUSG00000025161	1	1	0	0	0
ENSMUSG00000025162	0	0	0	1	0
ENSMUSG00000025171	1	1	0	1	1
ENSMUSG00000025188	1	1	1	1	1
ENSMUSG00000025192	1	1	0	0	1
ENSMUSG00000025196	0	0	1	0	1
ENSMUSG00000025198	0	0	0	1	0
ENSMUSG00000025203	1	1	1	0	0
ENSMUSG00000025207	0	1	1	1	1
ENSMUSG00000025209	1	1	0	1	1
ENSMUSG00000025212	1	0	0	0	0
ENSMUSG00000025220	0	0	0	1	0
ENSMUSG00000025221	0	1	0	0	0
ENSMUSG00000025223	0	1	0	1	1
ENSMUSG00000025224	1	1	0	1	1
ENSMUSG00000025225	1	0	0	1	1
ENSMUSG00000025226	0	1	0	1	0
ENSMUSG00000025227	1	1	0	1	1
ENSMUSG00000025237	0	1	0	0	0
ENSMUSG00000025239	1	1	1	1	1
ENSMUSG00000025241	0	1	0	1	1
ENSMUSG00000025246	1	0	0	1	0
ENSMUSG00000025261	1	1	1	1	1
ENSMUSG00000025265	0	0	0	1	0
ENSMUSG00000025266	1	0	0	0	1
ENSMUSG00000025268	0	1	0	1	0
ENSMUSG00000025271	0	0	0	1	0
ENSMUSG00000025279	0	0	1	0	1
ENSMUSG00000025321	0	1	0	0	0
ENSMUSG00000025324	1	0	0	1	0
ENSMUSG00000025326	1	1	1	1	1
ENSMUSG00000025332	1	1	1	1	1
ENSMUSG00000025337	0	1	0	0	0
ENSMUSG00000025350	1	1	0	1	1
ENSMUSG00000025353	1	1	0	0	0
ENSMUSG00000025357	1	0	0	1	0
ENSMUSG00000025358	0	0	0	0	1
ENSMUSG00000025372	0	1	0	0	0
ENSMUSG00000025373	0	1	1	1	1
ENSMUSG00000025375	0	1	0	0	0
ENSMUSG00000025381	1	0	0	1	1
ENSMUSG00000025402	1	1	0	0	1
ENSMUSG00000025404	1	1	0	1	1
ENSMUSG00000025408	1	1	1	0	1
ENSMUSG00000025409	1	1	0	1	0
ENSMUSG00000025417	0	1	0	1	0
ENSMUSG00000025423	0	1	0	1	1
ENSMUSG00000025437	0	1	0	1	1
ENSMUSG00000025451	1	1	0	0	0
ENSMUSG00000025453	0	1	0	1	0
ENSMUSG00000025468	0	1	0	0	0
ENSMUSG00000025473	1	0	0	0	0
ENSMUSG00000025474	1	1	0	1	1
ENSMUSG00000025475	0	1	0	0	0
ENSMUSG00000025477	0	1	0	0	0
ENSMUSG00000025485	0	1	1	1	1
ENSMUSG00000025487	1	0	0	1	0
ENSMUSG00000025491	1	0	0	1	0
ENSMUSG00000025494	1	0	0	1	0
ENSMUSG00000025498	1	0	0	0	1
ENSMUSG00000025499	0	1	1	1	1
ENSMUSG00000025504	0	0	0	0	1
ENSMUSG00000025505	0	1	0	1	1
ENSMUSG00000025508	1	1	0	0	0
ENSMUSG00000025510	1	1	1	1	1
ENSMUSG00000025511	1	1	0	1	1
ENSMUSG00000025533	1	0	1	0	0
ENSMUSG00000025544	1	1	0	0	0
ENSMUSG00000025551	0	1	0	0	0
ENSMUSG00000025555	0	1	0	0	0
ENSMUSG00000025571	1	1	0	1	1
ENSMUSG00000025572	1	1	0	1	1
ENSMUSG00000025574	1	0	0	1	0
ENSMUSG00000025575	1	1	0	1	1
ENSMUSG00000025576	0	1	0	0	0
ENSMUSG00000025579	1	0	1	1	0
ENSMUSG00000025583	0	1	0	1	1
ENSMUSG00000025584	0	0	0	0	1
ENSMUSG00000025588	0	1	1	0	0
ENSMUSG00000025616	1	1	1	1	1
ENSMUSG00000025626	1	0	0	1	0
ENSMUSG00000025646	0	0	0	0	1
ENSMUSG00000025656	0	1	0	0	0
ENSMUSG00000025658	0	1	0	0	0
ENSMUSG00000025666	0	1	0	0	0
ENSMUSG00000025702	1	1	1	1	1
ENSMUSG00000025735	0	1	0	0	0
ENSMUSG00000025737	1	1	1	1	1
ENSMUSG00000025745	0	0	0	0	1
ENSMUSG00000025757	0	1	0	0	0
ENSMUSG00000025758	1	0	0	1	0
ENSMUSG00000025762	1	1	1	1	1
ENSMUSG00000025776	0	0	0	1	0
ENSMUSG00000025777	0	1	0	0	0
ENSMUSG00000025779	0	0	0	0	1
ENSMUSG00000025782	0	0	0	1	0
ENSMUSG00000025786	1	1	1	1	0
ENSMUSG00000025804	1	0	0	0	0
ENSMUSG00000025810	0	1	1	0	1
ENSMUSG00000025812	0	0	1	0	0
ENSMUSG00000025817	1	0	1	1	0
ENSMUSG00000025854	1	1	0	1	1
ENSMUSG00000025855	0	1	0	0	0
ENSMUSG00000025856	0	1	0	1	0
ENSMUSG00000025860	1	1	0	0	1
ENSMUSG00000025862	1	1	0	1	1
ENSMUSG00000025867	0	1	0	0	0
ENSMUSG00000025869	1	0	0	0	0
ENSMUSG00000025871	1	1	1	1	1
ENSMUSG00000025877	1	0	0	0	0
ENSMUSG00000025878	1	0	0	0	0
ENSMUSG00000025880	1	1	0	1	1
ENSMUSG00000025888	0	1	0	0	0
ENSMUSG00000025889	0	0	0	1	0
ENSMUSG00000025892	0	1	0	1	0
ENSMUSG00000025893	1	0	0	1	0
ENSMUSG00000025899	1	1	0	1	0
ENSMUSG00000025907	1	1	1	1	1
ENSMUSG00000025909	0	1	0	0	0
ENSMUSG00000025915	1	1	0	1	1
ENSMUSG00000025917	1	1	0	1	1
ENSMUSG00000025920	0	1	0	1	0
ENSMUSG00000025921	0	0	1	0	0
ENSMUSG00000025930	0	0	0	1	0
ENSMUSG00000025931	0	1	0	1	0
ENSMUSG00000025932	0	0	0	1	0
ENSMUSG00000025935	1	1	0	0	1
ENSMUSG00000025938	0	0	0	1	0
ENSMUSG00000025940	0	0	1	0	0
ENSMUSG00000025949	0	1	0	1	0
ENSMUSG00000025950	1	0	1	1	1
ENSMUSG00000025958	1	0	0	0	0
ENSMUSG00000025959	1	1	0	1	0
ENSMUSG00000025962	1	1	0	1	0
ENSMUSG00000025964	0	1	0	1	0
ENSMUSG00000025967	0	1	1	1	1
ENSMUSG00000025968	1	1	0	1	0
ENSMUSG00000025969	1	1	0	1	1
ENSMUSG00000025971	1	1	0	1	0
ENSMUSG00000025978	0	1	0	0	0
ENSMUSG00000025980	1	1	0	1	0
ENSMUSG00000025991	0	0	1	0	1
ENSMUSG00000025993	1	0	1	0	1
ENSMUSG00000025995	0	0	0	1	0
ENSMUSG00000026000	1	0	0	0	1
ENSMUSG00000026017	0	1	0	1	0
ENSMUSG00000026018	0	1	0	0	0
ENSMUSG00000026019	1	1	1	1	1
ENSMUSG00000026020	1	0	1	1	1
ENSMUSG00000026021	1	1	1	1	0
ENSMUSG00000026027	1	0	1	0	0
ENSMUSG00000026028	1	1	0	1	1
ENSMUSG00000026029	1	0	0	1	1
ENSMUSG00000026031	1	1	0	1	1
ENSMUSG00000026032	1	1	1	1	1
ENSMUSG00000026035	1	1	0	1	1
ENSMUSG00000026037	1	0	0	0	0
ENSMUSG00000026039	1	0	0	0	0
ENSMUSG00000026043	0	0	1	0	1
ENSMUSG00000026047	1	1	0	1	1
ENSMUSG00000026049	1	0	0	1	0
ENSMUSG00000026051	0	1	0	0	0
ENSMUSG00000026065	0	1	0	0	0
ENSMUSG00000026068	1	0	0	0	0
ENSMUSG00000026073	1	0	0	0	0
ENSMUSG00000026078	1	0	0	1	0
ENSMUSG00000026080	0	1	0	0	0
ENSMUSG00000026083	1	0	0	0	1
ENSMUSG00000026087	1	1	1	1	1
ENSMUSG00000026088	0	0	0	1	0
ENSMUSG00000026090	0	1	0	0	0
ENSMUSG00000026094	0	0	0	1	0
ENSMUSG00000026095	0	0	0	1	0
ENSMUSG00000026096	1	1	0	1	1
ENSMUSG00000026097	1	0	0	1	0
ENSMUSG00000026098	1	0	0	1	0
ENSMUSG00000026103	1	0	0	0	0
ENSMUSG00000026104	1	1	0	1	1
ENSMUSG00000026107	1	0	1	1	0
ENSMUSG00000026109	0	1	0	0	0
ENSMUSG00000026110	1	1	0	0	0
ENSMUSG00000026111	1	0	0	0	1
ENSMUSG00000026113	1	1	0	1	0
ENSMUSG00000026116	0	1	1	1	1
ENSMUSG00000026134	1	0	0	0	0
