ORF_ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	transcript_id	gene_id
ENST00000161863.8_113513896_113593380_4290	161.371108196772	-9.36458095066399	3.2788389101440494	-2.8560661890682995	0.00428925706369345	0.0272473695152311	ENST00000161863	ENSG00000047188
ENST00000164133.6_64925735_64933841_1491	94.496218382594	-7.45307775028593	2.51334719760988	-2.9653991925085403	0.00302290397451569	0.0203625918465845	ENST00000164133	ENSG00000068971
ENST00000164305.9_55319251_55355429_1662	62.881736069614895	-7.129418106267481	2.54049272315096	-2.80631313811634	0.00501119678859624	0.0309333475436453	ENST00000164305	ENSG00000069943
ENST00000166345.7_892999_917100_1296	377.13872950007004	-10.7579406166245	2.50003178281291	-4.303121540527069	1.6840840368653e-05	0.000392381678112766	ENST00000166345	ENSG00000071539
ENST00000170630.6_27341289_27363827_2430	52.737854205280705	-6.69559035907036	2.55062557466557	-2.62507771645325	0.00866291917122183	0.0472474495516732	ENST00000170630	ENSG00000077238
ENST00000174653.3_42154688_42169058_1254	76.3909851027905	-9.12442095191528	2.51429463353624	-3.6290181867358196	0.000284501199336958	0.00288747101823444	ENST00000174653	ENSG00000070718
ENST00000178640.9_67543336_67806747_1344	78.2474403045137	-8.1678929753083	2.5266193706572597	-3.2327358327754503	0.00122610885872529	0.00939765539874075	ENST00000178640	ENSG00000137764
ENST00000182377.8_29270450_29333791_1545	105.89779893806102	-9.46312126571252	2.52258049692073	-3.75136542808603	0.00017587414356669	0.00199732487849923	ENST00000182377	ENSG00000064763
ENST00000184956.10_60043566_60078914_3543	306.553087924115	-11.0383079076738	2.49187728998057	-4.4297156814491	9.43574039139944e-06	0.000270098068703809	ENST00000184956	ENSG00000068097
ENST00000186436.9_97757102_97995662_5649	698.806704381833	-11.9213505089637	2.4906636394970696	-4.78641528302509	1.69786558400528e-06	9.383946190661e-05	ENST00000186436	ENSG00000075568
ENST00000188312.6_100200852_100223912_1188	266.554778941363	-10.6060808104024	2.50138755781725	-4.24007898226591	2.23441152583455e-05	0.00046762626219477697	ENST00000188312	ENSG00000075089
ENST00000189444.10_102395960_102402373_2697	193.0189813771	-9.80561313646061	2.5008365624750097	-3.92093321234725	8.82067095373865e-05	0.00119710629864419	ENST00000189444	ENSG00000077150
ENST00000190611.8_178306185_178395556_2802	172.474442676875	-9.783765054616962	2.5279402349887	-3.87025172478442	0.000108723031998966	0.00138819942682778	ENST00000190611	ENSG00000079156
ENST00000191018.9_45891569_45898447_1440	1570.34430618204	-12.7614249211761	2.48858258426083	-5.1279893228725495	2.92853046939292e-07	2.76143196613933e-05	ENST00000191018	ENSG00000064601
ENST00000192788.5_34792251_34872435_4320	127.779258953894	-9.65488853742133	2.50408315627393	-3.85565811312265	0.000115418701609459	0.0014486725399997	ENST00000192788	ENSG00000065060
ENST00000193029.10_102229292_102283672_1254	164.33182256775498	-8.35137306300677	3.0659820214014197	-2.72388194213529	0.00645195651518821	0.0377027253684703	ENST00000193029	ENSG00000080823
ENST00000194214.9_53921654_53940082_432	284.29813970621603	-10.9339869296011	2.4928332372739304	-4.38616862376166	1.1536470010276199e-05	0.000305164379974798	ENST00000194214	ENSG00000081870
ENST00000194900.8_70445202_70502266_2547	130.38234852683001	-9.74618600318342	2.5023138382348398	-3.89486956202844	9.82515874652428e-05	0.00128769163975097	ENST00000194900	ENSG00000082458
ENST00000196551.7_58388138_58394747_612	3255.86442485524	-13.479794313958099	2.4940674104743703	-5.404743375157701	6.49012457519467e-08	8.46810323933249e-06	ENST00000196551	ENSG00000083845
ENST00000199389.10_6024676_6059083_1890	938.574436020796	-11.496674281259	2.4877178343531696	-4.62137390442766	3.81207008480362e-06	0.000152527969626661	ENST00000199389	ENSG00000086232
ENST00000199814.8_150691754_150700985_1260	277.654080818495	-10.972698815548501	2.4968780950696803	-4.39456729474102	1.1099361712759401e-05	0.000297956788944672	ENST00000199814	ENSG00000086589
ENST00000200135.7_113733697_113773666_2337	367.322736417487	-11.1488011904267	2.50058349178886	-4.4584798816100095	8.25429425955518e-06	0.000248581416764543	ENST00000200135	ENSG00000086827
ENST00000201015.8_27963347_27969494_525	134.876870506543	-11.0079866475012	2.50206011997993	-4.39956920283333	1.08465984870453e-05	0.00029500185010159397	ENST00000201015	ENSG00000087494
ENST00000201031.2_56629545_56638010_1350	251.04641915152	-11.0551927770937	2.50886952316397	-4.4064438883819905	1.05081513216106e-05	0.000290423561526583	ENST00000201031	ENSG00000087510
ENST00000202556.13_103735157_103847307_3270	120.098543143997	-8.79027228086383	2.51813713948994	-3.4907837794109704	0.00048160584531855194	0.00436448004386971	ENST00000202556	ENSG00000088808
ENST00000203001.6_5938538_5950405_1491	323.33071692828497	-10.4833718701173	2.49922746256049	-4.19464495615656	2.73299330894515e-05	0.000536322453999187	ENST00000203001	ENSG00000089195
ENST00000203166.9_35612795_35622990_1899	48.52438143574929	-7.3783302921804	2.5481097091805296	-2.89560934743005	0.00378423163220484	0.0245223279885484	ENST00000203166	ENSG00000249115
ENST00000205214.10_56338405_56384299_3294	121.01084597992399	-9.1013556695495	2.51774231012654	-3.6148876844716002	0.00030047786007119	0.00301629247671613	ENST00000205214	ENSG00000157426
ENST00000209873.8_53307492_53321465_1638	224.702835225741	-10.4477326538174	2.5026066405754	-4.174740242603701	2.98326251434589e-05	0.0005675684753047679	ENST00000209873	ENSG00000094914
ENST00000211379.9_31639134_31651763_3378	261.114247244193	-10.1320140529296	2.4968037688769997	-4.05799373552161	4.94960952630666e-05	0.000797982305958147	ENST00000211379	ENSG00000204463
ENST00000212015.10_67884722_67916590_2241	263.423002061192	-11.159983319667198	2.50801668432005	-4.44972451317358	8.59805064752825e-06	0.00025509091326207	ENST00000212015	ENSG00000096717
ENST00000215057.6_58562075_58571389_2202	53.0586660482542	-6.82020795838873	2.55833242264322	-2.66588028124283	0.007678703213873859	0.0431244888703096	ENST00000215057	ENSG00000099326
ENST00000215115.4_30887868_30893944_651	234.472620033504	-9.05426442503123	2.5042904130366	-3.6155009730091203	0.000299767348935229	0.00301123092855178	ENST00000215115	ENSG00000099385
ENST00000215567.9_14529697_14565868_924	478.44946348630896	-11.660699719673	2.49181356079056	-4.6796036040407	2.87430087456869e-06	0.000127884734788007	ENST00000215567	ENSG00000099797
ENST00000215739.12_20982372_20997345_2520	98.9246374403555	-8.58341414555552	2.51142464127475	-3.41774704464107	0.000631417613026523	0.00542008647167275	ENST00000215739	ENSG00000099949
ENST00000215904.6_37658783_37665868_888	78.93424791322471	-7.08779361101375	2.5416852336749103	-2.78861973823793	0.00529331760461717	0.0322845418157902	ENST00000215904	ENSG00000241360
ENST00000215980.9_41939059_41947076_540	108.47870871472999	-8.91828775617326	2.51671320746831	-3.5436249667655293	0.000394666219813392	0.0037403290984172896	ENST00000215980	ENSG00000100162
ENST00000216027.7_28742096_28757166_705	78.31570520624491	-8.0440637788318	2.5128662698206803	-3.2011507637475	0.00136879892297066	0.0103332163042611	ENST00000216027	ENSG00000100209
ENST00000216037.10_28795549_28800524_783	89.7749002756274	8.0587706055944	3.0628106539759505	2.63116839923911	0.0085091860923585	0.0466674375084823	ENST00000216037	ENSG00000100219
ENST00000216080.5_50503394_50507054_2046	325.61410978062696	-10.2614756534811	2.5008748050146004	-4.10315447734747	4.07554930452476e-05	0.0007027003495094089	ENST00000216080	ENSG00000100258
ENST00000216083.6_38866212_38872190_1182	107.23265498214501	-10.007866298115	2.5079554336827403	-3.99044822077209	6.59485460076856e-05	0.000980243563763535	ENST00000216083	ENSG00000183741
ENST00000216106.5_35262391_35293648_1803	111.858283255496	-8.88267499116699	3.2290662238255097	-2.7508494330734403	0.00594409575611232	0.0354177455816357	ENST00000216106	ENSG00000100281
ENST00000216187.10_36490011_36506422_2052	38.8035844174347	-7.9019495208998505	2.8124677370835798	-2.8096142816891003	0.00496009058453749	0.0306989390232185	ENST00000216187	ENSG00000100350
ENST00000216194.11_40346559_40366519_1494	604.2948662456109	-11.258312116808801	2.49833389644457	-4.50632805039821	6.5959088405693905e-06	0.000216284900935211	ENST00000216194	ENSG00000239900
ENST00000216218.7_40826541_40856540_1107	48.4007350043904	-8.25584791926785	2.52944159207653	-3.26390138642825	0.00109889406154954	0.00859281551543372	ENST00000216218	ENSG00000100380
ENST00000216252.3_41460401_41468653_330	100.548033894002	-9.25640166338176	2.5072998363839503	-3.69178090671893	0.000222689261303106	0.00239302451741252	ENST00000216252	ENSG00000100410
ENST00000216254.8_41469147_41528610_2340	413.41630532605797	-11.285104768956499	2.51119260297636	-4.493922431748571	6.9923107196723404e-06	0.000225981332331346	ENST00000216254	ENSG00000100412
ENST00000216264.12_46687137_46738148_1611	69.32327857978379	-7.43250821514377	2.52188040361675	-2.94720883848593	0.00320656565442819	0.0213942640078123	ENST00000216264	ENSG00000100422
ENST00000216267.12_49774236_49824317_3174	98.05415863916599	-8.832012680638039	2.50804110958144	-3.5214784346624906	0.000429147571802027	0.003983673811375371	ENST00000216267	ENSG00000100425
ENST00000216277.12_96502593_96565047_2235	1136.34302390735	-24.486694228670203	3.3849777316801806	-7.233930669468791	4.69211376064496e-13	2.37828972505627e-10	ENST00000216277	ENSG00000090060
ENST00000216286.9_52005489_52068994_4125	145.982195423629	-10.218711922197501	2.59075024360763	-3.9443060740459104	8.00313873734538e-05	0.00111806797524592	ENST00000216286	ENSG00000087303
ENST00000216288.11_103386030_103503224_2139	412.82919213941	-10.252684848324	2.49183252358731	-4.11451602436104	3.87992606531123e-05	0.000678352296336199	ENST00000216288	ENSG00000075413
ENST00000216361.8_30874939_30889788_1650	48.263629554708096	-8.122559293772099	2.5318752924889103	-3.2081198145377003	0.00133605825260758	0.0101187295170826	ENST00000216361	ENSG00000100473
ENST00000216367.9_49643655_49688203_1581	343.86218994548204	-10.0957154152701	2.4972662116063	-4.04270692821985	5.28376467091511e-05	0.000838364301079446	ENST00000216367	ENSG00000100479
ENST00000216373.9_50118347_50231283_3996	256.335295352271	-8.746838522946879	3.21150781840228	-2.7235924735498305	0.0064576134560318296	0.0377203959344785	ENST00000216373	ENSG00000100485
ENST00000216420.11_54509960_54538380_996	335.448655261075	-9.170803308540131	3.28305734133097	-2.79337287018637	0.00521615276630497	0.0319036575769694	ENST00000216420	ENSG00000100532
ENST00000216500.9_60144969_60165309_1017	1007.7042803047501	-12.4022088707162	2.48762840565111	-4.9855552551748605	6.17841184266492e-07	4.72201884702246e-05	ENST00000216500	ENSG00000100612
ENST00000216602.10_103715842_103733015_756	144.141268903608	-8.97474463314503	2.50394341305123	-3.5842441911291703	0.000338055701944248	0.0033158494892570898	ENST00000216602	ENSG00000100711
ENST00000216714.7_20455646_20457505_954	788.454969281603	-12.1818797348106	2.48604822132389	-4.90009792662966	9.578889893563541e-07	6.54228850096589e-05	ENST00000216714	ENSG00000100823
ENST00000216756.10_102348560_102362851_636	189.431213097623	-9.04009145095906	3.27162895357724	-2.7631774810754504	0.00572416316002788	0.0343737743865315	ENST00000216756	ENSG00000100865
ENST00000216807.11_35826517_35870474_969	125.751608871917	-8.59239494995668	3.23753890508965	-2.6539897131270895	0.00795462518472657	0.0442620495873335	ENST00000216807	ENSG00000100916
ENST00000217026.4_43667284_43716084_2100	522.0432791661401	-8.971489911829849	2.4995918950364704	-3.5891818699063904	0.000331717366821908	0.00326566114503302	ENST00000217026	ENSG00000101057
ENST00000217173.6_3110109_3123365_1623	65.2677650245097	-8.6975648749887	2.52495317272813	-3.4446440309985094	0.000571811897155066	0.00501026788096041	ENST00000217173	ENSG00000185019
ENST00000217233.7_388011_396687_1074	178.171352885693	-8.38253197708974	3.0924446155757703	-2.7106490233872904	0.00671516652215228	0.0388486716565636	ENST00000217233	ENSG00000101255
ENST00000217426.6_34281037_34303270_1296	1353.6925355553	-13.4423302997239	2.5132296414322597	-5.34862794792729	8.86235129704669e-08	1.09520312669781e-05	ENST00000217426	ENSG00000101444
ENST00000218089.13_124022628_124100594_3804	980.293013160008	-13.1348386777581	2.48886969327288	-5.27743124248732	1.31007335241962e-07	1.51549825644336e-05	ENST00000218089	ENSG00000101972
ENST00000218147.11_130005232_130056133_5133	105.208200287076	-8.86218582738437	2.5527126125035298	-3.47167392991134	0.000517224154837091	0.004617161687690529	ENST00000218147	ENSG00000085185
ENST00000218200.12_147912180_147948841_1833	227.228797622536	-10.6017554156254	2.501954667151	-4.2373890921443795	2.26134059804038e-05	0.00047094474481460896	ENST00000218200	ENSG00000102081
ENST00000218348.7_47232915_47247927_2889	522.127742549916	-12.0747507920189	2.49535813112602	-4.8388849044967195	1.30569628390963e-06	7.902490831580329e-05	ENST00000218348	ENSG00000102226
ENST00000218516.3_101397812_101407903_1287	293.771505718766	-10.2251627039452	2.49887654639875	-4.09190390725031	4.27845949036794e-05	0.0007269623552607309	ENST00000218516	ENSG00000102393
ENST00000219097.6_46689706_46697582_756	197.702103172341	-9.95507949141244	2.5020477133625896	-3.97877284203884	6.9271885412228e-05	0.00101342871735412	ENST00000219097	ENSG00000091651
ENST00000219168.8_20915556_20924113_366	56.9263156451169	-7.749430392339111	2.5258906140031803	-3.0679992036778505	0.00215497192277767	0.0152253746036319	ENST00000219168	ENSG00000102897
ENST00000219322.7_69109396_69118459_843	442.07562265418295	-9.45993865185609	3.28158245693847	-2.88273684296864	0.00394236640557304	0.025379973285677	ENST00000219322	ENSG00000103044
ENST00000219343.10_68274727_68297325_1545	79.422359841736	-8.44652976057145	2.5213785205110297	-3.3499649861614196	0.0008082177612491099	0.0066449380854163706	ENST00000219343	ENSG00000103064
ENST00000219431.4_79293_85774_894	203.08273141917599	-9.428915279594221	2.50028170893834	-3.77114116616799	0.000162502707461093	0.0018732719133151	ENST00000219431	ENSG00000103152
ENST00000219611.6_546839_553513_3258	136.60762918690202	-6.98015997066043	2.5214319905291	-2.76833164522344	0.005634408756093229	0.0339752865245925	ENST00000219611	ENSG00000103326
ENST00000219782.10_29806702_29809739_1479	510.608273676531	-9.44699212560316	3.26681855405905	-2.8918019073527	0.0038303937416051103	0.0247808953929087	ENST00000219782	ENSG00000103495
ENST00000219794.10_31109224_31112262_1236	231.61614688304599	-9.834335575656839	2.4948179030851603	-3.9419051640985203	8.083694081656579e-05	0.00112511946527249	ENST00000219794	ENSG00000103507
ENST00000219797.8_31117682_31131256_1374	98.99663089218521	-8.41527879353879	2.51525341882538	-3.3456981831551302	0.000820756818417962	0.006735199838721621	ENST00000219797	ENSG00000103510
ENST00000219905.11_41668895_41767277_9195	326.576291454026	-11.4628976545086	2.4955993786988904	-4.59324431330997	4.36407638125304e-06	0.00016554868517255	ENST00000219905	ENSG00000174197
ENST00000220592.9_140532047_140635506_2577	465.584144540906	-11.308794171191401	2.5264130603912998	-4.47622534433851	7.597429532205209e-06	0.00023674259425502598	ENST00000220592	ENSG00000123908
ENST00000220669.9_81702698_81721281_804	239.826023783275	-9.27687720956832	3.26151504731754	-2.84434597878006	0.004450269573738629	0.0281237186792753	ENST00000220669	ENSG00000104231
ENST00000220764.6_90001493_90051894_1005	791.75943989069	-12.3675531560064	2.49128849171574	-4.96431994814417	6.89422103583471e-07	5.1029059527111703e-05	ENST00000220764	ENSG00000104325
ENST00000220847.8_132777829_132845920_2973	331.61815167156203	-23.5458689489311	3.30270785028533	-7.12926181069781	1.0090863504340501e-12	2.69093160095831e-10	ENST00000220847	ENSG00000129292
ENST00000220888.9_115414026_115620058_3843	92.2795143698253	8.46479863539049	3.1776586189100997	2.66384771007712	0.0077252527246798	0.0433252003316833	ENST00000220888	ENSG00000104447
ENST00000220959.8_102254305_102412234_8394	1010.7444603425901	-12.401655789769402	2.50302818746918	-4.95466085913669	7.245655353926109e-07	5.2780972848677294e-05	ENST00000220959	ENSG00000104517
ENST00000221138.8_30786238_30812421_927	216.157507928347	-9.61959722597822	2.4948563095062997	-3.85577204960627	0.000115364952039219	0.00144844228969887	ENST00000221138	ENSG00000104695
ENST00000221327.8_44476405_44500240_2076	67.552673936815	-7.69091272445162	2.52409333220931	-3.04700013518115	0.0023113760582950398	0.0161333358734316	ENST00000221327	ENSG00000167384
ENST00000221413.10_48993912_49010999_777	311.763314445054	-23.7011252739603	3.3162604318610605	-7.14694329982384	8.873150610344492e-13	2.5399393622111103e-10	ENST00000221413	ENSG00000183207
ENST00000221418.8_38815616_38831772_984	388.91983273739504	-11.427858831778199	2.49366921733808	-4.582748486576381	4.58903882566206e-06	0.000171075098547356	ENST00000221418	ENSG00000104823
ENST00000221431.10_38915609_38930736_1554	74.6078634574445	-8.34027332093301	2.53840392690429	-3.2856367863819105	0.0010175212416491	0.00805418020072272	ENST00000221431	ENSG00000104835
ENST00000221466.9_49513401_49526116_1095	242.855872466988	-9.66280855423741	2.50084295161508	-3.8638206161634505	0.00011162721043028899	0.00141597210969735	ENST00000221466	ENSG00000104870
ENST00000221504.12_13104938_13116399_1890	381.447059916042	-10.2449355914305	2.4931036807109903	-4.10930988177308	3.9684326724338504e-05	0.000690812643769473	ENST00000221504	ENSG00000104907
ENST00000221554.12_13751809_13763065_1188	103.08757453517599	-7.8677181242974905	2.99883559070358	-2.62359101935681	0.00870081935559618	0.0474309628785196	ENST00000221554	ENSG00000104957
ENST00000221573.10_7920367_7922761_1002	169.565567200936	-9.597363563399071	2.50194598779124	-3.83595953319192	0.000125075002748684	0.00153619374544985	ENST00000221573	ENSG00000104976
ENST00000221576.4_13774479_13778195_240	395.046952793049	-24.1411706026012	3.35451427690967	-7.196621808639669	6.1722649788229e-13	2.37828972505627e-10	ENST00000221576	ENSG00000104979
ENST00000221859.8_36113758_36114856_375	190.69460059478803	-10.1631782917945	2.50334862797949	-4.05983336807444	4.9107748900259e-05	0.000793317089562059	ENST00000221859	ENSG00000105258
ENST00000221891.8_35868637_35879438_1953	157.234270738349	-9.11379136613987	2.50911521040706	-3.63227297349224	0.00028093570609889	0.00286267667829245	ENST00000221891	ENSG00000105290
ENST00000221930.5_41331055_41353044_1170	305.980675553024	-9.5295649627851	2.49728448673081	-3.81597091297365	0.000135648484355202	0.00163421907123655	ENST00000221930	ENSG00000105329
ENST00000222120.7_11325401_11337399_657	113.67286412760201	-10.280902995634301	2.50745862537175	-4.1001286687672005	4.12920495082346e-05	0.000710205529631976	ENST00000222120	ENSG00000105514
ENST00000222329.8_42248468_42254999_1644	147.012571054958	-8.61353700080588	2.51863826495716	-3.4199182632335603	0.000626399538792987	0.0053864294971698	ENST00000222329	ENSG00000105722
ENST00000222388.6_151208074_151226458_1902	566.143433751902	-11.4075290109989	2.48941014494286	-4.58242248035054	4.59620115773985e-06	0.00017122833064740702	ENST00000222388	ENSG00000033050
ENST00000222402.7_43926533_43952692_441	33.911679177172196	-6.860264385682731	2.56645124303621	-2.67305463304526	0.00751640081928396	0.0423741627779267	ENST00000222402	ENSG00000078967
ENST00000222482.8_130293181_130322673_1263	141.075421647438	-9.909984522179881	2.7983200978049805	-3.5414049057337404	0.0003980022947547	0.00376112614879007	ENST00000222482	ENSG00000128510
ENST00000222597.6_107744164_107759175_1470	146.727228569849	-10.2211136988696	2.5042631680598904	-4.08148545617437	4.47487783324951e-05	0.000742570307111693	ENST00000222597	ENSG00000105879
ENST00000222644.9_24623668_24687611_1620	124.70399396040199	-9.183626815135868	2.51607929783382	-3.64997511129414	0.000262265719620352	0.0027083412846125197	ENST00000222644	ENSG00000105926
ENST00000222673.5_44624344_44707996_3069	707.64009164102	-12.229551174271801	2.5062802336587597	-4.87956255251577	1.0632139886286301e-06	6.932082747217011e-05	ENST00000222673	ENSG00000105953
ENST00000222747.7_120788595_120856763_915	46.2141663250546	7.70466176200793	2.5762446088718702	2.99065614168593	0.0027837876858988397	0.0189505712494355	ENST00000222747	ENSG00000106025
ENST00000222803.9_30014738_30026508_633	69.4026132421757	-9.51574265013328	2.53033833965715	-3.7606601856345403	0.00016946551341520701	0.0019391928676647302	ENST00000222803	ENSG00000106080
ENST00000222812.7_73700410_73719631_864	274.23254428331103	-9.494445020346939	3.2583384869717	-2.9138915610855003	0.00356953874875875	0.0233904428286743	ENST00000222812	ENSG00000106089
ENST00000223029.7_6009364_6023688_960	278.172613816737	-10.9301001349981	2.49747842763398	-4.37645427246108	1.2062548307455e-05	0.000314483862820522	ENST00000223029	ENSG00000106305
ENST00000223122.3_7234320_7243724_1089	100.229743187124	-8.99386012811663	2.5132246434672405	-3.57861369515648	0.000345421596065929	0.0033692417676076	ENST00000223122	ENSG00000106392
ENST00000223145.9_7969351_8086535_1641	65.1026189451867	-9.369728958559369	2.52877580370377	-3.70524304481085	0.000211188129969199	0.0022891634528442602	ENST00000223145	ENSG00000106415
ENST00000223273.6_39566419_39572703_678	74.8208305399785	-8.34422001548008	2.52471423661972	-3.30501563085887	0.000949711032612194	0.00759349258724628	ENST00000223273	ENSG00000241127
ENST00000223324.2_42932387_42937573_564	241.86488485094898	-10.427548614565001	2.49483892478836	-4.179648036976819	2.9196061181924103e-05	0.0005622688401718599	ENST00000223324	ENSG00000106591
ENST00000223642.2_120952742_121050246_5028	269.33741877933	-10.176582015287401	2.52006472660889	-4.03822247414314	5.3857762389732504e-05	0.0008511321978633599	ENST00000223642	ENSG00000106804
ENST00000223836.10_127868011_127873448_630	194.324193884147	-10.439448796899699	2.4980433064151697	-4.17905036717753	2.9272885614444203e-05	0.0005626949074529741	ENST00000223836	ENSG00000106992
ENST00000224652.10_121743683_121927949_1554	76.9660595147793	-9.266900109625789	2.53879659843648	-3.6501152220437203	0.00026212269993861097	0.00270786118211301	ENST00000224652	ENSG00000107669
ENST00000225388.8_29264542_29294059_2085	271.424986805707	-10.797403502359	2.49213194168424	-4.33259705144739	1.4736066868864001e-05	0.000356826513456026	ENST00000225388	ENSG00000108256
ENST00000225394.7_29574705_29589378_2283	191.94759595648398	-8.22183708877667	2.53163304419856	-3.24764171790919	0.00116365697987941	0.00901311785814735	ENST00000225394	ENSG00000108262
ENST00000225696.8_5386209_5419466_2087	346.462933796408	-10.5911839289305	2.50685654483557	-4.22488632257383	2.39061421714294e-05	0.000489151752927808	ENST00000225696	ENSG00000108559
