ORF_ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	transcript_id	gene_id
ENST00000218089.13_123960530_123960781_252	233.42033042438203	18.966514195401302	5.4351362027632	3.48961157325898	0.00048372308293910597	0.00757322688833515	ENST00000218089	ENSG00000101972
ENST00000218089.13_123960741_124021381_141	242.02926028110298	13.268737030914199	3.90097100402084	3.4013934010885296	0.0006704327028503019	0.00963952824606659	ENST00000218089	ENSG00000101972
ENST00000218089.13_124021385_124022582_99	234.17334356419997	19.2085319477745	5.44748018691947	3.52613158537009	0.00042167740062756603	0.00684544433401384	ENST00000218089	ENSG00000101972
ENST00000218340.3_46837055_46837132_78	92.1188241084725	-18.7065323497927	5.272263300333901	-3.54810283253645	0.000388016699355971	0.00647738559924885	ENST00000218340	ENSG00000102218
ENST00000218388.8_47582431_47583426_63	408.539370730343	-19.5774661382713	5.431927972504281	-3.60414685860526	0.000313179946442844	0.00567725723235487	ENST00000218388	ENSG00000102265
ENST00000218439.8_54808402_54809336_66	286.387497668971	-20.294878286627103	4.80674985282531	-4.2221623566906	2.4196970847295897e-05	0.00120888880674225	ENST00000218439	ENSG00000102316
ENST00000220325.8_41972425_41972556_132	177.06995488495	-18.0639319571557	5.258424276178901	-3.43523668087925	0.000592036510751676	0.00878272007223945	ENST00000220325	ENSG00000103966
ENST00000220592.9_140585254_140635603_177	60.254856230665595	16.437412473818	5.439029813038419	3.02212215024346	0.00251009236287324	0.0278695646142891	ENST00000220592	ENSG00000123908
ENST00000220764.6_90001456_90017161_144	294.276556568961	12.3840353131225	3.86613615179501	3.2032072402242497	0.00135906142262443	0.0166840242629149	ENST00000220764	ENSG00000104325
ENST00000221249.10_7534166_7534807_132	130.176402063616	-18.716972654869398	5.27106018105889	-3.55089337096307	0.000383925926705698	0.00643255821774227	ENST00000221249	ENSG00000032444
ENST00000221504.12_13116344_13116505_162	50.6888484034855	16.540047697402	5.56074162593055	2.97443197509363	0.00293531530080678	0.0316832643751326	ENST00000221504	ENSG00000104907
ENST00000221801.7_39846300_39846386_87	239.55500602355	19.5145127805697	5.19960977344353	3.7530725632985096	0.000174680263611372	0.00398077550303394	ENST00000221801	ENSG00000105202
ENST00000222120.7_11337442_11339620_171	47.723880875442	16.7886049914431	5.59069134727981	3.00295687037199	0.00267370319976295	0.0293651975533185	ENST00000222120	ENSG00000105514
ENST00000222308.8_18541826_18543516_201	141.177420290092	-20.5282146942775	5.460805614848731	-3.7591916178921	0.000170463247301171	0.0039212206976025205	ENST00000222308	ENSG00000105701
ENST00000222388.6_151226379_151226471_93	143.64508728637898	12.970821372863199	3.9028435105781605	3.32342850480871	0.000889182123189156	0.0118374554873059	ENST00000222388	ENSG00000033050
ENST00000222690.10_44840985_44848012_150	183.130231578288	22.153903597292103	5.423477443089429	4.08481529235832	4.41118920845095e-05	0.0017742976333452	ENST00000222690	ENSG00000105968
ENST00000222690.10_44843314_44848053_126	183.50673814819598	22.161148726321503	5.4246053063270905	4.0853015979749605	4.40196007643351e-05	0.00177302591566969	ENST00000222690	ENSG00000105968
ENST00000223023.4_123709138_123749059_528	110.913253119965	-20.2945508665896	5.25609131953225	-3.86114883338741	0.00011285512824048	0.00311077527557827	ENST00000223023	ENSG00000106299
ENST00000223023.4_123748836_123749060_225	108.586843935165	-18.1315954635569	5.1786772527087095	-3.50120205967134	0.000463164532476854	0.00732864869488596	ENST00000223023	ENSG00000106299
ENST00000223127.7_101216756_101217668_534	167.565763764971	-19.7499929495698	5.322689663313481	-3.7105287361944503	0.00020682681631406998	0.00437275264227294	ENST00000223127	ENSG00000106397
ENST00000223127.7_101217274_101217333_60	163.77004351608602	-17.590638555388402	5.234533891731361	-3.3604975952443796	0.0007780220801543219	0.0107263826884825	ENST00000223127	ENSG00000106397
ENST00000223361.7_44122046_44122189_144	138.455887044836	-20.706857914293998	5.4467814991270105	-3.80166854822666	0.000143724915356007	0.00360979671093846	ENST00000223361	ENSG00000106628
ENST00000223369.2_44201084_44204627_216	120.67256817436501	-21.3145774419531	5.3811748639676	-3.96095239065277	7.46514173678723e-05	0.00245060511069781	ENST00000223369	ENSG00000106636
ENST00000224140.5_132353694_132354950_96	124.080608487104	-17.968046024154898	5.24357854611548	-3.42667624145076	0.000611017107243917	0.0089928100578187	ENST00000224140	ENSG00000107290
ENST00000225308.12_44324720_44324812_93	170.572096892775	20.2588683073238	5.29034755379005	3.8294021520023103	0.000128454944737908	0.00337301749079004	ENST00000225308	ENSG00000013306
ENST00000225573.4_47941594_47943310_225	124.60151612611601	-20.057037203484498	5.350843512691809	-3.7483879234948096	0.00017797483548136298	0.004018403034467029	ENST00000225573	ENSG00000108439
ENST00000225603.8_48101272_48101385_114	179.750992651144	20.874260097956604	4.79021717791447	4.35768553338216	1.31445059751473e-05	0.000795309577684059	ENST00000225603	ENSG00000108468
ENST00000227157.8_18394591_18396871_99	2955.2518100524	-25.557159937719803	4.74965336076139	-5.38084740011909	7.413602057607759e-08	6.700094959848431e-05	ENST00000227157	ENSG00000134333
ENST00000227524.8_60906376_60906573_198	242.83555035846	21.249145548145002	4.70809285400677	4.51332337892638	6.3819599366242205e-06	0.00045816740705640594	ENST00000227524	ENSG00000110107
ENST00000227524.8_60906393_60906524_132	231.58461482449502	20.117648934279497	4.72211182172462	4.26030761104088	2.04145741966877e-05	0.0010755039361644099	ENST00000227524	ENSG00000110107
ENST00000228307.11_120224195_120265640_207	418.718699849342	24.735329160798397	4.63855790100407	5.33254724608356	9.684456091860551e-08	6.700094959848431e-05	ENST00000228307	ENSG00000089159
ENST00000228307.11_120224203_120265654_213	410.90460035730797	24.768050653632198	4.629894681626769	5.34959267041678	8.81524130529618e-08	6.700094959848431e-05	ENST00000228307	ENSG00000089159
ENST00000228318.7_98593650_98595531_351	691.9833694146131	-21.804181182986103	4.81998358339526	-4.5237044495547805	6.07665642249684e-06	0.000444031924976534	ENST00000228318	ENSG00000075415
ENST00000228506.7_120687224_120687316_93	175.287053128294	18.3508916017279	5.331959088015241	3.44167899618277	0.000578115844961206	0.00863236970384589	ENST00000228506	ENSG00000110917
ENST00000229195.7_70243289_70278188_249	65.1829678864202	17.4707891306148	5.554343924279309	3.1454280413292404	0.00165843987477399	0.019763867624636	ENST00000229195	ENSG00000111596
ENST00000229214.8_75511551_75511610_60	48.648003080576004	30.0	6.41060657536224	4.679744365423769	2.8723282680383702e-06	0.00037777890873424	ENST00000229214	ENSG00000111615
ENST00000229314.9_21501833_21506948_180	27.222160658903604	30.0	6.49146666028219	4.62145175658899	3.81063955149598e-06	0.00037777890873424	ENST00000229314	ENSG00000111711
ENST00000229416.10_53544721_53545122_402	45.4332767883503	15.9835347866926	5.5621731376707695	2.8736133146308194	0.004058054751790679	0.0409718634606955	ENST00000229416	ENSG00000001084
ENST00000230461.10_75284625_75284960_336	178.99546212223598	-20.1011933812607	5.35722044963669	-3.7521684183490898	0.000175311622073913	0.00399060718272741	ENST00000230461	ENSG00000112697
ENST00000230461.10_75284632_75284916_285	177.699038578855	-19.575686320481502	5.3372999499602995	-3.66771335769261	0.000244729316961995	0.00485568664351276	ENST00000230461	ENSG00000112697
ENST00000230640.9_55307943_55322388_267	205.15264393420102	-19.7748375865575	5.269588271700361	-3.75263427937164	0.000174986046875939	0.003985558909858721	ENST00000230640	ENSG00000039123
ENST00000231572.7_168486446_168488620_117	258.709855102384	14.0643943163961	4.451809904726099	3.15925311668522	0.00158174050169077	0.019002372090688	ENST00000231572	ENSG00000113643
ENST00000231790.6_36993489_36993593_105	69.7825390093784	17.1860641302132	5.4479425179671	3.15459718481504	0.00160719839638054	0.0192692286536919	ENST00000231790	ENSG00000076242
ENST00000232125.9_122384188_122384253_66	375.273066204632	20.0928097841097	5.41453409496186	3.71090280931202	0.00020652138970806298	0.00436868936691861	ENST00000232125	ENSG00000114023
ENST00000232165.7_25438745_25438990_246	66.5374485530865	21.289758425585802	5.3810845833845695	3.95640657486098	7.60856244471235e-05	0.00246696657675006	ENST00000232165	ENSG00000114062
ENST00000232165.7_25438759_25439055_297	66.2601566681861	21.3392396997243	5.38130040485113	3.9654429402393903	7.32597765268194e-05	0.00242644552262175	ENST00000232165	ENSG00000114062
ENST00000232165.7_25438956_25439051_96	64.9675569590011	21.136460059744397	5.36848189263525	3.93713911725034	8.245880712546991e-05	0.0026005806037818	ENST00000232165	ENSG00000114062
ENST00000232458.9_172750683_172750754_72	465.068313641801	18.946474737683697	5.36436505109343	3.53191376001188	0.000412563878872871	0.00675425078893605	ENST00000232458	ENSG00000114346
ENST00000233156.7_187503768_187554412_216	123.902327371973	-20.0524572553228	5.40930698366926	-3.70702888851776	0.00020970502968190401	0.00441804813420563	ENST00000233156	ENSG00000003436
ENST00000233575.6_27370569_27370646_78	160.801793065947	-17.2519863293431	5.229364784003019	-3.29905964527816	0.0009700929677594189	0.0126478140693817	ENST00000233575	ENSG00000115234
ENST00000234111.8_10445032_10445247_111	354.805718629177	30.0	5.49262329673117	5.46187101850839	4.71142351157302e-08	6.700094959848431e-05	ENST00000234111	ENSG00000115758
ENST00000234111.8_10448125_10448283_159	338.14917608747396	20.5261948038849	5.48303246255396	3.7435844022568303	0.000181413625015173	0.00405742680376535	ENST00000234111	ENSG00000115758
ENST00000234170.9_37231504_37231581_78	116.373525072045	18.496284492063	5.502013895313739	3.36172987636707	0.000774558548324794	0.0106923724548992	ENST00000234170	ENSG00000115816
ENST00000234310.7_68217127_68252338_219	190.747134540169	20.2549453018861	5.332714426828639	3.79824301109852	0.00014572541469487	0.0036358753377080796	ENST00000234310	ENSG00000221823
ENST00000234310.7_68252185_68252496_312	187.39177158346502	18.2539571266926	5.2532372702674	3.4748015723575802	0.000511231361083241	0.0079161117637865	ENST00000234310	ENSG00000221823
ENST00000234310.7_68252358_68252465_108	187.021315123529	-17.1377428871208	5.22828083382924	-3.2778925677121604	0.0010458519191792301	0.0134175699767046	ENST00000234310	ENSG00000221823
ENST00000234831.9_54053367_54053438_72	139.518020476339	17.9235008217263	5.4447598441955	3.2918808789765204	0.00099519755325088	0.0128830198368045	ENST00000234831	ENSG00000116209
ENST00000235329.9_11980476_11982089_129	193.861874633646	-20.776499401202603	5.30736232921463	-3.9146563042883598	9.05330748784896e-05	0.00271760682956777	ENST00000235329	ENSG00000116688
ENST00000235790.8_202773123_202773284_162	124.91420698368799	11.0946144711062	3.91897369857325	2.83099998225182	0.00464027236191174	0.04542680199425	ENST00000235790	ENSG00000117139
ENST00000237500.9_3261976_3272975_354	1219.35041465424	-12.9037982877365	3.8494865859135	-3.3520829335931897	0.000802059881784444	0.0109849170036685	ENST00000237500	ENSG00000118680
ENST00000237500.9_3262185_3273016_186	1122.42992147748	-25.36593700881	4.791899749109731	-5.293503273628099	1.1999509290475499e-07	7.02512116446754e-05	ENST00000237500	ENSG00000118680
ENST00000237530.10_37179068_37179229_162	1051.9140063665302	20.6897403529773	5.51089370056135	3.7543348642108305	0.000173802383123654	0.00396511726635616	ENST00000237530	ENSG00000118705
ENST00000237530.10_37179278_37184261_174	1081.41311351448	-22.834306125437603	4.883733264175	-4.67558420787237	2.93117966787027e-06	0.00037777890873424	ENST00000237530	ENSG00000118705
ENST00000237853.8_95961726_95961824_99	35.891527129058396	16.5320554727242	5.66313532313678	2.9192407614175098	0.00350885105927383	0.0364631029952089	ENST00000237853	ENSG00000118985
ENST00000237889.8_201071759_201071905_147	130.881757086222	-18.487854144209603	5.19229367614743	-3.56063337271154	0.00036996133909080603	0.00630640480325895	ENST00000237889	ENSG00000119013
ENST00000238497.9_63422350_63422463_114	180.23425235815102	19.4654951807095	5.363541303042441	3.62922443976852	0.000284274004735842	0.00530598004259305	ENST00000238497	ENSG00000119541
ENST00000238616.9_75126827_75126958_132	69.35044340724049	11.646267991110001	3.9739639146204597	2.9306426131004	0.00338261688797137	0.0354883821249265	ENST00000238616	ENSG00000119638
ENST00000238633.6_74484578_74493281_207	191.606276517904	11.2678123669606	3.87707199648129	2.9062685390384604	0.0036576739440701	0.0376146790779718	ENST00000238633	ENSG00000119655
ENST00000238647.4_77027662_77028159_498	129.344961260274	-21.689045019067503	4.774713460239759	-4.54248096763871	5.55960173152202e-06	0.000425171724854068	ENST00000238647	ENSG00000119669
ENST00000238647.4_77028066_77028233_168	117.338558569974	-19.1556570919621	5.286152974899831	-3.6237424801965896	0.000290370722909946	0.00538591692958399	ENST00000238647	ENSG00000119669
ENST00000238831.8_32277938_32290497_312	94.474686646655	-19.786240679569303	5.39858044935629	-3.66508212023192	0.00024725923164098797	0.00487757006619119	ENST00000238831	ENSG00000119820
ENST00000238855.11_64551449_64551520_72	56.6705106747916	16.3795510330119	5.44880494670321	3.0060813688921497	0.00264638171396594	0.0291087982811384	ENST00000238855	ENSG00000119844
ENST00000238856.8_64551449_64551520_72	56.6705106747916	16.3795510330119	5.44880494670321	3.0060813688921497	0.00264638171396594	0.0291087982811384	ENST00000238856	ENSG00000119844
ENST00000239940.11_149970826_149970984_159	345.66251679143096	-23.081563329530898	4.824283948789519	-4.7844537292052305	1.71452987113997e-06	0.000295717274496577	ENST00000239940	ENSG00000070087
ENST00000239944.6_150545751_150546494_471	146.662144226347	-22.0689809388308	5.49758252965309	-4.01430643738302	5.9620847225167004e-05	0.0021109537960890302	ENST00000239944	ENSG00000120742
ENST00000240185.7_11012525_11012737_213	203.91349183411	19.1233175382323	5.344527221615429	3.57811210332879	0.00034608501736203996	0.0060298696924254705	ENST00000240185	ENSG00000120948
ENST00000240285.9_73294626_73294880_255	76.49972564377629	-18.9244689654862	5.27384444609247	-3.5883631303361296	0.000332760606554399	0.0058934214455248	ENST00000240285	ENSG00000121039
ENST00000240333.10_49707826_49708197_372	86.87590448572229	17.1895628456903	5.4060035714582	3.1797172566524203	0.00147418815582843	0.0178964892153388	ENST00000240333	ENSG00000121073
ENST00000240333.10_49708053_49708148_96	85.10113142991351	16.0402853889391	5.42844298879199	2.95485932560354	0.00312811647885588	0.0331700045093374	ENST00000240333	ENSG00000121073
ENST00000240922.7_113746064_113746246_183	361.36378848043404	20.7106020945885	5.35426892742296	3.8680541405970494	0.00010970731008863299	0.00306921415566296	ENST00000240922	ENSG00000121579
ENST00000241052.4_34438937_34449204_156	121.78118508589701	13.013861712420699	4.605142437039429	2.825941192991	0.00471419178600466	0.0459018060362745	ENST00000241052	ENSG00000121691
ENST00000241704.7_160343199_160343315_117	571.171789992696	-18.132968243384	5.30762959655097	-3.41639670092413	0.000634557333613083	0.00922905692312632	ENST00000241704	ENSG00000122218
ENST00000242728.4_26124908_26125000_93	35.4655576840874	16.347069294878	4.89485017868758	3.3396465056385	0.000838850915527475	0.0113689325092046	ENST00000242728	ENSG00000123095
ENST00000242810.10_183635718_183643508_105	65.4744510366601	-18.9893892106951	5.2728737151663	-3.6013358628476397	0.000316586271441304	0.00571960562961179	ENST00000242810	ENSG00000114796
ENST00000243253.7_128052440_128055567_240	375.58256312616305	-22.0542271577555	5.5305646694598	-3.9876989920289	6.67172378764659e-05	0.0022957246910687602	ENST00000243253	ENSG00000058262
ENST00000243326.9_151409984_151410331_348	308.951065829361	19.5601914067458	5.35443738838683	3.65308061107777	0.000259112841624138	0.00500336210907719	ENST00000243326	ENSG00000080345
ENST00000244520.9_34757419_34762601_183	181.670613046893	22.2314103802922	5.49263646510489	4.0474934981642905	5.17690195530991e-05	0.00194435479313557	ENST00000244520	ENSG00000124562
