ORF_ID	FC_U	FC_T
ENST00000188312.6_100200115_100200237_123	8.44487608644401	-7.58131320451809
ENST00000188312.6_100200134_100200295_162	8.44487608644401	-7.58131320451809
ENST00000188312.6_100200320_100200490_171	8.44487608644401	-7.58131320451809
ENST00000188312.6_100200330_100200401_72	8.44487608644401	-7.58131320451809
ENST00000188312.6_100200412_100200582_171	8.44487608644401	-7.58131320451809
ENST00000188312.6_100200459_100200731_273	8.44487608644401	-7.58131320451809
ENST00000188312.6_100200497_100200562_66	8.44487608644401	-7.58131320451809
ENST00000188312.6_100200622_100200699_78	8.44487608644401	-7.58131320451809
ENST00000188312.6_100200775_100200852_78	11.5323082839807	-7.58131320451809
ENST00000190611.8_178284981_178306065_177	8.86250739124044	-6.88537569569585
ENST00000190611.8_178306082_178306195_114	11.2583995784527	-6.88537569569585
ENST00000191018.9_45891361_45891569_66	9.2512238379187	-9.71411130272477
ENST00000194214.9_53940082_53945925_387	8.64731960068027	-7.7922676020702
ENST00000194214.9_53940096_53945900_348	8.64731960068027	-7.7922676020702
ENST00000194214.9_53945570_53945719_150	8.64731960068027	-7.7922676020702
ENST00000196551.7_58387279_58388138_63	10.4438752865896	-10.4064431886923
ENST00000196551.7_58387286_58388214_132	10.8824664759444	-10.4064431886923
ENST00000199389.10_6058971_6059210_240	10.8738929830102	-8.33996218236151
ENST00000199389.10_6059156_6059224_69	9.10837820664167	-8.33996218236151
ENST00000199814.8_150698567_150701085_303	8.7131679271748	-7.9159910906332
ENST00000199814.8_150700446_150700996_117	8.34065493447618	-7.9159910906332
ENST00000200135.7_113773699_113773782_84	9.16852079764222	-8.12208019681175
ENST00000201015.8_27963756_27971968_423	8.84120460180334	-7.85552691471681
ENST00000201015.8_27970087_27970158_72	8.1394219065451	-7.85552691471681
ENST00000201031.2_56629306_56629404_99	12.1840734413219	-8.0943544857036
ENST00000201031.2_56629477_56629557_81	8.48367460890087	-8.0943544857036
ENST00000209873.8_53321390_53321527_138	8.05336604931983	-7.43785404582483
ENST00000209873.8_53321410_53321577_168	10.4832708229467	-7.43785404582483
ENST00000212015.10_67884684_67887530_582	8.46609126832795	-8.0628471694466
ENST00000212015.10_67884709_67884894_186	11.4192924187459	-8.0628471694466
ENST00000215115.4_30893884_30893994_111	8.23592257705988	-5.82466602618971
ENST00000215115.4_30893898_30894233_336	9.50964900827663	-5.82466602618971
ENST00000215567.9_14529565_14529624_60	9.22143648948365	-8.6007320858323
ENST00000216027.7_28742080_28742295_216	8.29221200480376	-4.9573225297244
ENST00000216080.5_50506105_50507076_651	7.21545191854996	-7.16301321253777
ENST00000216194.11_40346537_40346647_111	14.4678628223703	-8.16527879160615
ENST00000216194.11_40346554_40349871_198	9.02499307121332	-8.16527879160615
ENST00000216254.8_41469128_41499799_129	9.08006733256368	-8.31496423056664
ENST00000216277.12_96502393_96520128_282	13.8185023032289	-6.97015598121125
ENST00000216288.11_103385888_103386025_138	8.34193946405227	-7.18692909486081
ENST00000216288.11_103385896_103386015_120	8.34193946405227	-7.18692909486081
ENST00000216500.9_60165227_60165442_216	9.85002941993457	-9.2155954643762
ENST00000216500.9_60165309_60165560_252	9.85002941993457	-9.2155954643762
ENST00000216500.9_60165524_60169845_231	9.85002941993457	-9.2155954643762
ENST00000216500.9_60165564_60169738_84	9.85002941993457	-9.2155954643762
ENST00000216500.9_60169791_60169853_63	9.85002941993457	-9.2155954643762
ENST00000216714.7_20455262_20455390_129	9.77050604832094	-9.05595450732728
ENST00000218089.13_123960519_123960695_177	10.3064623429318	-10.0553029632492
ENST00000218089.13_123960530_123960781_252	13.891383526224	-10.0553029632492
ENST00000218089.13_123960741_124021381_141	10.7013626439766	-10.0553029632492
ENST00000218089.13_123960815_124021410_96	8.83936632648864	-10.0553029632492
ENST00000218089.13_124021385_124022582_99	14.1137718009565	-10.0553029632492
ENST00000218200.12_147911962_147921939_276	8.78275256447246	-7.45248580892648
ENST00000218200.12_147912020_147912160_141	8.15468828739645	-7.45248580892648
ENST00000218516.3_101407818_101407925_108	8.28063479918288	-7.21731579206064
ENST00000219431.4_78257_79232_171	10.399670402847	-6.27931883532138
ENST00000219431.4_78285_79278_189	10.399670402847	-6.27931883532138
ENST00000219794.10_31108297_31109103_240	7.85592187544225	-6.72448435286386
ENST00000219794.10_31108302_31109174_306	7.88393624224922	-6.72448435286386
ENST00000219905.11_41660422_41660502_81	8.95113846802384	-8.38906854226531
ENST00000219905.11_41660433_41668854_120	8.95113846802384	-8.38906854226531
ENST00000219905.11_41660492_41668976_183	8.10315326279939	-8.38906854226531
ENST00000220592.9_140585254_140635603_177	12.6526581854453	-8.2578033582327
ENST00000220764.6_90001456_90017161_144	10.2396633289799	-9.30389160015999
ENST00000220888.9_115620034_115668643_126	-9.12175818210366	7.63200543809226
ENST00000220959.8_102412304_102412480_177	10.1213655379774	-9.37894521468287
ENST00000220959.8_102412578_102412667_90	10.1213655379774	-9.37894521468287
ENST00000221138.8_30812363_30812629_267	9.50500914646832	-6.4778930564067
ENST00000221418.8_38831760_38832002_243	8.88250022240572	-8.30053371171745
ENST00000221418.8_38831821_38831901_81	8.88250022240572	-8.30053371171745
ENST00000221504.12_13116344_13116505_162	11.3357887719425	-7.07176168066176
ENST00000222120.7_11337442_11339620_171	11.7110674972213	-7.23194185475119
ENST00000222388.6_151226379_151226471_93	10.7519793818484	-8.31784943881548
ENST00000222597.6_107744150_107748948_96	9.7217114115189	-7.18891172447029
ENST00000222803.9_30026441_30026521_81	9.62420430564938	-6.42274130001176
ENST00000223029.7_6009255_6009314_60	8.60534361191553	-7.70561407644763
ENST00000223029.7_6009314_6009379_66	8.5464507035794	-7.70561407644763
ENST00000223145.9_7968825_7969772_948	9.60951167408294	-6.2884830274497
ENST00000223324.2_42932208_42932297_90	8.30592907514198	-7.28819307685577
ENST00000223324.2_42932218_42935003_348	8.50263213129182	-7.28819307685577
ENST00000223324.2_42932255_42932344_90	8.30592907514198	-7.28819307685577
ENST00000223324.2_42932313_42934963_213	8.46740497138145	-7.28819307685577
ENST00000224652.10_121924312_121927954_129	9.55060822415494	-6.34722286240426
ENST00000225792.9_64504766_64506208_210	12.6594899842775	-11.2184054138482
ENST00000225792.9_64506127_64506318_192	8.30197220110299	-11.2184054138482
ENST00000225792.9_64506266_64506433_168	12.6594899842775	-11.2184054138482
ENST00000225792.9_64506366_64506452_87	12.6594899842775	-11.2184054138482
ENST00000225792.9_64506373_64506441_69	12.6594899842775	-11.2184054138482
ENST00000225792.9_64506437_64506505_69	12.6594899842775	-11.2184054138482
ENST00000225792.9_64506460_64506519_60	12.6594899842775	-11.2184054138482
ENST00000226105.10_8288764_8288856_93	8.95116667566138	-4.93376617719961
ENST00000227503.13_64776564_64778661_363	9.39871479828353	-8.8702232640025
ENST00000227503.13_64776617_64778642_291	10.0946879567401	-8.8702232640025
ENST00000227503.13_64778513_64778665_153	9.79831291978045	-8.8702232640025
ENST00000227524.8_60906376_60906573_198	16.6922815302875	-9.38300772165452
ENST00000227524.8_60906393_60906524_132	15.4923522661356	-9.38300772165452
ENST00000227638.7_94128939_94129157_219	8.10578052054664	-7.35546187309264
ENST00000227638.7_94129236_94129361_126	8.10578052054664	-7.35546187309264
ENST00000227756.4_11621867_11621968_102	7.6481317479621	-6.91065142047631
ENST00000228307.11_120224195_120265640_207	10.5724097696171	-10.2249296227872
ENST00000228307.11_120224203_120265654_213	10.5542965755898	-10.2249296227872
ENST00000228307.11_120265654_120265719_66	10.9190557457879	-10.2249296227872
ENST00000228425.10_27524261_27524338_78	8.64911651306174	-8.29446670619713
ENST00000228425.10_27524301_27578203_117	8.64911651306174	-8.29446670619713
ENST00000228495.10_109469704_109477498_264	8.23588205328169	-7.5313755800436
ENST00000228495.10_109477411_109477509_99	8.23588205328169	-7.5313755800436
ENST00000228495.10_109477431_109477502_72	8.23588205328169	-7.5313755800436
ENST00000228740.6_96035535_96035630_96	9.83588703828398	-9.21817965725441
ENST00000228740.6_96035566_96035661_96	9.83588703828398	-9.21817965725441
ENST00000228740.6_96035570_96035641_72	9.83588703828398	-9.21817965725441
ENST00000229195.7_70243012_70243131_120	8.40074221286997	-7.62165434308729
ENST00000229195.7_70243067_70243207_141	8.40074221286997	-7.62165434308729
ENST00000229195.7_70243071_70243148_78	8.40074221286997	-7.62165434308729
ENST00000229195.7_70243207_70243278_72	8.40074221286997	-7.62165434308729
ENST00000229195.7_70243282_70243404_123	8.40074221286997	-7.62165434308729
ENST00000229195.7_70243289_70278188_249	12.4006964758883	-7.62165434308729
ENST00000229195.7_70243293_70278159_216	8.40074221286997	-7.62165434308729
ENST00000229195.7_70243408_70278175_117	8.40074221286997	-7.62165434308729
ENST00000229195.7_70278175_70278237_63	8.06372426172234	-7.62165434308729
ENST00000229266.7_101697633_101714154_567	8.47085955433358	-6.00719757322825
ENST00000229416.10_53544721_53545122_402	10.7203102031921	-7.21522432936345
ENST00000229794.8_36027784_36027873_90	10.0645944327465	-7.20982188703189
ENST00000229794.8_36027833_36027913_81	8.25725571042554	-7.20982188703189
ENST00000229795.7_36027784_36027873_90	10.0693015638745	-7.23699093329885
ENST00000229795.7_36027833_36027913_81	8.26196289138966	-7.23699093329885
ENST00000229812.7_36540165_36547458_312	8.53319360644899	-7.63215333367706
ENST00000229812.7_36540196_36547378_201	8.53319360644899	-7.63215333367706
ENST00000229812.7_36547356_36547421_66	8.53319360644899	-7.63215333367706
ENST00000230510.7_80004199_80004360_162	9.22866458115791	-8.90616912749019
ENST00000230510.7_80004252_80004314_63	9.22866458115791	-8.90616912749019
ENST00000230510.7_80004314_80004538_225	9.22866458115791	-8.90616912749019
ENST00000230510.7_80004336_80004533_198	9.22866458115791	-8.90616912749019
ENST00000230510.7_80004418_80004603_186	9.22866458115791	-8.90616912749019
ENST00000230510.7_80004545_80004616_72	9.22866458115791	-8.90616912749019
ENST00000230510.7_80004616_80005881_150	12.5505519513071	-8.90616912749019
ENST00000231572.7_168486446_168488620_117	11.2369821242958	-9.38577262768629
ENST00000231790.6_36993340_36993420_81	8.48569195771605	-7.74959705226328
ENST00000231790.6_36993344_36993442_99	8.48569195771605	-7.74959705226328
ENST00000231790.6_36993414_36993485_72	8.48569195771605	-7.74959705226328
ENST00000231790.6_36993489_36993593_105	13.3436116291223	-7.74959705226328
ENST00000231790.6_36993520_36993633_114	9.27924633362345	-7.74959705226328
ENST00000233025.11_52705877_52706143_267	9.51456085216019	-8.69794496497242
ENST00000233025.11_52705963_52706040_78	9.51456085216019	-8.69794496497242
ENST00000233505.12_26786081_26786293_213	10.3488536349963	-5.55933819355308
ENST00000233557.7_27427797_27427892_96	8.87944104363051	-8.04100399130693
ENST00000233557.7_27427853_27427936_84	8.87944104363051	-8.04100399130693
ENST00000233557.7_27427912_27427971_60	8.87944104363051	-8.04100399130693
ENST00000233557.7_27427946_27428011_66	8.87944104363051	-8.04100399130693
ENST00000233557.7_27428176_27428667_357	8.87944104363051	-8.04100399130693
ENST00000233557.7_27428327_27428653_327	8.87944104363051	-8.04100399130693
ENST00000233557.7_27433260_27433325_66	8.44131944268791	-8.04100399130693
ENST00000233838.8_85560985_85561501_117	8.66341777089305	-8.12438950178878
ENST00000234111.8_10445032_10445247_111	18.3727874206997	-10.0479794394651
ENST00000234111.8_10445156_10448143_132	10.9677643304488	-10.0479794394651
ENST00000234111.8_10445202_10448342_285	10.9677643304488	-10.0479794394651
ENST00000234111.8_10448125_10448283_159	15.5222929342197	-10.0479794394651
ENST00000234111.8_10448225_10448329_105	10.9677643304488	-10.0479794394651
ENST00000234111.8_10448354_10448503_150	10.9677643304488	-10.0479794394651
ENST00000234111.8_10448395_10448460_66	10.9677643304488	-10.0479794394651
ENST00000234170.9_37231482_37231670_189	8.76970781610158	-7.98766686002673
ENST00000234170.9_37231504_37231581_78	13.3139607371663	-7.98766686002673
ENST00000234170.9_37231598_37231699_102	9.18472696510873	-7.98766686002673
ENST00000234420.9_47783086_47783172_87	9.72350814289297	-8.54793677504458
ENST00000234420.9_47783106_47783282_177	9.13856945707299	-8.54793677504458
ENST00000234420.9_47783212_47783286_75	9.65312064123037	-8.54793677504458
ENST00000234831.9_54053085_54053348_264	9.45208935184593	-8.87606265706201
ENST00000234831.9_54053216_54053299_84	10.2594477173233	-8.87606265706201
ENST00000234831.9_54053367_54053438_72	12.7739821415542	-8.87606265706201
ENST00000235790.8_202773123_202773284_162	8.57495026067011	-8.70507896422688
ENST00000235790.8_202773170_202773241_72	7.54951265621807	-8.70507896422688
ENST00000235790.8_202807068_202807283_216	9.04697936039804	-8.70507896422688
ENST00000235790.8_202807072_202807245_174	9.04697936039804	-8.70507896422688
ENST00000237281.4_145806362_145814749_207	8.36214313341216	-6.53807596771564
ENST00000237281.4_145806375_145814630_75	9.66697829621374	-6.53807596771564
ENST00000237654.8_77066301_77075930_564	8.64731662587974	-8.12727402732772
ENST00000237654.8_77075558_77075638_81	8.64731662587974	-8.12727402732772
ENST00000237853.8_95961726_95961824_99	11.1888982205747	-6.41738683801967
ENST00000237853.8_95961766_95961972_207	7.5292229535136	-6.41738683801967
ENST00000238112.7_9423575_9423649_75	9.67049917236436	-8.71593949592713
ENST00000238616.9_75126827_75126958_132	9.31853767832186	-7.97953007154711
ENST00000238616.9_75126998_75127075_78	8.25961244779901	-7.97953007154711
ENST00000238633.6_74484578_74493281_207	8.8966185641542	-8.42448965422352
ENST00000238788.13_27033003_27034094_192	8.08954424408026	-7.00101203417134
ENST00000238823.12_33599173_33599238_66	11.1899967223414	-7.58969143857409
ENST00000238855.11_64524305_64524445_141	8.1394213666697	-7.82150504910894
ENST00000238855.11_64524333_64524533_201	8.1394213666697	-7.82150504910894
ENST00000238855.11_64524346_64524417_72	8.1394213666697	-7.82150504910894
ENST00000238855.11_64524533_64551458_96	8.1394213666697	-7.82150504910894
ENST00000238855.11_64551449_64551520_72	12.4969219906483	-7.82150504910894
ENST00000238855.11_64551462_64551539_78	8.89840305006634	-7.82150504910894
ENST00000238856.8_64524305_64524445_141	8.1394213666697	-7.81750476024973
ENST00000238856.8_64524333_64524533_201	8.1394213666697	-7.81750476024973
ENST00000238856.8_64524346_64524417_72	8.1394213666697	-7.81750476024973
ENST00000238856.8_64524533_64551458_96	8.1394213666697	-7.81750476024973
ENST00000238856.8_64551449_64551520_72	12.4969219906483	-7.81750476024973
ENST00000238856.8_64551462_64551539_78	8.89840305006634	-7.81750476024973
ENST00000239690.8_109333997_109334158_162	9.97854632134349	-8.83318800512935
ENST00000239690.8_109334040_109334180_141	9.77210560329631	-8.83318800512935
ENST00000239690.8_109334071_109334208_138	9.97854632134349	-8.83318800512935
ENST00000240055.7_104135466_104138280_207	7.78308555200575	-5.72453317657879
ENST00000240304.5_50719653_50719733_81	7.4139911046578	-8.05570552378158
ENST00000240333.10_49707826_49708197_372	13.399877525215	-7.91059789923932
ENST00000240333.10_49708007_49708189_183	8.87637159882649	-7.91059789923932
ENST00000240333.10_49708053_49708148_96	11.1982805228251	-7.91059789923932
ENST00000241052.4_34438937_34449204_156	11.6411574956702	-8.34915684636718
ENST00000242728.4_26124785_26124883_99	6.95172062288104	-6.54498045261291
ENST00000242728.4_26124908_26125000_93	11.9757087692796	-6.54498045261291
ENST00000242848.8_46045046_46052504_243	7.77227525467794	-8.03740930913678
ENST00000242848.8_46045497_46052530_144	8.8531673998186	-8.03740930913678
ENST00000242848.8_46052565_46052672_108	8.8531673998186	-8.03740930913678
ENST00000244230.6_71130314_71130382_69	8.51359177743092	-7.197836068791
ENST00000244230.6_71130384_71130446_63	8.51359177743092	-7.197836068791
ENST00000244230.6_71130385_71130462_78	8.51359177743092	-7.197836068791
ENST00000244230.6_71130422_71130526_105	8.51359177743092	-7.197836068791
ENST00000244230.6_71130450_71130569_120	8.51359177743092	-7.197836068791
ENST00000244230.6_71130478_71130657_180	8.51359177743092	-7.197836068791
ENST00000244815.9_237692255_237692335_81	8.94530039835793	-8.43766276302424
ENST00000245544.8_75205694_75208527_102	9.46093742895926	-8.52105769506665
ENST00000245816.8_6361457_6361531_75	8.21903391843895	-7.56005563864797
ENST00000245857.9_38852657_38853023_78	9.36835423902533	-8.69978823173101
ENST00000245857.9_38853055_38853373_123	7.98436124050454	-8.69978823173101
ENST00000245857.9_38853307_38853411_105	9.36835423902533	-8.69978823173101
ENST00000245857.9_38853357_38853416_60	9.36835423902533	-8.69978823173101
ENST00000245960.9_3795894_3795968_75	8.82640279471756	-8.2791664565557
ENST00000245960.9_3795984_3796130_147	8.82640279471756	-8.2791664565557
ENST00000245960.9_3796049_3796222_174	8.82640279471756	-8.2791664565557
ENST00000245960.9_3796134_3796331_198	8.82640279471756	-8.2791664565557
ENST00000245960.9_3796162_3796281_120	8.82640279471756	-8.2791664565557
ENST00000245960.9_3796395_3797641_357	8.82639907813941	-8.2791664565557
ENST00000246041.6_3820794_3822145_105	8.17980054413412	-5.96124340727126
ENST00000246163.2_65102332_65102448_117	9.84539289302893	-6.96737559909746
ENST00000246163.2_65102339_65102452_114	10.0298570057362	-6.96737559909746
ENST00000246174.6_102599521_102599815_156	10.3563075288405	-6.19902161864179
ENST00000246548.8_34428419_34428568_150	9.12027531846736	-8.16086336613545
ENST00000246672.3_40100345_40100581_237	9.6806751601283	-5.23327274880056
ENST00000246672.3_40100365_40100721_357	9.6806751601283	-5.23327274880056
ENST00000247225.6_63727820_63728035_216	8.32629328778184	-7.43577556200807
ENST00000247225.6_63727938_63728033_96	8.32629328778184	-7.43577556200807
ENST00000247843.6_69359902_69360018_117	11.7991139459931	-7.21075720574326
ENST00000247866.8_140696689_140696754_66	13.3546372614763	-8.86038034201805
ENST00000247866.8_140696702_140702886_162	8.57157203875729	-8.86038034201805
ENST00000248437.8_219253946_219254017_72	9.03739920612775	-7.88229727497519
ENST00000248564.5_93921884_93921955_72	9.59812581498015	-6.70453184269417
ENST00000248564.5_93921960_93922193_234	9.40913995700526	-6.70453184269417
ENST00000248600.5_76047848_76047979_132	12.0712868974751	-7.29467165455113
ENST00000249269.8_103297435_103298635_192	8.44422880784254	-9.06581562678194
ENST00000250024.8_19240832_19240951_120	9.44798669954581	-6.1937981485514
ENST00000250377.11_35122956_35123075_120	9.02221964985168	-8.0550352622113
ENST00000250377.11_35123089_35123388_300	9.52808577089914	-8.0550352622113
ENST00000250383.10_23636344_23636463_120	11.3743297627268	-6.30818971599528
ENST00000251496.6_17810905_17810982_78	9.5194803134087	-9.0062644838726
ENST00000251496.6_17810921_17811106_186	9.94689296522178	-9.0062644838726
ENST00000251496.6_17811049_17811168_120	9.28681418545565	-9.0062644838726
ENST00000251527.9_158829489_158829605_117	8.98142314671514	-8.5611752853746
ENST00000251810.7_102232274_102238951_156	8.48970773714452	-7.46880586998696
ENST00000251810.7_102238939_102239109_171	8.48970773714452	-7.46880586998696
ENST00000251810.7_102238994_102239116_123	8.48970773714452	-7.46880586998696
ENST00000251849.8_12618657_12664051_330	12.2629414990643	-7.4666170192337
ENST00000251849.8_12618734_12663909_111	8.40500383020136	-7.4666170192337
ENST00000251849.8_12618745_12663875_66	8.40500383020136	-7.4666170192337
ENST00000251849.8_12663909_12664043_135	10.7973280428995	-7.4666170192337
ENST00000251849.8_12664079_12664198_120	8.40500383020136	-7.4666170192337
ENST00000251849.8_12664119_12664220_102	8.40500383020136	-7.4666170192337
ENST00000252015.2_35092766_35092870_105	9.63918475769262	-8.96500166836218
ENST00000252115.9_42602928_42614910_345	9.64235809042125	-7.41735911714626
ENST00000252115.9_42603158_42614909_114	9.81519075438868	-7.41735911714626
ENST00000252512.13_21919761_21966894_66	9.04561151708406	-8.51131924216143
ENST00000252594.10_73308550_73308804_111	9.87718101934162	-5.16694325753994
ENST00000253003.6_62302918_62303690_255	9.60579483214012	-8.95313844375098
ENST00000253099.10_10251977_10252039_63	8.91274458381136	-8.10832996757211
ENST00000253099.10_10252046_10252162_117	9.06475866931117	-8.10832996757211
ENST00000253099.10_10252057_10252221_165	11.0826525356281	-8.10832996757211
ENST00000253099.10_10252089_10252181_93	8.91274458381136	-8.10832996757211
ENST00000253251.12_10032833_10033036_204	8.04153301858073	-7.19889182685894
ENST00000253251.12_10032838_10032939_102	8.04153301858073	-7.19889182685894
ENST00000253251.12_10032843_10032953_111	8.04153301858073	-7.19889182685894
ENST00000253251.12_10033000_10033359_360	8.04153301858073	-7.19889182685894
ENST00000253251.12_10033032_10033406_375	8.04153301858073	-7.19889182685894
ENST00000253251.12_10033109_10033249_141	8.04153301858073	-7.19889182685894
ENST00000253251.12_10033428_10033532_105	8.04153301858073	-7.19889182685894
ENST00000253251.12_10033543_10033641_99	8.04153301858073	-7.19889182685894
ENST00000253692.11_17508516_17623893_135	8.60090430012029	-7.80266239023233
ENST00000253692.11_17739348_17739434_87	8.42402573488421	-7.80266239023233
ENST00000253692.11_17739382_17739456_75	8.42402573488421	-7.80266239023233
ENST00000253692.11_17739456_17739575_120	8.42402573488421	-7.80266239023233
ENST00000253692.11_17739469_17739588_120	8.42402573488421	-7.80266239023233
ENST00000253692.11_17739560_17739652_93	8.42402573488421	-7.80266239023233
ENST00000253692.11_17739652_17739732_81	8.42402573488421	-7.80266239023233
ENST00000253692.11_17739662_17739985_324	8.42402573488421	-7.80266239023233
ENST00000253692.11_17739696_17739761_66	8.42402573488421	-7.80266239023233
ENST00000253692.11_17739786_17739923_138	8.42402573488421	-7.80266239023233
ENST00000253692.11_17739859_17740071_213	8.42402573488421	-7.80266239023233
ENST00000253692.11_17739969_17740148_180	8.42402573488421	-7.80266239023233
ENST00000253692.11_17740096_17740332_237	8.42402573488421	-7.80266239023233
ENST00000253692.11_17740157_17740297_141	8.42402573488421	-7.80266239023233
ENST00000253692.11_17740218_17740424_207	8.42402573488421	-7.80266239023233
ENST00000253692.11_17740483_17740599_117	8.42402573488421	-7.80266239023233
ENST00000253692.11_17740618_17740689_72	8.42402573488421	-7.80266239023233
ENST00000253692.11_17740667_17740753_87	8.42402573488421	-7.80266239023233
ENST00000253692.11_17740707_17740796_90	8.42402573488421	-7.80266239023233
ENST00000253692.11_17740769_17740849_81	8.42402573488421	-7.80266239023233
ENST00000253692.11_17740786_17740872_87	8.42402573488421	-7.80266239023233
ENST00000253811.10_141588247_141618859_66	10.5559382193364	-9.03782340878579
ENST00000253811.10_141618844_141619005_162	9.67524631726557	-9.03782340878579
ENST00000254029.7_118346109_118346174_66	8.13172566733798	-7.66217204889725
ENST00000254029.7_118346144_118346350_207	8.13172566733798	-7.66217204889725
ENST00000254029.7_118346205_118346330_126	8.13172566733798	-7.66217204889725
ENST00000254029.7_118346423_118346500_78	8.13172566733798	-7.66217204889725
ENST00000254301.13_55129044_55129223_180	10.1174829467909	-9.63588587284609
ENST00000254301.13_55129088_55138049_240	10.0656227245238	-9.63588587284609
ENST00000254301.13_55129120_55138366_525	10.1174829467909	-9.63588587284609
ENST00000254803.3_70688490_70688564_75	8.94822439584469	-7.63114791722717
ENST00000254898.6_97869090_97888095_219	8.51971187133789	-7.80542252457075
ENST00000254898.6_97869091_97888198_321	8.30820649808302	-7.80542252457075
ENST00000254977.7_11918370_11918429_60	9.99844910395946	-6.75112331960571
ENST00000255006.10_19886541_19886633_93	9.50962010845883	-9.05826286607417
ENST00000255006.10_19886651_19889654_219	13.6388532659305	-9.05826286607417
ENST00000255006.10_19886659_19889602_159	10.3941389230474	-9.05826286607417
ENST00000255305.10_20902683_20902799_117	8.56781590008818	-7.77795454582058
ENST00000255305.10_20902738_20902800_63	8.56781590008818	-7.77795454582058
ENST00000256031.8_194462196_194467974_132	8.46338912470698	-7.6460327933772
ENST00000256031.8_194462206_194467942_90	8.46338912470698	-7.6460327933772
ENST00000256031.8_194467947_194468093_147	8.46338912470698	-7.6460327933772
ENST00000256031.8_194468062_194468121_60	8.46338912470698	-7.6460327933772
ENST00000256031.8_194468084_194468167_84	8.46338912470698	-7.6460327933772
ENST00000256031.8_194468142_194468225_84	8.46338912470698	-7.6460327933772
ENST00000256031.8_194468174_194468236_63	8.46338912470698	-7.6460327933772
ENST00000256216.10_119452497_119473911_195	11.1989957386323	-8.82620306429584
ENST00000256544.7_34163568_34210049_222	-11.169755120373	7.28060715883215
ENST00000256544.7_34163654_34210063_150	-10.7140850946905	7.28060715883215
ENST00000256637.7_109369582_109397944_366	8.31953480339574	-7.967807457313
ENST00000256637.7_109397727_109397903_177	8.31953480339574	-7.967807457313
ENST00000256682.8_48940083_48957532_489	17.8791844886994	-8.47393363932219
