gene	SRX118285_cnt	SRX118291_cnt	SRX118287_cnt	SRX118293_cnt
ENSG00000203747.9	0	0	0	0
ENSG00000171914.15	121	154	156	119
ENSG00000253534.1	0	0	0	0
ENSG00000142539.9	102	99	91	79
ENSG00000133639.4	414	378	467	448
ENSG00000128655.16	5	1	2	0
ENSG00000167615.16	78	52	43	23
ENSG00000119283.15	0	0	0	0
ENSG00000142528.15	410	525	338	386
ENSG00000133313.14	368	419	336	298
ENSG00000162594.15	0	0	0	0
ENSG00000140093.9	0	0	0	0
ENSG00000110011.13	262	222	270	197
ENSG00000104957.13	242	177	186	96
ENSG00000115339.13	219	137	197	90
ENSG00000164411.11	0	0	0	0
ENSG00000160870.12	0	0	0	1
ENSG00000225523.2	0	0	0	0
ENSG00000277203.1	0	0	0	0
ENSG00000244414.6	0	0	0	0
ENSG00000224041.3	0	0	0	0
ENSG00000106341.10	0	0	0	0
ENSG00000096093.15	154	192	155	98
ENSG00000185862.6	3	2	3	0
ENSG00000120327.6	27	25	35	15
ENSG00000157992.12	3	0	1	1
ENSG00000121864.9	740	1014	572	462
ENSG00000146083.11	307	299	358	340
ENSG00000204659.4	0	0	0	0
ENSG00000153721.18	52	38	40	26
ENSG00000176533.12	8	14	8	7
ENSG00000138798.11	41	41	87	51
ENSG00000121807.5	0	0	0	0
ENSG00000101134.11	0	0	0	0
ENSG00000186583.11	0	0	1	0
ENSG00000115685.14	217	168	202	114
ENSG00000185304.13	0	0	1	0
ENSG00000141741.11	150	97	113	108
ENSG00000185163.9	288	297	201	184
ENSG00000142606.15	1	0	0	0
ENSG00000083799.17	170	195	186	179
ENSG00000138472.10	0	0	0	0
ENSG00000101194.17	0	0	0	0
ENSG00000133636.10	1	2	1	0
ENSG00000013016.15	101	65	88	52
ENSG00000204176.13	0	0	0	0
ENSG00000089558.8	0	0	0	0
ENSG00000167524.14	14	14	17	18
ENSG00000161544.9	7	4	1	4
ENSG00000184752.12	667	1048	598	722
ENSG00000161714.11	1237	1191	1034	883
ENSG00000172671.19	120	173	130	144
ENSG00000178761.14	74	40	58	32
ENSG00000197889.9	8	7	4	9
ENSG00000115318.11	5	5	4	5
ENSG00000114784.3	224	316	206	316
ENSG00000181761.5	0	0	0	0
ENSG00000077454.15	226	238	146	118
ENSG00000141568.20	589	651	493	421
ENSG00000091704.9	0	0	0	0
ENSG00000185504.16	266	141	238	136
ENSG00000133665.12	0	0	0	0
ENSG00000126773.12	2379	2189	2597	1331
ENSG00000108262.15	452	392	354	207
ENSG00000130520.10	922	662	819	508
ENSG00000205328.2	0	0	0	0
ENSG00000204767.3	36	40	70	24
ENSG00000100053.9	2	1	1	3
ENSG00000110075.14	668	747	691	498
ENSG00000133067.17	6	0	2	0
ENSG00000136868.10	94	104	93	122
ENSG00000154727.10	57	75	81	47
ENSG00000221995.5	26	36	18	19
ENSG00000100726.14	341	368	228	235
ENSG00000239306.4	791	410	770	372
ENSG00000164934.13	1828	2536	1552	1339
ENSG00000156475.18	4	1	10	6
ENSG00000103241.6	0	0	0	0
ENSG00000112877.7	110	171	94	103
ENSG00000196611.4	81	311	96	241
ENSG00000196961.12	1761	1585	1567	1303
ENSG00000142733.14	269	186	184	167
ENSG00000164683.16	202	298	155	188
ENSG00000106348.16	549	418	403	250
ENSG00000147896.3	0	0	0	0
ENSG00000279132.1	0	0	0	0
ENSG00000105085.10	135	117	100	60
ENSG00000182199.10	1194	1821	991	1316
ENSG00000169327.4	0	0	0	0
ENSG00000279986.1	0	0	0	0
ENSG00000146676.7	80	60	87	45
ENSG00000074211.13	19	20	17	9
ENSG00000177692.11	0	0	0	0
ENSG00000198967.3	0	0	0	0
ENSG00000155636.14	101	181	120	101
ENSG00000249884.8	521	470	552	321
ENSG00000056558.10	6	2	3	3
ENSG00000171103.10	239	266	202	176
ENSG00000153029.14	17	11	14	3
ENSG00000112273.6	1	0	1	0
ENSG00000118898.15	56	54	71	66
ENSG00000136536.14	611	630	633	420
ENSG00000110721.11	244	300	165	152
ENSG00000141552.17	731	517	737	466
ENSG00000189253.7	0	0	0	0
ENSG00000186222.4	80	40	43	46
ENSG00000179921.14	4	0	1	0
ENSG00000109066.13	312	227	254	169
ENSG00000157510.13	101	238	66	148
ENSG00000177464.4	77	284	54	172
ENSG00000112299.7	6	2	13	1
ENSG00000177359.17	0	0	1	0
ENSG00000169621.9	18	33	19	25
ENSG00000163251.3	20	21	25	13
ENSG00000274386.5	0	1	4	0
ENSG00000278289.4	0	0	0	0
ENSG00000173093.12	0	0	0	0
ENSG00000164500.6	0	0	0	0
ENSG00000184047.15	577	766	479	472
ENSG00000127995.16	280	258	382	161
ENSG00000165899.10	4	0	3	0
ENSG00000164440.14	4	3	11	0
ENSG00000239305.6	237	229	355	202
ENSG00000178467.17	399	436	357	299
ENSG00000135968.20	225	212	291	132
ENSG00000260861.6	16	4	8	5
ENSG00000085552.16	112	47	82	21
ENSG00000147526.19	1053	856	1097	820
ENSG00000253293.4	71	29	80	14
ENSG00000171501.8	0	0	0	0
ENSG00000112159.11	583	645	525	347
ENSG00000131142.13	1	0	1	0
ENSG00000219435.4	16	12	9	24
ENSG00000166930.6	0	0	0	0
ENSG00000065183.15	759	614	482	306
ENSG00000126012.11	1700	1439	1666	1088
ENSG00000101911.12	267	340	271	222
ENSG00000076685.18	893	1199	802	748
ENSG00000213420.7	72	26	53	23
ENSG00000228856.3	0	0	0	0
ENSG00000189299.6	2	0	0	0
ENSG00000196652.11	241	322	270	231
ENSG00000111802.13	525	452	442	283
ENSG00000178127.12	931	1576	885	1202
ENSG00000145349.16	197	260	187	215
ENSG00000175309.14	93	107	93	96
ENSG00000168310.10	71	65	60	53
ENSG00000107443.15	42	40	43	16
ENSG00000047457.13	19	3	18	5
ENSG00000140416.19	226	145	187	126
ENSG00000212807.1	0	0	0	0
ENSG00000211946.3	0	0	0	0
ENSG00000146826.15	201	190	130	65
ENSG00000101251.11	1	0	0	0
ENSG00000099942.12	215	164	168	119
ENSG00000112499.12	0	0	0	0
ENSG00000101337.15	911	838	891	651
ENSG00000157600.11	88	68	94	73
ENSG00000109519.12	498	415	324	193
ENSG00000052795.12	57	56	48	31
ENSG00000184599.13	4	2	1	6
ENSG00000182568.16	66	43	74	40
ENSG00000077585.13	36	37	45	14
ENSG00000204070.9	131	144	121	100
ENSG00000260325.1	0	0	0	0
ENSG00000090432.6	332	247	273	164
ENSG00000282520.1	0	0	0	0
ENSG00000043039.6	0	0	0	0
ENSG00000178585.14	97	72	96	42
ENSG00000179528.15	0	0	0	0
ENSG00000271130.1	0	0	0	0
ENSG00000276819.1	0	0	0	0
ENSG00000233954.6	5	2	5	1
ENSG00000211861.1	0	0	0	0
ENSG00000166902.4	444	651	387	430
ENSG00000162572.19	48	33	18	15
ENSG00000124333.15_PAR_Y	0	0	0	0
ENSG00000166226.12	3530	5596	3050	3031
ENSG00000131068.3	0	0	0	0
ENSG00000162076.12	115	73	111	51
ENSG00000018610.13	147	166	104	95
ENSG00000137474.19	10	7	11	6
ENSG00000100665.11	0	0	1	0
ENSG00000173210.19	800	1264	770	838
ENSG00000167434.9	0	0	0	0
ENSG00000197594.11	118	137	172	136
ENSG00000109667.11	1	0	1	0
ENSG00000121152.9	496	903	498	569
ENSG00000152784.15	203	259	315	309
ENSG00000147044.20	428	421	409	317
ENSG00000177688.6	0	0	0	1
ENSG00000177363.4	0	0	0	0
ENSG00000084070.11	776	581	731	408
ENSG00000153914.15	203	179	202	96
ENSG00000211871.1	0	0	0	0
ENSG00000282608.1	0	0	0	0
ENSG00000148362.10	368	252	234	150
ENSG00000170871.11	213	210	242	223
ENSG00000013810.18	946	1057	704	820
ENSG00000169375.15	634	674	605	564
ENSG00000280298.1	0	0	0	0
ENSG00000104427.11	105	183	114	120
ENSG00000096006.11	0	0	1	0
ENSG00000076321.10	442	379	421	257
ENSG00000158164.6	0	1	1	0
ENSG00000107984.9	12200	8721	14164	7381
ENSG00000101901.11	469	517	427	295
ENSG00000101605.12	31	4	27	8
ENSG00000104381.12	184	200	186	145
ENSG00000185721.11	382	523	340	332
ENSG00000278881.1	0	0	0	0
ENSG00000182446.13	1072	1017	1000	704
ENSG00000107816.17	533	375	349	234
ENSG00000175548.8	6	19	19	6
ENSG00000147885.4	0	0	0	0
ENSG00000137691.12	32	31	24	12
ENSG00000103222.18	72	57	43	40
ENSG00000172650.13	13	20	13	15
ENSG00000163703.17	75	71	66	71
ENSG00000138829.11	1862	3248	1841	2349
ENSG00000162460.6	0	0	0	0
ENSG00000099953.9	1	2	0	0
ENSG00000171861.10	193	273	150	140
ENSG00000184988.8	0	0	0	0
ENSG00000163430.10	1616	870	1579	648
ENSG00000164849.9	25	12	44	7
ENSG00000150048.10	1	0	0	0
ENSG00000204505.4	0	0	0	0
ENSG00000181418.7	17	27	15	14
ENSG00000204138.12	255	267	247	185
ENSG00000141551.14	753	682	549	438
ENSG00000260220.5	1	0	1	0
ENSG00000177291.3	3	1	3	0
ENSG00000233438.1	0	0	0	0
ENSG00000251537.4	48	17	36	16
ENSG00000224109.2	0	0	0	0
ENSG00000133226.16	537	442	421	295
ENSG00000163882.9	986	1154	848	707
ENSG00000267909.2	0	0	0	0
ENSG00000102145.13	0	0	0	0
ENSG00000134255.13	267	293	246	206
ENSG00000109047.7	0	0	0	0
ENSG00000176020.8	54	21	22	16
ENSG00000030304.13	1	1	2	3
ENSG00000145491.11	7	12	10	5
ENSG00000070526.14	1	0	2	3
ENSG00000167291.15	240	198	240	156
ENSG00000146072.6	1827	1621	1763	1554
ENSG00000258289.8	1630	2219	1632	1477
ENSG00000176925.6	0	0	0	0
ENSG00000161036.11	540	449	330	260
ENSG00000188770.9	0	0	0	0
ENSG00000164088.17	71	96	82	77
ENSG00000172489.5	0	0	0	0
ENSG00000197959.13	40	12	25	15
ENSG00000147133.15	404	383	383	245
ENSG00000196415.9	0	0	0	0
ENSG00000254692.1	1420	1092	1318	824
ENSG00000269476.1	2	1	3	0
ENSG00000187690.3	1	0	0	0
ENSG00000152684.10	330	468	312	234
ENSG00000196535.15	274	353	266	228
ENSG00000184560.7	1	0	0	0
ENSG00000154415.7	0	0	0	0
ENSG00000102786.14	151	171	111	94
ENSG00000162391.11	0	0	0	0
ENSG00000163931.15	2532	3835	2079	2979
ENSG00000166133.17	274	238	184	120
ENSG00000164794.8	0	5	0	0
ENSG00000167971.15	9	15	8	10
ENSG00000115607.9	2	0	0	3
ENSG00000117528.11	380	411	317	218
ENSG00000162910.18	447	401	307	228
ENSG00000137876.9	148	161	120	114
ENSG00000090621.13	1182	1149	1211	1040
ENSG00000146910.12	0	0	0	0
ENSG00000123610.4	3	0	3	0
ENSG00000241241.1	0	0	0	0
ENSG00000138346.14	461	507	469	381
ENSG00000135480.14	830	1574	749	1151
ENSG00000172594.12	76	72	106	54
ENSG00000142319.17	0	0	0	0
ENSG00000000005.5	0	0	0	0
ENSG00000184708.17	198	212	148	151
ENSG00000119715.14	0	0	0	0
ENSG00000167600.13	45	46	36	33
ENSG00000181264.8	53	39	69	44
ENSG00000134815.18	320	255	183	159
ENSG00000107338.9	575	370	337	183
ENSG00000106400.11	620	581	549	440
ENSG00000124171.8	32	24	40	21
ENSG00000020181.17	17	24	25	16
ENSG00000184544.11	0	0	0	0
ENSG00000068079.7	223	70	202	49
ENSG00000133393.12	54	37	28	23
ENSG00000170017.12	1921	988	2226	668
ENSG00000182168.14	1	0	1	0
ENSG00000124216.3	7	4	4	2
ENSG00000029559.6	0	0	0	0
ENSG00000116750.13	347	336	279	228
ENSG00000253731.2	86	62	97	58
ENSG00000112218.8	1	3	1	2
ENSG00000182612.10	23	7	26	8
ENSG00000116198.12	716	746	618	527
ENSG00000198626.15	16	7	10	6
ENSG00000149633.11	0	0	0	1
ENSG00000145348.16	68	109	83	48
ENSG00000242866.9	0	0	0	1
ENSG00000139200.13	1	0	1	0
ENSG00000140835.9	0	0	0	0
ENSG00000124664.10	731	378	539	219
ENSG00000126945.8	592	611	632	500
ENSG00000130726.11	7051	6923	5533	5128
ENSG00000135720.12	477	447	456	290
ENSG00000205436.7	0	0	0	1
ENSG00000273155.1	152	206	142	170
ENSG00000189127.7	0	0	0	0
ENSG00000113732.8	522	788	548	542
ENSG00000130540.13	0	0	0	0
ENSG00000279073.3	102	55	61	59
ENSG00000146834.13	536	723	482	493
ENSG00000004399.12	69	58	48	49
ENSG00000183336.8	9	10	4	6
ENSG00000161267.11	9	5	0	2
ENSG00000151474.20	73	74	56	29
ENSG00000273802.2	183	264	178	135
ENSG00000010610.9	0	0	0	0
ENSG00000183791.4	0	0	0	0
ENSG00000173153.13	285	283	179	162
ENSG00000185527.11	2	0	1	0
ENSG00000139160.13	11	9	10	15
ENSG00000185278.15	8	2	11	0
ENSG00000177842.11	23	48	24	40
ENSG00000205572.9	0	0	0	0
ENSG00000180008.8	446	356	456	173
ENSG00000138363.14	1147	1311	1081	1031
ENSG00000114999.7	260	430	233	369
ENSG00000168502.17	748	987	554	516
ENSG00000069424.14	100	42	86	43
ENSG00000113645.14	343	247	246	148
ENSG00000105341.18	204	220	185	144
ENSG00000204371.11	218	166	123	65
ENSG00000179292.4	0	0	0	0
ENSG00000131263.12	214	225	228	196
ENSG00000244355.7	0	0	0	0
ENSG00000187079.15	138	128	226	113
ENSG00000232388.4	369	438	369	239
ENSG00000212725.3	0	0	0	0
ENSG00000176894.9	158	160	165	112
ENSG00000167393.17_PAR_Y	0	0	0	0
ENSG00000086159.12	0	0	0	0
ENSG00000198342.9	18	30	33	25
ENSG00000125944.18	2315	2002	2062	1258
ENSG00000069535.13	1	0	1	0
ENSG00000187391.19	1	0	1	0
ENSG00000067533.5	602	513	404	290
ENSG00000101997.12	278	223	269	160
ENSG00000179933.5	284	299	249	192
ENSG00000184022.3	0	0	0	0
ENSG00000100154.14	156	172	213	182
ENSG00000272031.2	26	36	8	13
ENSG00000272398.5	9	8	11	6
ENSG00000134077.15	244	335	233	243
ENSG00000138757.14	715	721	686	486
ENSG00000110693.16	1	0	0	0
ENSG00000145975.13	0	0	0	0
ENSG00000119333.11	1000	1064	892	865
ENSG00000183632.14	0	0	0	0
ENSG00000159720.11	490	527	413	519
ENSG00000233024.7	0	0	0	0
ENSG00000075303.12	103	95	95	80
ENSG00000204165.5	0	0	0	0
ENSG00000256206.2	1171	1479	1114	1024
ENSG00000169314.14	0	0	0	0
ENSG00000229676.2	9	3	2	1
ENSG00000170234.12	182	193	113	88
ENSG00000102048.15	171	281	168	206
ENSG00000171174.13	54	39	45	23
ENSG00000138071.13	764	680	783	476
ENSG00000213337.8	128	90	78	56
ENSG00000182752.9	1	0	0	0
ENSG00000135945.9	345	447	290	255
ENSG00000143869.6	0	0	0	0
ENSG00000137944.16	190	189	154	141
ENSG00000129515.18	1490	1505	1392	961
ENSG00000132716.18	742	642	726	544
ENSG00000197915.5	0	0	0	0
ENSG00000069667.15	6	1	2	3
ENSG00000159307.18	0	0	0	2
ENSG00000164211.12	38	66	62	44
ENSG00000064607.16	996	1015	882	671
ENSG00000161298.16	30	55	34	36
ENSG00000001631.15	420	436	455	274
ENSG00000223997.1	0	0	0	0
ENSG00000134326.11	71	30	56	18
ENSG00000010327.10	1	0	0	0
ENSG00000186714.12	5	2	5	1
ENSG00000162552.14	4	8	8	2
ENSG00000151320.10	48	51	48	51
ENSG00000137185.11	175	93	172	87
ENSG00000131080.14	0	0	1	1
ENSG00000132199.18	290	429	267	326
ENSG00000118640.10	166	280	200	206
ENSG00000182220.14	1077	1025	1024	651
ENSG00000279257.1	7	0	5	1
ENSG00000256797.1	0	0	0	0
ENSG00000160563.13	65	57	61	30
ENSG00000133935.6	303	246	253	167
ENSG00000168477.17	18	13	9	5
ENSG00000140743.7	163	180	145	123
ENSG00000141560.14	339	295	306	200
ENSG00000228716.6	2	0	0	0
ENSG00000060237.16	1082	1213	1105	880
ENSG00000140939.14	285	167	207	110
ENSG00000187123.14	9	23	9	5
ENSG00000104218.14	209	275	166	127
ENSG00000132604.10	200	180	142	143
ENSG00000184436.11	217	190	187	141
ENSG00000196460.12	4	8	3	3
ENSG00000144120.12	123	79	88	65
ENSG00000130950.13	0	0	0	0
ENSG00000122877.14	3	5	2	1
ENSG00000009765.14	0	0	0	0
ENSG00000135218.17	2	0	1	0
ENSG00000154545.16	0	0	0	0
ENSG00000114786.16	304	431	303	330
ENSG00000176438.12	10	20	9	6
ENSG00000151148.13	507	532	550	451
ENSG00000101181.17	272	340	253	154
ENSG00000099917.17	514	523	467	394
ENSG00000170345.9	9	2	3	3
ENSG00000158286.12	104	61	75	22
ENSG00000170412.16	1759	1402	1447	1035
ENSG00000215790.6	8	19	26	15
ENSG00000033050.7	1009	1209	818	836
ENSG00000176124.11	42	91	72	35
ENSG00000164031.16	61	48	61	33
ENSG00000011105.11	51	50	43	30
ENSG00000089775.11	291	208	326	159
ENSG00000118513.18	9	6	10	3
ENSG00000141034.9	60	63	46	40
ENSG00000103510.19	220	198	162	107
ENSG00000126775.8	331	298	480	278
ENSG00000137875.4	7	5	2	0
ENSG00000100448.3	0	0	0	0
ENSG00000072506.12	769	940	692	630
ENSG00000144597.13	65	73	74	49
ENSG00000145506.13	0	1	0	0
ENSG00000178537.9	74	120	89	79
ENSG00000186567.12	5	1	10	3
ENSG00000042781.12	0	0	0	2
ENSG00000140307.10	409	448	348	250
ENSG00000108830.9	6	6	5	7
ENSG00000183207.12	1405	1305	986	892
ENSG00000115364.13	481	616	432	296
ENSG00000070388.11	0	0	1	1
ENSG00000159251.6	2	2	1	1
ENSG00000160447.6	95	106	85	78
ENSG00000197713.14	145	147	127	81
ENSG00000203663.3	0	1	1	0
ENSG00000134007.3	4	4	6	5
ENSG00000104472.9	286	292	267	269
ENSG00000169184.5	8	3	11	7
ENSG00000203812.2	0	0	0	0
ENSG00000204116.11	25	40	19	12
ENSG00000213626.11	0	0	0	0
ENSG00000279007.1	0	0	0	0
ENSG00000109670.13	89	97	114	78
ENSG00000143164.15	710	805	609	561
ENSG00000184635.13	9	3	8	0
ENSG00000152433.14	56	68	59	30
ENSG00000101199.12	603	402	394	308
ENSG00000179431.6	317	214	271	219
ENSG00000151176.7	508	394	465	288
ENSG00000187398.11	1	7	2	1
ENSG00000182489.8	6	2	2	3
ENSG00000134287.9	505	719	486	548
ENSG00000133134.11	4	5	4	0
ENSG00000184574.9	3	1	5	0
ENSG00000163216.6	0	0	0	0
ENSG00000241058.3	42	55	64	23
ENSG00000152556.15	770	1056	735	805
ENSG00000164107.8	0	0	0	0
ENSG00000158691.14	5	1	7	0
ENSG00000099290.15	174	151	126	102
ENSG00000087128.9	0	0	0	0
ENSG00000179111.8	4	0	2	2
ENSG00000164659.14	184	235	258	154
ENSG00000282960.1	112	93	88	77
ENSG00000124019.9	0	1	0	0
ENSG00000129422.14	61	104	75	65
ENSG00000254206.5	13	4	1	5
ENSG00000101361.15	3712	3615	2570	1957
ENSG00000149930.17	587	504	390	354
ENSG00000111801.15	47	31	73	49
ENSG00000111725.10	166	142	127	101
ENSG00000173992.8	179	160	172	108
ENSG00000124440.15	0	0	0	0
ENSG00000183621.15	47	44	50	53
ENSG00000148730.6	136	142	117	120
ENSG00000224389.8	0	0	0	0
ENSG00000089818.16	86	94	65	76
ENSG00000144285.16	0	0	0	0
ENSG00000178096.8	37	32	39	12
ENSG00000152457.17	65	83	81	64
ENSG00000171119.2	15	12	7	11
ENSG00000157985.18	318	358	343	288
ENSG00000128609.14	124	134	133	67
ENSG00000129691.15	329	402	301	301
ENSG00000132932.16	3	4	3	3
ENSG00000155980.11	0	0	0	0
ENSG00000204701.1	0	0	0	0
ENSG00000215644.9	0	0	0	0
ENSG00000214706.10	997	1149	824	826
ENSG00000025772.7	1284	1307	1145	1021
ENSG00000185043.10	758	693	601	470
ENSG00000161016.16	12827	14635	10708	11649
ENSG00000163428.3	102	73	99	52
ENSG00000179363.6	1	0	0	0
ENSG00000211776.2	0	0	0	0
ENSG00000132376.19	183	178	196	220
ENSG00000185088.13	348	383	355	239
ENSG00000018408.14	734	871	715	507
ENSG00000109756.8	198	227	214	163
ENSG00000135226.17	0	0	1	0
ENSG00000162592.9	1	0	0	0
ENSG00000149929.15	247	126	239	137
ENSG00000161973.10	0	0	0	0
ENSG00000182732.16	3	0	2	0
ENSG00000240247.7	0	0	0	0
ENSG00000108774.14	0	0	0	0
ENSG00000136378.14	11	7	15	3
ENSG00000122042.9	62	44	80	44
ENSG00000239521.7	11	9	18	8
ENSG00000204209.10	76	69	29	20
ENSG00000105246.5	0	1	2	0
ENSG00000130702.14	4217	3066	3316	1608
ENSG00000108298.9	2153	2707	2037	2154
ENSG00000152518.7	303	226	163	130
ENSG00000138750.14	436	469	322	219
ENSG00000242766.1	0	0	0	0
ENSG00000204348.9	8	15	3	7
ENSG00000197584.11	0	0	0	0
ENSG00000205502.3	0	0	0	0
ENSG00000103546.18	0	0	0	0
ENSG00000186092.4	0	0	0	0
ENSG00000163110.14	256	326	349	317
ENSG00000161010.14	61	82	54	30
ENSG00000178172.6	0	0	1	0
ENSG00000187510.7	0	0	0	0
ENSG00000178404.9	122	84	96	60
ENSG00000110066.14	214	202	238	128
ENSG00000077942.18	607	580	567	430
ENSG00000090581.9	302	260	270	154
ENSG00000135917.13	0	0	0	0
ENSG00000152076.18	18	20	9	6
ENSG00000142871.16	1415	751	1834	840
ENSG00000101193.7	460	433	411	386
ENSG00000066056.13	5	4	10	0
ENSG00000006534.15	80	41	87	30
ENSG00000215475.4	0	0	0	0
ENSG00000167393.17	0	0	0	0
ENSG00000087074.7	610	436	956	448
ENSG00000204305.13	2	0	2	1
ENSG00000106178.6	0	1	2	0
ENSG00000142694.6	108	71	94	51
ENSG00000221926.11	63	29	49	18
ENSG00000139684.13	754	929	761	696
ENSG00000254087.7	50	54	25	36
ENSG00000074181.8	13	4	4	2
ENSG00000019144.17	274	242	227	170
ENSG00000204872.4	0	0	0	0
ENSG00000166473.17	8	4	4	2
ENSG00000170876.7	479	426	414	322
ENSG00000053328.8	1	0	0	0
ENSG00000104901.6	1	3	11	1
ENSG00000172352.5	0	0	0	0
ENSG00000130939.18	464	442	471	383
ENSG00000126259.19	0	0	0	0
ENSG00000197520.10	3	0	1	0
ENSG00000172927.7	167	127	154	101
ENSG00000143772.9	93	104	88	115
ENSG00000167468.16	2633	1722	2139	1697
ENSG00000120071.12	84	79	68	27
ENSG00000175826.11	389	385	350	292
ENSG00000155592.15	48	59	40	38
ENSG00000255275.3	147	137	78	63
ENSG00000065600.12	155	192	132	130
ENSG00000142515.14	0	0	0	0
ENSG00000160396.8	2	1	2	1
ENSG00000114631.10	160	92	120	113
ENSG00000131503.20	1187	1877	1058	1365
ENSG00000179934.6	0	0	0	0
ENSG00000129559.12	703	619	615	425
ENSG00000130830.14	132	132	112	114
ENSG00000215012.8	63	48	65	46
ENSG00000203705.10	77	98	81	46
ENSG00000115211.15	418	527	343	251
ENSG00000111249.13	1	0	0	0
ENSG00000170962.12	21	17	23	23
ENSG00000044574.7	1427	3267	1413	2282
ENSG00000149313.10	360	388	354	266
ENSG00000159479.16	256	208	233	146
ENSG00000211674.2	0	0	0	0
ENSG00000171448.8	52	55	61	59
ENSG00000140506.16	0	0	0	0
ENSG00000269556.7	85	95	87	66
ENSG00000189320.8	0	0	0	0
ENSG00000254445.1	0	0	0	0
ENSG00000102471.13	164	130	207	102
ENSG00000179151.11	206	251	193	175
ENSG00000144736.13	179	200	128	122
ENSG00000183347.14	0	0	0	0
ENSG00000182557.7	0	1	3	2
ENSG00000168010.10	28	17	16	11
ENSG00000256812.1	0	0	0	0
ENSG00000124299.13	418	393	388	254
ENSG00000117601.13	0	0	0	0
ENSG00000113838.12	173	201	157	133
ENSG00000128272.14	526	706	405	329
ENSG00000133961.19	545	565	579	402
ENSG00000125434.10	15	19	16	5
ENSG00000011304.18	2037	1983	1781	1421
ENSG00000101384.11	1302	1258	1260	894
ENSG00000275034.2	0	0	0	0
ENSG00000122705.16	963	897	779	770
ENSG00000130921.7	129	157	102	97
ENSG00000110057.7	299	150	231	133
ENSG00000030582.16	6036	4168	5487	3000
ENSG00000112053.13	0	0	0	1
ENSG00000124780.13	0	0	0	0
ENSG00000262526.2	31	26	36	31
ENSG00000173482.16	607	966	568	597
ENSG00000147160.9	4	10	4	7
ENSG00000148143.12	354	363	415	321
ENSG00000203772.7	0	0	0	0
ENSG00000132141.13	10	16	11	3
ENSG00000080572.12	0	3	0	0
ENSG00000180016.2	0	0	0	0
ENSG00000169071.14	0	0	0	0
ENSG00000090857.13	74	70	101	54
ENSG00000175221.14	232	183	186	148
ENSG00000147174.11	16	10	15	12
ENSG00000211966.2	0	0	0	0
ENSG00000012822.15	94	108	103	65
ENSG00000119915.4	7	0	4	5
ENSG00000162526.6	1	0	0	0
ENSG00000176907.4	0	0	0	0
ENSG00000121413.12	6	0	5	3
ENSG00000137161.16	350	215	365	205
ENSG00000277734.6	4	3	5	1
ENSG00000268940.5	0	0	0	0
ENSG00000182552.14	20	19	19	21
ENSG00000143951.15	40	48	30	35
ENSG00000164414.16	148	187	182	97
ENSG00000171209.3	0	0	0	0
ENSG00000172269.17	554	603	624	475
ENSG00000172288.7	0	0	0	0
ENSG00000112297.14	361	324	320	215
ENSG00000198674.3	0	0	0	0
ENSG00000125629.14	253	165	246	107
ENSG00000197125.2	0	0	0	0
ENSG00000096063.15	1006	932	1033	666
ENSG00000256553.1	0	1	0	0
ENSG00000104872.10	683	625	637	458
ENSG00000150337.13	0	0	0	0
ENSG00000005471.15	3	15	3	0
ENSG00000166619.12	302	190	267	77
ENSG00000141934.9	0	0	0	0
ENSG00000052802.12	199	362	188	160
ENSG00000130433.7	0	1	2	0
ENSG00000185324.21	224	151	136	93
ENSG00000184302.6	0	0	0	0
ENSG00000183032.11	24	37	27	12
ENSG00000204842.14	453	488	355	332
ENSG00000140945.16	0	0	0	0
ENSG00000168028.13	943	1554	972	1265
ENSG00000272442.2	0	0	0	0
ENSG00000198363.16	5224	5275	5487	3429
ENSG00000124688.13	245	304	218	160
ENSG00000005884.17	7807	6601	6965	5031
ENSG00000038532.14	176	140	140	127
ENSG00000070444.14	111	40	136	79
ENSG00000170456.15	153	180	111	97
ENSG00000198858.9	239	219	170	165
ENSG00000101850.12	1	4	0	4
ENSG00000152413.14	79	54	91	95
ENSG00000131188.11	269	186	165	98
ENSG00000211826.1	0	0	0	0
ENSG00000204293.2	0	0	0	0
ENSG00000150593.16	464	608	726	772
ENSG00000172409.5	212	258	149	171
ENSG00000183960.8	1	0	0	1
ENSG00000123106.10	200	123	183	126
ENSG00000151835.14	700	1068	696	587
ENSG00000099804.8	341	352	260	236
ENSG00000065675.14	0	0	0	0
ENSG00000002745.12	0	0	0	0
ENSG00000198933.9	101	56	56	54
ENSG00000130347.12	76	89	64	61
ENSG00000108799.12	59	58	81	40
ENSG00000185220.11	57	36	60	41
ENSG00000211876.1	0	0	0	0
ENSG00000114127.10	95	94	138	70
ENSG00000140280.13	54	60	34	21
ENSG00000243251.6	138	134	161	118
ENSG00000137252.9	0	0	0	1
ENSG00000211746.3	0	0	0	0
ENSG00000154975.13	1	0	0	0
ENSG00000142657.20	1186	1083	1048	913
ENSG00000133115.11	1	1	1	9
ENSG00000125319.14	195	177	151	147
ENSG00000112893.9	407	524	498	346
ENSG00000128591.15	2186	1765	1689	1250
ENSG00000135426.15	1	0	0	0
ENSG00000187783.11	0	0	0	0
ENSG00000103066.12	104	87	76	53
ENSG00000197790.1	0	0	0	0
ENSG00000178562.17	0	0	0	0
ENSG00000184857.7	75	67	60	37
ENSG00000037474.14	1589	1853	1169	1041
ENSG00000169976.6	415	392	334	272
ENSG00000248109.2	0	0	0	0
ENSG00000117600.12	2	0	0	0
